desc,gpt4
small bowel capsule endoscopy,0.25
intestinal bypass and anastomosis status,0.25
Microsporidia DNA,0.1
methylnaltrexone,0.1
nicotine polacrilex,0.05
ova and parasites report,0.1
etanercept,0.25
tissue transglutaminase iga,0.1
vitamin a,0.05
ascorbic acid,0.05
ascorbic acid / ferrous sulfate / folic acid,0.1
ciprofloxacin ophthalmic product,0.0
miconazole / zinc oxide topical product,0.05
alpha tocopherol / ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc oxide,0.1
cyclosporine,0.85
ciprofloxacin otic product,0.05
ascorbic acid / copper gluconate / docosahexaenoate / eicosapentaenoate / lutein / vitamin e / zeaxanthin / zinc oxide,0.1
2 ml gentamicin 10 mg/ml injection,0.0
polymyxin b / trimethoprim,0.1
50 ml gentamicin 2 mg/ml injection,0.05
sample nature,0.0
chloramphenicol,0.1
alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1,0.05
2 ml gentamicin 40 mg/ml injection,0.05
cipro,0.1
ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.05
inosine,0.0
mitrazol,0.1
micro-guard,0.0
miconazole nitrate 20 mg/ml topical cream,0.05
ciprofloxacin 250 mg oral tablet,0.2
gentamicin ophthalmic product,0.0
boric acid,0.0
100 ml ciprofloxacin 2 mg/ml injection,0.1
50 ml gentamicin 1.6 mg/ml injection,0.05
riboflavin,0.01
miconazole nitrate 0.02 mg/mg topical powder,0.05
ciprofloxacin 3 mg/ml ophthalmic solution,0.0
polymyxin b / trimethoprim ophthalmic product,0.0
ofloxacin ophthalmic product,0.0
hydrogen peroxide topical product,0.05
zeasorb,0.0
miconazole topical product,0.0
ofloxacin otic product,0.05
gentamicin topical product,0.1
ascorbic acid / ferrous fumarate / folic acid / vitamin b12,0.1
ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin e / zinc oxide,0.05
ascorbic acid / polysaccharide iron complex,0.1
ascorbic acid / ferrous fumarate,0.1
"cyclosporine, modified",0.85
bacitracin / polymyxin b,0.1
ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine,0.05
ascorbic acid / cuprous oxide / lutein / vitamin e / zinc oxide,0.0
commentary,0.0
ascorbic acid / beta carotene / cuprous oxide / vitamin e / zinc oxide,0.05
ascorbic acid 35 mg/ml / cholecalciferol 0.01 mg/ml / vitamin a 0.45 mg/ml oral solution,0.05
ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin b12,0.05
magnesium oxide,0.1
ascorbic acid / folic acid / iron carbonyl / vitamin b12,0.1
nephrocaps,0.0
neoral,0.2
ascorbic acid 500 mg oral tablet,0.05
ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / cupric oxide / docusate / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / vitamin e / zinc oxide,0.1
ascorbic acid / iron carbonyl,0.1
"heparin sodium, porcine 10 unt/ml prefilled syringe",0.05
cysteamine,0.05
ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.1
ascorbic acid / bacillus coagulans / cranberry preparation,0.1
"heparin sodium, porcine 10000 unt/ml injectable solution",0.05
lifitegrast,0.1
ascorbic acid / niacin,0.05
ascorbic acid / cranberry preparation,0.1
activase,0.0
cyclosporine ophthalmic product,0.1
glucose / heparin,0.0
acetylcysteine 200 mg/ml inhalation solution,0.05
vitamin a/vitamin d,0.1
sandimmune,0.1
"500 ml heparin sodium, porcine 2 unt/ml injection",0.0
"250 ml heparin sodium, porcine 100 unt/ml injection",0.05
sodium,0.05
heparin,0.05
acetic acid / antipyrine / benzocaine / policosanol otic product,0.0
rapamune,0.1
dexpanthenol,0.1
ascorbic acid / cranberry preparation / lactobacillus sporogenes,0.1
"heparin sodium, porcine 1000 unt/ml injectable solution",0.05
acetylcysteine,0.05
hydrogen peroxide,0.0
polymyxin b,0.05
ascorbic acid/bioflavonoids,0.05
ciprofloxacin,0.1
acetic acid,0.1
lactate,0.1
cholecalciferol,0.05
bioc b-mol (1lill),0.0
reserpine,0.05
magnesium citrate,0.1
atropine,0.05
acarbose,0.05
sirolimus,0.1
steatorrhea,0.65
tpmt genotyping (thiopurine methyltransferase),0.25
acetoacetyl-saccharomyces cerevisiae,0.05
toulouse (1purp),0.0
day 3: weight,0.1
"iron deficiency anemias, unspecified or not due to blood loss",0.65
biopsy localization,0.2
anesthesia,0.05
oxybutynin chloride,0.1
anaplastic lymphoma,0.0
eculizumab,0.1
"lymphocyte immune globulin, anti-thymocyte globulin, equine",0.1
myasthenia gravis,0.0
calcium,0.05
"lymphocyte immune globulin, anti-thymocyte globulin",0.1
hydroxyurea,0.1
calcium gluconate,0.05
caffeine,0.0
hydroxocobalamin,0.05
ivermectin,0.0
"hyoscyamine / methenamine / methylene blue / sodium phosphate, monobasic",0.1
benzoate / hyoscyamine / methenamine / methylene blue / phenyl salicylate,0.1
vitamin e,0.05
epinephrine,0.05
benzocaine,0.05
alemtuzumab,0.75
drugs identified,0.1
carbon dioxide,0.05
caffeine citrate 20 mg/ml oral solution,0.0
bismuth subcitrate / metronidazole / tetracycline,0.1
gamma globulin,0.1
diclofenac,0.2
reticulocytes,0.1
cafcit,0.0
alanine / arginine / aspartate / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / threonine / tryptophan / tyrosine / valine,0.0
erythrocytes.nucleated/100 leukocytes,0.05
baricitinib,0.75
alanine / arginine / glucose / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / threonine / tryptophan / tyrosine / valine,0.0
3 ml caffeine citrate 20 mg/ml injection,0.0
cholesterol.total/cholesterol.in hdl,0.0
caffeine / ergotamine,0.0
diclofenac / misoprostol,0.25
"hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic",0.2
prealbumin,0.1
benzoate / caffeine,0.0
apremilast,0.1
leflunomide,0.2
1 ml naloxone hydrochloride 0.4 mg/ml injection,0.0
2 ml naloxone hydrochloride 1 mg/ml prefilled syringe,0.0
naloxone / pentazocine,0.05
suboxone,0.05
amyl nitrite,0.05
alanine / arginine / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / threonine / tryptophan / tyrosine / valine,0.0
cytomegalovirus dna,0.1
alanine aminotransferase,0.1
protamines,0.0
protein/creatinine,0.1
total protein,0.1
andexanet alfa,0.05
estramustine,0.05
physostigmine,0.05
10 ml calcium gluconate 100 mg/ml injection,0.0
creatinine dialysis fluid clearance,0.05
amlodipine,0.0
methylene blue,0.2
idarucizumab,0.05
aspirin- and butalbital- and caffeine-containing product,0.05
protein fractions,0.05
amlodipine / valsartan,0.0
tau protein,0.05
influenza,0.0
erythrocytes,0.05
Creatinine/body weight,0.1
25-hydroxyvitamin d2,0.05
phentolamine,0.05
platelets large,0.05
amlodipine / atorvastatin,0.0
ofloxacin,0.1
flumazenil,0.0
folic acid,0.1
citric acid,0.0
Platelets reticulated,0.05
mitotane,0.05
duration,0.0
oxybate,0.0
total cholesterol,0.05
oliguria and anuria,0.1
abnormal results of function study of kidney,0.05
testosterone,0.0
magnesium chloride,0.1
hyperparathyroidism,0.0
time 3,0.0
copper,0.0
anion gap,0.1
disorders of porphyrin metabolism,0.05
nitisinone,0.0
phenylbutyrate,0.1
measured ca++,0.1
total bilirubin,0.1
primary angle-closure glaucoma,0.0
chylomicrons,0.05
Sodium/Creatinine,0.1
varicella zoster virus dna,0.05
nailfold capillaroscopy,0.05
thiosulfate,0.05
time 1,0.85
ethanol,0.0
appearance,0.0
abatacept,0.25
potassium,0.1
cryptococcus sp ag,0.05
urine osmolality,0.05
Biotinidase,0.0
deoxyhemoglobin/hemoglobin.total,0.1
manual differential comment,0.0
Calcium/Phosphate,0.05
myoglobin,0.0
hepatitis c virus ab,0.05
glucose-6-phosphate dehydrogenase,0.05
cardiogenic shock,0.0
esomeprazole / naproxen,0.2
hemoglobin a1c,0.05
lymphoid leukemia,0.0
beta 2 globulin,0.1
myeloid leukemia,0.0
creatinine - random urine,0.1
Normoblasts/100 leukocytes,0.05
prothrombin time (pt),0.1
vitamin b6,0.05
bone marrow or stem cell transplant,0.1
oxygen saturation,0.05
oxygen content,0.05
disorders of parathyroid gland,0.0
danaparoid,0.1
"aceclofenac (cartex) 100 mg myl, tab",0.1
rheumatoid factor,0.05
ph bldcoa,0.0
platelet mean volume,0.1
creatinine -24 hr urine*neutrophils,0.05
famotidine / ibuprofen,0.1
diuresis,0.1
user,0.85
troponin i.cardiac,0.0
troponin t,0.0
oxalate,0.1
alpha 1 globulin/protein.total,0.1
naproxen / sumatriptan,0.05
natalizumab,0.25
everolimus,0.1
ionized calcium,0.05
urea,0.0
chlorine,0.0
upadacitinib,0.85
belimumab,0.1
thymoglobulin,0.05
mycophenolic acid 360 mg delayed release oral tablet,0.2
siponimod,0.0
conclusion,0.0
biotin,0.05
cladribine,0.1
partial pressure of carbon dioxide in tissues,0.05
rabbit anti-human t-lymphocyte globulin,0.1
Blood,0.0
cyclopentolate,0.0
ph temp adj bldc,0.0
belatacept,0.1
partial pressure of oxygen,0.0
cell counts+differential studies,0.2
patient temperature,0.05
hct vfr.df bldv,0.0
total co2,0.1
po2 bldcoa,0.0
tissue oxygen partial pressure,0.05
o2 saturation measurement,0.05
0.4 ml enoxaparin sodium 100 mg/ml prefilled syringe,0.05
pco2 bldcoa,0.0
oxyhemoglobin,0.05
bicarbonates,0.05
base excess,0.1
uric acid,0.05
tetracaine,0.05
potassium blda-scnc,0.05
excess base ecf,0.1
biological validation,0.0
barometric pressure,0.0
result,0.85
inspired oxygen fraction (fio2),0.05
deoxyhemoglobin,0.05
glucose bld-scnc,0.05
carboxyhemoglobin,0.05
measured hemoglobin,0.2
clinical information,0.85
selenium,0.0
"hiv infection, symptomatic",0.0
other disorders of liver,0.1
tuberculosis,0.05
viral infection,0.05
thrombocytopenia,0.25
endocarditis,0.05
human immunodeficiency virus [hiv] disease,0.0
poisoning by psychotropic agents,0.0
hypoglycemia,0.05
alcohol-related disorders,0.05
urinary tract infection,0.0
non-hodgkins lymphoma,0.05
pleurisy; pleural effusion,0.05
adverse drug events and drug allergies,0.2
meningitis,0.0
bacterial infection nos,0.2
infectious and parasitic complications affecting pregnancy,0.05
convulsions,0.05
edema,0.25
anticoagulants causing adverse effects,0.1
decreased white blood cell count,0.25
pericarditis,0.05
herpes simplex,0.0
coronary atherosclerosis,0.0
pyogenic arthritis,0.05
hyperlipidemia,0.05
type 2 diabetes,0.05
calculus of kidney,0.0
contusion,0.0
shock,0.05
psychosis,0.05
erectile dysfunction [ed],0.05
vitamin b-complex deficiencies,0.2
intestinal disaccharidase deficiencies and disaccharide malabsorption,0.1
cataract,0.0
frequency of urination and polyuria,0.1
postoperative infection,0.1
sickle cell anemia,0.0
empyema and pneumothorax,0.0
congestive heart failure (chf) nos,0.0
complication of internal orthopedic device,0.05
"malignant neoplasm of liver, primary",0.0
cancer of esophagus,0.0
other hemoglobinopathies,0.05
complication of amputation stump,0.0
septicemia,0.2
urinary calculus,0.0
pulmonary insufficiency or respiratory failure following trauma and surgery,0.0
cough,0.0
chronic sinusitis,0.05
atopic/contact dermatitis due to other or unspecified,0.0
ascites (non malignant),0.2
other venous embolism and thrombosis,0.05
congenital anomalies of skin,0.0
thyroid cancer,0.0
cerebrovascular disease,0.0
hydrocephalus,0.0
calculus of ureter,0.0
hydronephrosis,0.05
pulmonary congestion and hypostasis,0.0
epilepsy,0.0
diabetes or abnormal glucose tolerance complicating pregnancy,0.05
cerebral aneurysm,0.0
disorders of magnesium metabolism,0.1
viral hepatitis c,0.05
pruritus and related conditions,0.2
fracture of foot,0.0
streptococcus infection,0.05
essential hypertension,0.05
effects radiation nos,0.05
methotrexate,0.75
sulfamethoxazole,0.2
hemorrhage nos,0.45
diaper or napkin rash,0.05
disorders of the autonomic nervous system,0.1
other nutritional deficiency,0.25
other findings,0.1
unspecified erythematous condition,0.2
disorders of copper metabolism,0.05
prednisolone,0.85
hypopotassemia,0.25
asphyxia and hypoxemia,0.05
iddm patient ql,0.1
urokinase,0.0
platelets,0.1
methemoglobin,0.05
oxygen,0.05
leukocyte esterase,0.1
alteplase,0.0
Urea/Creatinine,0.1
"heparin, porcine",0.05
total nk mm,0.0
cd16 mm,0.0
patient facs lt#,0.0
cd56 mm,0.05
cd45ro/ra+cd3 percent,0.05
ra + cd62l + cd8 normal control percent,0.05
cd10 normal control percent,0.0
cd56 normal control percent,0.05
cd45ro+cd3 normal control percent,0.05
lymph sum normal control,0.05
cd20 percent,0.0
cd3+ti gb  mm,0.05
ra+cd62l+cd3 percent,0.05
cd3+cd4:cd3+cd8 ratio,0.05
cd45 mm,0.0
cd20 mm,0.0
patient absolute lymphs,0.1
patient wbc,0.1
cd2 percent,0.0
cd45+cd14+ normalcontrol percent,0.05
cd45+cd14+ percent,0.05
ra + cd62l + cd8 percent,0.1
cd45ro+cd3 percent,0.05
patient percent lymphs,0.1
ra+cd62l+cd4 normal control percent,0.05
occult blood panel,0.25
ra+cd62l+cd3 mm,0.0
total nk percent,0.0
cd16 percent,0.0
cd56 percent,0.0
cd3+cd8 percent,0.05
ra + cd62l + cd8mm,0.05
cd3+cd8 mm,0.1
cd45ra+cd3 mm,0.1
ra+cd62l+cd4 percent,0.05
cd45ra+cd3 percent,0.05
ra+cd62l+cd4 mm,0.1
cd3+cd4 percent,0.1
cd3 mm,0.0
cd3 percent,0.0
cd3+cd4 mm,0.1
cd2 mm,0.0
cd3+ti ab percent,0.05
cd3+ti ab mm,0.1
index 1,1.0
abdominal aorta and lower extremity arteriography by transcutaneous lumbar intra-aortic injection,0.05
adverse effect: psychostimulants subject to abuse,0.05
other disorders of carbohydrate transport and metabolism,0.05
adverse effect: oxazolidinediones,0.1
myopathy,0.05
"adverse effect: vaccine or biological substance, unspecified",0.1
pemphigus and pemphigoid,0.05
"sodium alginate+sodium bicarbonate 250 mg+133.5 mg/5 ml (gaviscon), oral susp, bottle 250 ml",0.1
breast cancer,0.0
"placement of an intraperitoneal catheter for peritoneal dialysis, via transcutaneous route",0.05
pathology,0.2
adverse effect: h2 histamine receptor inhibitor,0.25
polymyositis,0.05
serum proteins,0.1
"sphincterotomy of the minor duodenal papilla [accessory papilla], by esophagogastroduodenoscopy",0.05
"intrarenal stone fragmentation with shock waves or laser [intrarenal lithotripsy], by ureteronephroscopy",0.0
cystic fibrosis,0.0
"unilateral or bilateral removal of a ureteral stent, by retrograde endoscopy",0.1
removal of an implanted infusion system and intraventricular or intracystic cerebral catheter,0.0
motorcycle passenger - transport accident - non-collision - off-road,0.0
alcohol intoxication and exposure to alcohol (ethanol) - unspecified place,0.0
reference markers,0.0
total ablation of pelvic organ reinforcement mesh implant by laparoscopy,0.1
obesity,0.1
"resection or consolidation of an infarcted myocardial zone, by thoracotomy with cpb",0.0
narrative diagnostic report,0.0
temporary authorization for use,0.0
iliac ureter stone removal and/or fragmentation by retrograde ureteroscopy,0.0
magnesium / calcium,0.05
"poisoning by psychotropic substances, unspecified - school and public place",0.0
"adverse effect: barbiturates, nec",0.05
intravenous administration of pharmacological agent and/or solute in the newborn at birth,0.05
other disorders of the breast associated with childbirth and disorders of lactation,0.0
peritoneal lavage with insertion of an intraperitoneal catheter via a transcutaneous route,0.1
magnesium/calcium,0.05
calcium/oxalate,0.1
antibiotics,0.2
"parenteral nutrition: oliclinomel n4-550, 1.5 l bag",0.25
lupus (localized and systemic),0.05
chromosomal anomalies,0.05
anterior and posterior nasal packing,0.0
"ethinylestradiol+cyproterone 35 mcg+2 mg (diane 35 mcg), tablet",0.05
fractional flow reserve (ffr) measurement during coronary angiography,0.0
lumbar ureteral stone removal by laparoscopy or retroperitoneoscopy,0.05
anti-double-stranded dna,0.05
fetal distress and abnormal forces of labor,0.0
adverse effect: inhaled anesthetics,0.0
proteins,0.0
a1 microglob urine,0.05
circulatory disease nec,0.05
see clinical and biological assessment,0.1
chromosomal anomalies and genetic disorders,0.05
jo-1 extractable nuclear ab,0.1
lubiprostone,0.25
discharge orders,0.1
parasite search,0.1
biopsy of lesion of the perianal region and/or anal canal,0.65
polys,0.05
context,0.0
"mental and behavioral disorders due to acute intoxication: volatile solvents, delirium",0.0
"adverse effect: vitamins, nec",0.05
toxic effect of noxious substances eaten as food,0.1
percutaneous removal of a simple renal calculus,0.0
ketorolac tromethamine,0.1
treatment protocol,0.2
distribution index,0.0
endoscopic removal of stone or foreign body from the bladder,0.0
ca/p,0.0
immuno pc,0.1
laparoscopic suture of intraperitoneal wound or perforation of the rectum,0.75
*igm sg,0.0
preeclampsia and eclampsia,0.0
treatment,0.1
protime and aptt,0.05
U1 small nuclear ribonucleoprotein Ab,0.1
calcium carbonate / magnesium carbonate,0.1
rigid urethrocystoscopy,0.05
zinc acetate,0.1
"anastomosis between a pancreatic pseudocyst and the stomach [cystogastrostomy], by laparotomy",0.05
sepsis and sirs,0.2
tiselius index,0.0
hyposmolality and/or hyponatremia,0.25
biochemical ldh,0.05
"intrabronchial instillation of pharmacological agent for therapeutic purposes, by rigid tube bronchoscopy",0.0
nutritional assessment,0.3
monos,0.05
abnormal constituents,0.2
hyperpotassemia,0.2
lymphosarcoma,0.05
acidosis,0.2
p.jiroveci lp/pcr,0.1
cod liver oil,0.05
acute renal failure,0.1
differential (manual),0.1
biochemistry,0.0
number,0.0
nc biochem lab,0.05
istat  specimen type,0.0
secondary gingivoalveolar hemostasis following tooth extraction,0.0
colon radiography with contrast medium opacification,0.85
adverse effect: oral contraceptives,0.05
lactulose 667 mg/ml oral solution,0.2
alkalosis,0.1
disorders of phosphorus metabolism,0.05
mononuclear cell collection by cytapheresis for cell therapy,0.1
praziquantel,0.0
hemolyzed sample,0.0
com enr bio spe,0.1
lymphs,0.1
admission for suspected myocardial infarction,0.0
r.pcr.m.pneumoliq,0.0
systemic sclerosis,0.1
histoplasmosis,0.0
gastroparesis,0.1
kaposi's sarcoma,0.0
ena identification,0.05
tuberculin purified protein derivative,0.05
tenecteplase,0.05
palonosetron,0.1
bariatric surgery,0.1
mupirocin,0.05
plan summary,0.0
other disorders of pancreatic internal secretion,0.05
total ps immuno,0.1
alcoholic liver damage,0.05
chronic hepatitis,0.05
resource,0.0
thalidomide,0.1
lactulose,0.2
pneumonia due to fungus (mycoses),0.05
"parenteral nut: aminomix 800 (e) 1,000 kcal/1 l",0.2
dermatitis herpetiformis,0.1
citric acid / magnesium oxide / picosulfurate,0.1
ciclesonide,0.25
magnesium carbonate,0.1
dok,0.0
magnesium oxide 400 mg oral tablet,0.1
mannitol,0.1
polyethylene glycols / polyvinyl alcohol,0.1
polyethylene glycols,0.2
osmitrol,0.1
megaloblastic anemia,0.2
aluminum hydroxide / magnesium carbonate,0.1
citric acid / gluconolactone / magnesium carbonate,0.05
mood disorders,0.05
uro-mag,0.0
aluminium hydroxide- and magnesium carbonate-containing product,0.1
mag-ox 400,0.05
sorbitol,0.1
"immortal 10 g, powder for oral solution, sachet",0.0
ana pattern,0.1
psychogenic disorder,0.05
minocycline,0.1
typing,0.0
triamcinolone,0.65
cl elimination,0.1
portal hypertension,0.2
pirfenidone,0.0
dimethyl fumarate,0.1
azathioprine 50 mg oral tablet,0.85
temozolomide,0.05
pomalidomide,0.05
polycarbophil-containing product,0.25
ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate,0.2
hydrocodone bitartrate,0.1
magaldrate,0.1
desonide,0.2
pramlintide,0.0
mayo miscellaneous specimen,0.1
acetaminophen / tramadol,0.0
40 ml methotrexate 25 mg/ml injection,0.75
tocilizumab,0.2
radiography of the hemiskelet or the complete skeleton in adults,0.05
multiple cesarean delivery supplement,0.0
control or surveillance ultrasound of fetal or maternal pregnancy pathology during a singleton pregnancy,0.0
"imaging for interventional radiology or interventional cardiology procedure level 1, performed in an imaging room",0.05
supplement for electrocardiography performed at the patient's home,0.0
subfascial subcutaneous injection of autologous adipose tissue in the face,0.0
mediastinal lymph node dissection supplement during pneumonectomy or lobectomy,0.0
"imaging for interventional radiology or interventional cardiology procedure level 9, performed in an imaging room",0.05
"imaging for interventional radiology or interventional cardiology procedure level 15, performed in an imaging room",0.05
supplement for specific examination prior and subsequent to the fitting of a mandibular advancement device in the treatment of obstructive sleep apnea-hypopnea syndrome,0.0
intraoperative injection supplement of radiological contrast agent into the biliopancreatic ducts for radiographic imaging,0.05
intraoperative intracarotid injection supplement of radiological contrast agent for arteriography,0.0
"imaging for interventional radiology or interventional cardiology procedure level 3, performed in an imaging room",0.05
supplement for suprapubic injection of contrast medium for cystography,0.05
digital archiving supplement for a mammography or a ct or mri scan,0.0
supplement for performing a radiographic examination with digitized images,0.05
contact irradiation for malignant disease,0.0
"complete venous radiological assessment of the lower limbs for complex venous pathology requiring multiple approaches, possible tourniquet applications, and imaging in different positions",0.0
ovulation induction with gonadotropins followed by artificial insemination or in vitro fertilization,0.0
irradiation in cyclotron therapy by accelerator in fractions of 2 grays for beams of 5 to 7.9 mev,0.0
"imaging for interventional radiology or interventional cardiology procedure level 7, performed in an imaging room",0.05
"ultrasound and/or doppler ultrasound for monitoring or surveillance of pathology of one or two intra-abdominal and/or intrapelvic organs, or peripheral vessels",0.1
"imaging for interventional radiology or interventional cardiology procedure level 21, performed in an imaging room",0.05
"imaging for interventional radiology or interventional cardiology procedure level 8, performed in an imaging room",0.05
contrast media supplement for intrathecal injection,0.05
"first-line treatment of cases requiring technical procedures (intravenous infusion, oxygen administration, cardio-respiratory resuscitation care, etc.) and prolonged presence of the physician (outside of a healthcare facility) in the following situations: - respiratory distress; - cardiac distress; - allergic distress; - acute state of agitation; - status epilepticus; - traumatic distress.",0.05
irradiation of less than 300 cm² in fixed fields by telecobalt per fraction of 28 centigrays for beams of 0.5 to 4.9 mev,0.05
"imaging for interventional radiology or interventional cardiology procedure level 4, performed in an imaging room",0.05
pre- and postoperative fixation or reduction device for maxillary or mandibular resection or graft,0.0
resuscitation package level 1,0.0
supplement for radiological examination of the gallbladder and bile ducts and/or pancreatic during a diagnostic or therapeutic procedure,0.05
ultrasound guidance,0.1
resuscitation package level a,0.0
mediastinal lymph node dissection supplement during a mediastinal surgery act,0.0
"imaging for interventional radiology or interventional cardiology procedure level 19, performed in an imaging room",0.05
contrast medium injection supplement for hip arthrography,0.0
supplement for imaging for interventional radiology procedure performed in the operating room,0.05
ct-guided navigation,0.05
supplement for histopathological diagnosis of malignant tumor lesions,0.1
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 12 grays for beams of 17 to 24.9 mev,0.05
"imaging for interventional radiology or interventional cardiology procedure level 2, performed in an imaging room",0.05
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 1.4 grays for beams of 8 to 16.9 mev,0.05
"sperm retrieval from the testicle, epididymis, or vas deferens, by direct approach",0.0
"imaging for interventional radiology or interventional cardiology procedure level 22, performed in an imaging room",0.05
cardiology package level 1,0.0
blood gas analysis supplement during level 3 pulmonary function testing,0.05
supplement for histopathological diagnosis of tumor lesions,0.1
intravenous contrast material injection supplement during a radiographic or ct examination,0.2
supplement for intraoperative sampling and placement of bone autograft away from the surgical site,0.0
supplement for the use of custom and focused caches,0.0
contrast media injection supplement for retrograde urethrocystography,0.0
magnesium sulfate,0.1
ocean brand of sodium chloride,0.0
calcium chloride,0.0
calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.05
150 ml sodium chloride 9 mg/ml injection,0.05
sodium bicarbonate,0.1
alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / sodium metabisulfite / taurine / threonine / tryptophan / tyrosine / valine,0.0
zinc sulfate,0.1
sodium acetate,0.05
100 ml potassium chloride 0.1 meq/ml injection,0.05
sodium chloride 0.0769 meq/ml,0.0
glucose / potassium chloride / sodium chloride,0.05
control or surveillance ultrasound of fetal or maternal pregnancy pathology during a multifetal pregnancy,0.0
"supplement for the performance of a radiological examination by a mountain doctor during the diagnostic and therapeutic management of a traumatic bone and joint, musculotendinous, or soft tissue injury at the same time.",0.0
50 ml magnesium sulfate 40 mg/ml injection,0.1
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium citrate,0.05
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate,0.25
potassium acetate / potassium bicarbonate / potassium citrate,0.1
calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride,0.0
"supplement for the use of cinefluorography, in 35 mm during a conventional radiology examination",0.0
potassium chloride 20 meq extended release oral tablet,0.1
sodium chloride,0.05
alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine,0.05
potassium chloride,0.1
calcium carbonate / magnesium chloride,0.1
potassium phosphate/sodium phosphate,0.1
supplement for removal of 4 impacted or germinal molars performed in office under local anesthesia,0.0
chromic chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.05
deep sea,0.0
klor-con,0.1
1000 ml sodium chloride 9 mg/ml injection,0.05
aspirin / citric acid / sodium bicarbonate,0.05
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride,0.05
supplement for oral and dental procedures for the care of patients with severe disabilities,0.0
10 ml potassium chloride 2 meq/ml injection,0.05
1000 ml potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.05
chromous chloride / copper sulfate / manganese chloride / zinc chloride,0.0
500 ml magnesium sulfate 40 mg/ml injection,0.1
potassium chloride 20 meq powder for oral solution,0.1
50 ml sodium bicarbonate 84 mg/ml prefilled syringe,0.05
moviprep,0.25
glucose / potassium chloride,0.05
potassium acetate,0.1
500 ml sodium chloride 30 mg/ml injection,0.05
omeprazole / sodium bicarbonate,0.2
sodium chloride 1000 mg oral tablet,0.05
50 ml sodium chloride 9 mg/ml injection,0.05
magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate,0.1
calcium chloride 0.0014 meq/ml / glucose 50 mg/ml / potassium chloride 0.024 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
calcium chloride / potassium chloride / sodium chloride,0.05
calcium chloride / glucose / lactate / potassium chloride / sodium chloride,0.05
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.05
zinc sulfate 220 mg oral capsule,0.1
clinimix e 5/15,0.05
chromic chloride / copper sulfate / manganese sulfate / zinc sulfate,0.0
calcium chloride / fibrinogen / fibrinolysis inhibitor / thrombin,0.0
1000 ml sodium chloride 4.5 mg/ml injection,0.05
chromous chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.0
20 ml potassium chloride 2 meq/ml injection,0.05
citric acid / potassium bicarbonate / sodium bicarbonate,0.05
benzyl alcohol / sodium chloride,0.0
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 9 mg/ml injection,0.1
sodium chloride 30 mg/ml inhalation solution,0.0
trophamine 10 %,0.0
calcium chloride / lactate / potassium chloride / sodium chloride,0.05
glycophos,0.0
calcium carbonate / magnesium oxide / zinc sulfate,0.1
