desc,gpt4
nocturnal respiratory polygraphy,0.2
wheezing,0.25
abnormal chest sounds,0.25
painful respiration,0.2
phenytoin free,0.0
other forms of chronic heart disease,0.25
ascvd,0.1
fosphenytoin,0.0
total phenobarbital,0.05
cough,0.1
personal history of other benign neoplasm,0.05
basophil percentage 4,0.01
primidone,0.05
azithromycin,0.05
other ill-defined and unknown causes of morbidity and mortality,0.1
acidosis,0.1
nonspecific chest pain,0.1
myocardial infarction,0.05
unstable angina (intermediate coronary syndrome),0.1
acute renal failure,0.05
hyposmolality and/or hyponatremia,0.1
precordial pain,0.1
carvedilol,0.1
chronic renal failure [ckd],0.1
hyperlipidemia,0.1
poisoning/allergy of sulfonamides,0.0
altered mental status,0.1
disorders of the autonomic nervous system,0.1
septic shock,0.05
frequency of urination and polyuria,0.1
hyperpotassemia,0.05
cachexia,0.1
disorders of esophageal motility,0.05
anorexia,0.1
convulsions,0.05
alcohol-related disorders,0.05
obesity,0.25
symptoms involving cardiovascular system,0.65
iddm patient ql,0.05
elevated white blood cell count,0.05
abnormal heart sounds,0.25
symptoms involving respiratory system and other chest symptoms,0.65
hypopotassemia,0.05
pneumonitis due to inhalation of food or vomitus,0.05
pyelonephritis,0.0
other disorders of carbohydrate transport and metabolism,0.0
abdominal pain,0.05
dizziness and giddiness (light-headedness and vertigo),0.25
isosorbide mononitrate,0.25
coronary atherosclerosis,0.05
sepsis,0.05
polydipsia,0.05
alcoholic liver damage,0.05
"disorders of fluid, electrolyte, and acid-base balance",0.1
jaundice (not of newborn),0.05
triamterene,0.1
acid-base balance disorder,0.1
coronary artery bypass graft (cabg),0.05
aldesleukin,0.1
nephrotic syndrome without mention of glomerulonephritis,0.05
electrolyte imbalance,0.1
anaphylactic shock nos,0.05
other disorders of liver,0.05
abnormal serum enzyme levels,0.1
renal failure nos,0.05
ischemic heart disease,0.1
symptoms involving digestive system,0.05
tachycardia nos,0.25
substance addiction and disorders,0.05
tirofiban,0.1
abciximab,0.1
dipyridamole,0.1
cilostazol,0.1
ticlopidine,0.05
prasugrel,0.05
clopidogrel 75 mg oral tablet,0.1
plavix,0.01
ticagrelor,0.05
cangrelor,0.05
iloprost,1.0
clopidogrel,0.1
eptifibatide,0.1
integrilin,0.1
brilinta,0.0
clopidogrel 300 mg oral tablet,0.1
cilostazol 100 mg oral tablet,0.1
citrate volume (µl),0.01
remark,0.0
veletri,0.85
dependence on other enabling machines,0.05
angio dressing # 3,0.0
percutaneous transluminal coronary angioplasty (ptca),0.05
percutaneous coronary intervention w ami,0.05
11th,0.0
angio site # 3,0.1
angio appearance # 3,0.1
cath lab intake,0.1
*renal caps softgel,0.0
ra magnesium 250 mg tablet,0.0
eptifibatide (integrilin),0.1
percentage of activated clotting time,0.05
isosorbide,0.7
nitroglycerin100mcg/ml20mlsyringe,0.1
"cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.1
speed (vad),0.05
driveline lock engaged (vad),0.05
flow (vad),0.1
24 hr isosorbide mononitrate 30 mg extended release oral tablet,0.75
exposure to other forms of pollution,0.2
nateglinide,0.01
24 hr isosorbide mononitrate 60 mg extended release oral tablet,0.75
bayer contor tes next,0.0
bayer breeze liq norm cnt,0.0
pulsatility index (vad),0.2
"yeast, mycelial",0.0
ionized magnesium-carbon monoxide,0.05
ck-mb index,0.05
partial thromboplastin time,0.05
hct (vad),0.1
coronary thrombolysis,0.05
"endocardial and myocardial biopsy, by percutaneous vascular route",0.2
skull x-ray with 3 or more views,0.05
"levosimendan - zimino, 12.5 mg/5 ml inj",0.25
"continuous monitoring of right heart pressures with measurement of cardiac output or right ventricular ejection fraction, over 24 hours",0.85
transesophageal echocardiography and doppler of the heart and intrathoracic vessels at the patient's bedside,0.65
capillary,0.1
"potassium canrenoate - soludactone, 100 mg/2 ml injection",0.1
eplerenone,0.2
interpretation,0.1
inr therapeutic range,0.05
nt-probnp,0.2
indicated treatment,0.1
right heart catheterization and cardiac output measurement by transcutaneous venous approach,0.85
"other diseases of respiratory system, nec",0.2
"treadmill or ergometer bicycle stress test, with discontinuous electrocardiography and measurement of oxygen uptake [vo2]",0.25
bronchial challenge test with a bronchoconstrictor agent or physical factor during a pulmonary function test,0.2
"avandamet 4 mg/1,000 mg, tab",0.01
"orthotopic heart transplantation, by thoracotomy with cpb",0.2
doppler ultrasound of the iliac arteries and the arteries of the lower limbs,0.1
rate per minute,0.0
peritoneal lavage with insertion of an intraperitoneal catheter via a transcutaneous route,0.05
cv - past medical history,0.1
venous,0.1
pt & ptt,0.05
natriuretic peptide b,0.25
sacubitril,0.2
encephalopathy in diseases classified elsewhere,0.05
cardiopulmonary resuscitation with tracheal intubation outside of a medical-technical unit,0.1
"avandamet 2 mg/1,000 mg, tab",0.0
furosemide 40 mg/40ml iv,0.2
"treadmill or ergometer bicycle exercise test, with blood gas analysis and measurement of oxygen uptake [vo2], and intermittent electrocardiographic monitoring",0.65
heart failure and shock with cc,0.25
aicd not placed,0.1
amiodarone_360_mg/d5w_200_ml_premix_(cabinet_use_o,0.1
nocturnal pulse ox,0.2
aminophylline,0.1
"measurement and recording of right heart, pulmonary artery, and left heart pressures, with contrast injection, via transcutaneous venous and transcutaneous arterial routes or catheterization of the foramen ovale, at age 24 months or older.",0.85
dobutamine250mg/d5w250mlpremix(cabinetuseonl,0.2
"midazolam - midaject, 5 mg/5 ml inj",0.05
"underdosing of loop [high-ceiling] diuretics, initial encounter",0.25
transcatheter closure of an atrial septal defect,0.25
"single breath, rebreathing, or breath-hold carbon monoxide transfer measurement in the steady state",0.25
transcatheter ventricular septal defect closure,0.1
"avandamet 1 mg/500 mg, tab",0.0
"placement of an internal circulatory assist device, other than extracorporeal circulation [ecc] and artificial ventricle, by thoracotomy without ecc",0.1
"colokit, cpr",0.0
doppler ultrasound of the lower limb and iliac veins for deep vein thrombosis detection,0.05
date of consent receipt,0.0
emergency establishment of extracorporeal circulation for circulatory assistance via peripheral vascular access,0.25
"sodium calcium edetate, 500 mg/10 ml injection",0.05
o2 flow rate ir(t),0.1
"transthoracic echocardiography of the mediastinum, lung, and/or pleural cavity",0.65
tracking point,0.0
rigid bronchoscopy with transbronchial needle aspiration of mediastinal lesions,0.1
removal of an established extracorporeal circulation [ecc] on peripheral vessels,0.1
"ondansetron (zophren) 8 mg/4 ml, srg",0.0
"treadmill or ergometer bicycle exercise test, with blood gas measurement [simplified exercise test] [exercise blood gas analysis]",0.25
n-terminal probnp,0.25
arterial,0.1
transesophageal doppler echocardiography of the heart and intrathoracic vessels,0.75
pulmonary collapse; interstitial and compensatory emphysema,0.1
biphasic positive airway pressure (bipap) activity,0.25
oliguria and anuria,0.1
hyperosmolality and/or hypernatremia,0.1
nebulizer (compressor and supplies),0.1
"non-invasive barometric or volumetric ventilation with a facial mask for at least 2 cumulative hours over 12 hours, for acute respiratory failure",0.2
tablet,0.0
=nesiritide,0.2
respiratory arrest,0.2
"volume % o2, venous",0.1
partial pressure of oxygen-venous,0.2
or received,0.0
arterial blood gas-line,0.1
ubidecarenone,0.1
ivabradine,0.2
arterial blood gas (non-icu),0.2
albuterol 2.5mg w/ipratrop 0.5mg(via upmc dme),0.1
bipap (upmc dme),0.2
pressure support setting,0.1
"trimetazidine 35 mg mylan, modified-release tablets",0.1
ranexa,0.1
ranolazine,0.1
bi-level ventilation,0.25
mechanical ventilation parameters,0.1
respiratory supplies,0.2
mechanical ventilation monitoring,0.2
inhaler,0.2
albuterol 0.83 mg/ml inhalation solution,0.1
tidal volume,0.1
other non-or therapeutic procedures on respiratory system,0.25
tracheostomy status,0.1
"hemodynamic support by intra-aortic balloon counterpulsation device, per 24 hours",0.2
tracheostomy care kit,0.05
inspiration time,0.05
cardiopulmonary resuscitation with tracheal intubation in a medical-technical unit,0.1
metoprolol tartrate,0.1
paroxysmal ventricular tachycardia,0.1
vitamin k antagonist therapy,0.1
furosemide100mg/10mlvial(dripsonly),0.2
"acenocoumarol - sintrom, 4 mg quarter-scored tablet",0.1
therapeutic zone,0.05
"continuous intravenous injection of dobutamine or dopamine at a rate of less than 8 micrograms per kilogram per minute [µg/kg/min], or of dopexamine outside the neonatal period, per 24 hours",0.25
myocardial rest,0.1
"continuous monitoring of jugular oxygen saturation by intravenous device, per 24 hours",0.25
sinoatrial node dysfunction (bradycardia),0.1
atenolol,0.1
bisoprolol,0.2
metoprolol,0.1
betaxolol,0.1
atrioventricular [av] block,0.1
metoprolol tartrate 25 mg oral tablet,0.1
esmolol,0.2
toprol,0.1
sotalol,0.1
nebivolol,0.2
"celiprolol 200 mg (viatris lab), scored tablet",0.1
24 hr metoprolol succinate 25 mg extended release oral tablet,0.1
atenolol 25 mg oral tablet,0.1
disopyramide,0.1
tasimelteon,0.0
acebutolol,0.1
"selective arteriography of the trunk and/or branches of the pulmonary artery, via transcutaneous venous route",0.85
"hemodynamic support by extracorporeal circulation, per 24 hours",0.25
ventricular fibrillation and flutter,0.1
"hemodynamic support by mechanical ventricular circulatory assistance, per 24 hours",0.25
secondary transcutaneous control and adjustment of a pacemaker,0.05
"spontaneous breathing through tracheal intubation tube during weaning from mechanical ventilation, per 24 hours",0.1
24 hr metoprolol succinate 100 mg extended release oral tablet,0.1
brevibloc,0.1
metoprolol tartrate 50 mg oral tablet,0.1
24 hr metoprolol succinate 50 mg extended release oral tablet,0.1
atenolol 50 mg oral tablet,0.1
aneurysm and dissection of heart,0.1
5 ml metoprolol tartrate 1 mg/ml injection,0.1
dofetilide,0.1
placement of a nasal ventilation face mask,0.1
cardiac electrophysiology procedure,0.2
administration of inhaled nitric oxide [no] in a ventilated patient,0.25
regadenoson,0.1
cardiac defibrillator in situ,0.1
supraventricular premature beats,0.1
left bundle branch block,0.1
diltiazem,0.25
"intraluminal dilatation of a branch of the pulmonary artery with stent placement, via percutaneous venous approach",0.85
act-lr,0.0
"atrioventricular block, complete",0.1
urobilinogen in urine by penter test using ehrlich units,0.05
borrelia burgdorferi ab band pattern,0.05
lidocaine topical product,0.05
first-hour speed,0.0
hypochlorousacid0.01%lid/lashcleanser,0.0
water 1 g/ml solution for injection,0.0
non-pl identity balance,0.0
a.arachid 1mm,0.0
total cd34+ cells,0.05
closed fracture of the upper end of the tibia,0.0
personal history of other specified diseases,0.1
osmolality,0.05
secondary removal of foreign body from posterior segment of eye without magnet,0.0
ige allergen hickory tree,0.0
glycine ur,0.05
rna polymerase i+ii+iii ab,0.0
vwf:rco/vwf:ag ratio,0.05
plasma cell %,0.05
contact with sharp glass - other specified places,0.0
missing coag,0.05
erythromycin,0.05
forearm x-ray,0.01
patient symptoms,0.1
dextropropoxyphene- and paracetamol-containing product,0.05
functional magnetic resonance imaging (fmri) of the brain for the study of motor functions,0.05
"phosphate, urine",0.05
pa catheter placed in outside facility,0.25
pleural fluid ldh,0.1
Lymphocyte subset interpretation,0.05
sanger sequencing for point mutation detection,0.1
encounter for surgical aftercare following surgery on the respiratory system,0.2
clonazepam,0.05
glove,0.0
inspired oxygen fraction (fio2),0.1
selenium,0.0
long-term vka,0.25
gemfibrozil,0.05
urine culture colony count,0.01
heparin dose response slope,0.1
homocysteine,0.1
trap 50 µm,0.0
presence of left artificial knee joint,0.0
hm ii- perc lock fully engaged,0.0
incision drainage amount #5,0.05
"iron (venofer) 100 mg/5 ml actavis, injection",0.05
oxaprozin,0.05
"person injured in unspecified vehicle accident, sequela",0.01
spontaneous aggregation,0.1
juvenile arthritis in psoriasis (l405$) - other joints,0.0
aicd generator procedures,0.1
"alcohol, drug abuse or dependence without rehabilitation therapy without mcc",0.0
endoscopic retrograde cholangiopancreatography (ercp),0.01
oxymorphone,0.05
foreign body left in body during procedure - other medical and surgical procedures,0.0
late effect,0.2
dialysis fluid volume,0.05
"disorders of liver except malignancy, cirrhosis or alcoholic hepatitis without cc/mcc",0.0
"methadone, urine",0.05
hemoglobin f distribution,0.05
self-inflicted smoke and fire injury - school and public place,0.0
sodhyaluronate10mg/mlsyr0.85ml,0.05
cytomegalovirus igg,0.05
microscopic examination completed,0.1
poisoning by psychotropic agents,0.05
Bromelin MUXF3 IgE,0.05
inorganic phosphorus 24 hour,0.05
timothy grass,0.0
"inhalation, food ingestion - respiratory obstruction - home",0.1
captopril 12.5 mg oral tablet,0.2
fall from the top of a tree - unspecified location,0.0
monocytes percentage,0.05
citric acid-potassium citrate,0.01
nicardipine_hcl_2.5_mg/ml_10_ml,0.1
conclusion,0.0
narcotics,0.05
ct angio chest for pulmonary embolism with contrast,0.25
humanpr interpretation,0.0
lidocaine_0.25%/ns_250_ml_nerve_block,0.0
von willebrand factor (vwf) cleaving protease inhibitor,0.1
lateral canthopexy,0.0
"varicella zoster virus antibody, cerebrospinal fluid",0.05
monocyte count automated,0.05
occult blood random test,0.05
clozapine,0.01
extended ckd,0.1
absolute polymorphonuclear leukocytes,0.05
vaf 1,0.0
avulsion of 1 temporary tooth on arch,0.0
asparagine/creatinine,0.05
para.pr slab (1dijo),0.0
Cortisol.free/Creatinine,0.05
Flax (Linum usitatissimum) IgE,0.05
number of nuclei analyzed (5),0.0
leukocytes,0.05
"segmental resection of a single small intestine atresia with restoration of continuity, by laparotomy",0.0
red blood cell concentrate transfusion of a volume less than half a blood mass,0.1
norepinephrine_16mg/ns_250ml_premix_(do_not_use),0.05
oxygen saturation,0.2
method of oxygen (point of care),0.2
dme and supplies,0.1
phlebitis and thrombophlebitis,0.1
fetal distress and abnormal forces of labor,0.0
"reactions - complications, no reported accident - cardiac catheterization",0.25
"placement of a newborn in an incubator at birth, with spontaneous ventilation with oxygen therapy",0.1
partial pressure of carbon dioxide i-stat capillary,0.1
home health services,0.1
"manual ventilation of a newborn at birth, with a face mask, with intravenous administration of pharmacological agent and/or solution",0.1
partial pressure of oxygen instant analysis arterial,0.1
ancillary services,0.1
"continuous transcutaneous monitoring of blood partial pressure of oxygen [po2] and/or carbon dioxide [pco2] in the newborn, per 24 hours",0.25
polycythemia vera,0.25
po2 temp adj bldc,0.05
respiratory intubation and mechanical ventilation,0.2
"lymphocyte immune globulin, anti-thymocyte globulin",0.05
intestinal disaccharidase deficiencies and disaccharide malabsorption,0.0
"adverse effect: barbiturates, nec",0.05
abnormal results of function study of kidney,0.05
see below,0.0
partial pressure of oxygen-oxygenator blood gas,0.2
pindolol,0.1
eculizumab,0.1
driver - collision with other motor vehicles and unspecified - traffic,0.0
intraoperative perfusion for the protection of brain parenchyma during a procedure with cardiopulmonary bypass,0.1
arterial blood gases,0.25
Urate/Creatinine,0.05
thrombotic microangiopathy,0.1
intra-arterial coronary ultrasound and/or doppler ultrasound during a percutaneous vascular procedure,0.1
calcium carbonate / magnesium oxide / zinc sulfate,0.01
"activity, other specified",0.1
synchronization solution a (2),0.0
cd19 cells nfr mar,0.05
cd3+,0.0
x-ray of the sternum and/or sternoclavicular joints,0.05
antibody identification panel-polyethylene glycol - eluate,0.05
magnesium aspartate / potassium aspartate,0.01
"sodium fusidate (generic fucidin), 2% ointment tube 15g",0.0
rsv antigen,0.05
urinary albumin,0.05
"mmr/vzv profile,eia",0.0
bandage,0.0
chymotrypsin,0.0
pedicle section [weaning] of a heterolabial flap or a tongue flap,0.0
dextromethorphan / quinidine,0.1
nil rflx,0.0
laparoscopic section of adhesions and/or peritoneal bands for acute intestinal obstruction,0.0
sample aspect,0.85
cd10,0.0
transcutaneous oxygen tension,0.2
large unstained cells percentage,0.05
prot coho primo m6,0.0
inhibin,0.05
morphine,0.1
calamine / pramoxine,0.0
20 gauge,0.01
serum,0.05
anti-dust mite,0.0
other prophylactic chemotherapy measures,0.05
co2 production,0.1
"calculated bicarbonate, whole blood",0.05
t3 duration,0.05
ginkgo biloba extract,0.05
serum uric acid test,0.1
"2-Oxo,3-Methylvalerate/Creatinine",0.05
ultrasound-guided percutaneous biopsy of a thyroid gland lesion,0.0
dextran 40,0.05
"session of chorioretinal lesion destruction by photocoagulation with laser, using indirect ophthalmoscope",0.0
retrograde dilation of the bile duct by esophagogastroduodenoscopy,0.0
citrate,0.01
eprex (epo) 40000iu/ml inj sol vial 1ml,0.1
Penicillium sp Ab,0.01
red blood cell distribution width,0.1
"cutaneous ureterostomy, by direct approach",0.0
radiography of 2 segments of the upper limb,0.0
hltv index,0.05
gastric ph,0.0
total bilirubin,0.05
resection of a subungual exostosis of a toe,0.0
a-amphiphysin d right,0.05
uroporphyrin,0.05
urine bilirubin test - iris method,0.0
submental liposuction,0.0
"unspecified occupant of other special all-terrain or other off-road motor vehicle injured in nontraffic accident, initial encounter",0.0
ocrelizumab,0.05
accidental fall from bed,0.0
acquired absence of left thumb,0.0
genetic disease analysis overall interpretation,0.1
"mitomycin 40 mg (medac lab), powder for intravesical solution",0.05
tissue/surgical culture-aerobi (oo),0.05
Basophils.immature/100 leukocytes,0.05
intoxication by psychotropic substances nos - home,0.0
use_tubing_with_filter;,0.0
troponin i.cardiac,0.1
cholesterol in hdl,0.05
streptomycin synergy screen,0.05
prot mmy3008 c1+2,0.0
abdominal liposuction,0.0
=azithromycin,0.05
barbiturate screen test,0.01
prot abira baseline,0.05
fomepizole,0.0
gds chemistry,0.0
removal of an internal cerebrospinal fluid shunt via direct approach,0.05
ehrlichia chaffeensis igg+igm,0.05
"transfixing excision of a lesion of an eyelid, with release of the lateral canthus",0.0
time 5,0.0
fitting and adjustment of neuropacemaker (brain) (peripheral nerve) (spinal cord),0.0
ebv pcr/biofluid,0.05
curie (ci),0.0
"fall on same level, unspecified, initial encounter",0.0
special screening for other specified conditions,0.1
ent myc.geni pcr,0.0
jo-1 titration,0.1
culture time,0.0
t°env=-t°ambient,0.0
loteprednol ophthalmic,0.01
"flexor tenosynovectomy of the fingers over several rays of the hand, by direct approach",0.0
erythrocytes,0.05
acetaminophen,0.0
prealbumin,0.05
histoplasma capsulatum ab,0.05
igg on b cells (cmf),0.05
wild fern,0.0
ganciclovir,0.01
"single-phase segmental bone scintigraphy [delayed phase], without additional acquisition using a pinhole collimator",0.05
