desc,gpt4
"complex regional pain syndrome, unspecified and other",0.05
polyneuritis in infectious and parasitic diseases classified elsewhere,0.1
shigella/enteroinvasive escherichia coli polymerase chain reaction,0.1
enterovirus rna,0.1
eastern equine encephalitis immunoglobulin m,0.05
"enterovirus reverse transcription-polymerase chain reaction qualitative, fecal",0.1
"encephalitis, non-infectious",0.05
cranial polyneuritis in infectious and parasitic diseases,0.05
escherichia coli shiga-like toxin,0.1
western equine encephalitis immunoglobulin g,0.0
other specified functional intestinal disorders,0.25
renal colic,0.0
acute inflammatory pelvic disease,0.05
western equine encephalitis immunoglobulin m,0.0
norovirus pcr i/ec.,0.1
"enterovirus rna,ql,rt-pcr",0.1
norovirus genogroup i,0.1
norovirus gastrointestinal/genogroup ii polymerase chain reaction,0.1
"extended small bowel enterolysis for acute obstruction, by laparotomy",0.65
vancomycin resistant enterococcus,0.1
rsv,0.0
spinal enthesopathy,0.05
shiga toxins producing escherichia coli shiga toxin-producing escherichia coli,0.1
polyneuritis in diseases classified elsewhere,0.05
optic neuritis/neuropathy,0.0
enterobacter cloacae complex,0.05
other peritoneal disorders in infectious diseases classified elsewhere,0.2
"shiga toxins, enzyme immunoassay with reflex escherichia coli culture report",0.1
"extended small bowel enterolysis for acute obstruction, by laparoscopy",0.65
myositis in other infectious diseases classified elsewhere,0.05
enteropathogenic escherichia coli polymerase chain reaction,0.1
escherichia coli shiga-like toxin 1,0.1
escherichia coli shiga-like toxin 2,0.1
calprotectin stl-mcnc,0.1
aminosalicylic acid,0.2
prot itac biopsy,0.2
prucalopride,0.1
alosetron,0.1
prot itac d5-d42,0.1
stool appearance,0.1
miglitol,0.1
etanercept,0.25
small bowel capsule endoscopy,0.65
presence of a colostomy,0.2
Microsporidia DNA,0.1
"closure of cutaneous enterostomy, by direct approach",0.2
cyclic citrullinated peptide antibody,0.1
methotrexate,0.2
methylnaltrexone,0.1
ova and parasites report,0.1
colonoscopy,0.25
magnesium oxide,0.1
cholecalciferol,0.05
protein,0.0
ciprofloxacin ophthalmic product,0.0
sodium,0.01
ascorbic acid,0.05
alpha tocopherol / ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc oxide,0.1
vitamin a,0.05
miconazole / zinc oxide topical product,0.0
50 ml gentamicin 2 mg/ml injection,0.05
chloramphenicol,0.1
2 ml gentamicin 10 mg/ml injection,0.05
polymyxin b / trimethoprim,0.05
ciprofloxacin otic product,0.05
boric acid,0.0
nephrocaps,0.0
cipro,0.1
100 ml ciprofloxacin 2 mg/ml injection,0.1
micro-guard,0.0
ciprofloxacin 250 mg oral tablet,0.1
mitrazol,0.0
polymyxin b / trimethoprim ophthalmic product,0.0
miconazole nitrate 0.02 mg/mg topical powder,0.0
miconazole nitrate 20 mg/ml topical cream,0.0
2 ml gentamicin 40 mg/ml injection,0.05
gentamicin ophthalmic product,0.0
ciprofloxacin 3 mg/ml ophthalmic solution,0.0
50 ml gentamicin 1.6 mg/ml injection,0.05
ofloxacin otic product,0.01
ofloxacin ophthalmic product,0.0
hydrogen peroxide topical product,0.0
miconazole topical product,0.0
gentamicin topical product,0.05
alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1,0.1
bacitracin / polymyxin b,0.05
cyclosporine,0.65
bacitracin / polymyxin b ophthalmic product,0.0
ascorbic acid / ferrous sulfate / folic acid,0.1
polymyxin b,0.05
ascorbic acid / ferrous fumarate,0.05
ascorbic acid / ferrous fumarate / folic acid / vitamin b12,0.1
hydrogen peroxide,0.0
ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.1
ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine,0.05
ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / cupric oxide / docusate / folic acid / iron carbonyl / magnesium oxide / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / vitamin e / zinc oxide,0.05
ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.1
ascorbic acid / copper gluconate / docosahexaenoate / eicosapentaenoate / lutein / vitamin e / zeaxanthin / zinc oxide,0.05
methscopolamine,0.1
acetic acid / antipyrine / benzocaine / policosanol otic product,0.0
sample nature,0.0
ascorbic acid / beta carotene / cuprous oxide / vitamin e / zinc oxide,0.05
"cyclosporine, modified",0.65
inosine,0.0
tetracycline,0.1
ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin e / zinc oxide,0.05
ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin b12,0.05
ascorbic acid / polysaccharide iron complex,0.05
acetylcysteine,0.05
ascorbic acid / cuprous oxide / lutein / vitamin e / zinc oxide,0.0
neoral,0.1
heparin,0.05
"heparin sodium, porcine 1000 unt/ml injectable solution",0.05
ascorbic acid / iron carbonyl,0.05
"heparin sodium, porcine 10 unt/ml prefilled syringe",0.05
cysteamine,0.05
cortisone,0.25
"250 ml heparin sodium, porcine 100 unt/ml injection",0.0
ascorbic acid / folic acid / iron carbonyl / vitamin b12,0.1
glucose / heparin,0.0
"heparin sodium, porcine 10000 unt/ml injectable solution",0.05
ascorbic acid / bacillus coagulans / cranberry preparation,0.05
vitamin a/vitamin d,0.05
cyclosporine ophthalmic product,0.05
ascorbic acid / cranberry preparation,0.05
lifitegrast,0.0
commentary,0.0
hemoglobin,0.05
hemoglobin.gastrointestinal.lower,0.2
ph temp adj bldc,0.0
ascorbic acid 35 mg/ml / cholecalciferol 0.01 mg/ml / vitamin a 0.45 mg/ml oral solution,0.05
acetic acid,0.05
ascorbic acid / niacin,0.05
benzocaine,0.05
lactate,0.05
partial pressure of carbon dioxide in tissues,0.05
leukocyte esterase,0.05
bicarbonates,0.05
psyllium,0.1
reserpine,0.05
magnesium citrate,0.1
acarbose,0.05
polyethylene glycol 3350,0.1
day 3: weight,0.0
moviprep,0.1
schedule colonoscopy,0.25
fecal electrolytes random (oo),0.2
anal and rectal polyp,0.1
steatorrhea,0.65
day 2: weight,0.0
special screening for malignant neoplasms of colon,0.1
"iron 100 mg/5 ml sdz, injection",0.05
tizanidine 2 mg oral tablet,0.05
picosulfurate,0.1
"excision of 1 to 3 polyps less than 1cm in diameter from the colon and/or rectum, by total colonoscopy",0.1
histopathological examination for cancer purposes of endoscopic resection specimen of 1 or 2 lesions of the colon and/or rectum,0.1
"tofacitinib - xeljanz, 5 mg tablet",0.1
oxybutynin chloride,0.0
teriflunomide,0.05
leflunomide,0.2
fingolimod,0.05
upadacitinib,0.2
siponimod,0.0
thymoglobulin,0.05
belimumab,0.1
mycophenolic acid 360 mg delayed release oral tablet,0.1
cladribine,0.05
natalizumab,0.85
alemtuzumab,0.1
atropine,0.05
abatacept,0.1
baricitinib,0.1
other disorders of liver,0.05
dexamethasone,0.2
sirolimus,0.05
rabbit anti-human t-lymphocyte globulin,0.05
belatacept,0.05
ibuprofen,0.05
cytomegalovirus,0.05
vitamin b complex,0.1
everolimus,0.05
tropicamide ophthalmic product,0.0
atropine / hyoscyamine / phenobarbital / scopolamine,0.1
atropine ophthalmic product,0.0
10 ml atropine sulfate 0.1 mg/ml prefilled syringe,0.0
transderm scop,0.05
endocarditis,0.0
minoxidil,0.0
hydroquinone,0.0
eculizumab,0.1
diclofenac,0.1
polyethylene glycols,0.2
primary angle-closure glaucoma,0.0
"lymphocyte immune globulin, anti-thymocyte globulin, equine",0.1
folic acid,0.1
minoxidil topical product,0.0
ferrous sulfate,0.05
cyclopentolate ophthalmic product,0.0
celecoxib,0.1
cyclopentolate hydrochloride 10 mg/ml ophthalmic solution,0.0
aspirin / caffeine,0.0
finasteride 5 mg oral tablet,0.0
asparaginase,0.1
finasteride,0.0
magnesium carbonate,0.05
methylprednisolone,0.25
zinc pyrithione,0.0
aspirin / butalbital / caffeine,0.0
homatropine ophthalmic product,0.0
renin,0.05
homatropine,0.05
creatine kinase,0.05
acetaminophen,0.01
ferrous gluconate,0.05
globulin,0.05
100 ml calcium gluconate 20 mg/ml injection,0.05
cryoproteins,0.05
diclofenac topical product,0.1
fluocinolone / hydroquinone / tretinoin,0.0
mannitol,0.1
cystatin c,0.05
platelets large,0.05
amoxicillin / clavulanate,0.1
acquired hemolytic anemias,0.05
angina pectoris,0.0
hemoglobin a1c/hemoglobin.total,0.05
testosterone free,0.0
pirfenidone,0.05
"lymphoid leukemia, acute",0.0
gonococcal infections,0.0
other disorders of lipoid metabolism,0.05
pyruvate kinase,0.05
primary hypercoagulable state,0.05
"eye infection, viral",0.0
ferritin,0.05
cardiogenic shock,0.0
myoneural disorders,0.0
opiates,0.1
daclizumab,0.1
polyclonal hypergammaglobulinemia,0.2
ammonia,0.05
user,0.85
total bilirubin,0.1
"uveitis, noninfectious or nos",0.05
decreased libido,0.05
arthropathy associated with infections,0.1
glucose-6-phosphate dehydrogenase,0.05
hyperaldosteronism,0.05
hereditary hemolytic anemias,0.05
joint effusions,0.05
choriogonadotropin,0.01
polycythemia vera,0.05
immunoglobulin light chains,0.1
phenylephrine,0.0
convulsions,0.05
alanine aminotransferase,0.05
abnormal results of function study of pulmonary system,0.0
pyogenic arthritis,0.05
"infertility, female",0.05
mitotane,0.05
"imipenem cilastatin (generic tienam), 500 mg/500 mg inj",0.1
oliguria and anuria,0.05
sexually transmitted infections (not hiv or hepatitis),0.0
specimen volume,0.0
digoxin,0.0
renal dialysis,0.0
postoperative infection,0.1
gentamicin,0.1
melphalan,0.05
dimethyl fumarate,0.1
azathioprine 50 mg oral tablet,0.25
epstein barr virus dna,0.05
pilocarpine,0.0
oxazepam,0.0
short gestation; low birth weight; and fetal growth retardation,0.05
miscarriage; stillbirth,0.0
paraproteinemia,0.1
qualitative platelet defects,0.05
hemoglobin a1c,0.05
aldosterone,0.05
nortriptyline,0.05
end stage renal disease,0.05
alkaline phosphatase,0.1
dermatitis herpetiformis,0.25
immunoglobulin m,0.1
aliskiren / valsartan,0.0
"lymphocyte immune globulin, anti-thymocyte globulin",0.1
cyclopentolate,0.01
0.4 ml enoxaparin sodium 100 mg/ml prefilled syringe,0.0
urea,0.0
time 1,0.0
biological validation,0.0
tropicamide,0.0
ionized calcium,0.05
teduglutide,0.85
time 3,0.0
chlorine,0.0
cryptosporidium sp,0.2
miglustat,0.1
white blood cells,0.1
biotin,0.05
red blood cells,0.05
eosinophilia,0.2
vitamin e,0.05
thioctic acid,0.05
thioctate,0.05
"sulfarlem 12.5 mg, tablets",0.05
ocrelizumab,0.1
potassium,0.05
meprobamate,0.05
partial pressure of oxygen,0.0
docosahexaenoate / eicosapentaenoate / vitamin e,0.1
ph bldcoa,0.0
result,0.85
pyridoxal,0.05
loperamide hydrochloride 0.2 mg/ml oral solution,0.25
loperamide / simethicone,0.2
folic acid / pyridoxine / vitamin b12,0.1
propoxyphene screening test,0.0
eluxadoline,0.2
platelet count,0.05
specimen type,0.0
vitamin e 22.6 mg/ml oral solution,0.05
magnesium,0.05
anion gap,0.05
o2 flow rate ir(t),0.0
oxygen content,0.0
folic acid / polysaccharide iron complex / vitamin b12,0.1
urine osmolality,0.05
uranium sodium,0.0
vitamin b12 0.5 mg oral tablet,0.1
cyanocobalamin/folic acid,0.1
vitamin b12 0.1 mg oral tablet,0.1
cobamamide / vitamin b12,0.1
folic acid / vitamin b12,0.1
oxyhemoglobin,0.0
hct vfr.df bldv,0.0
"norovirus ribonucleic acid, reverse transcription-polymerase chain reaction",0.1
patient temperature,0.0
clinical information,0.85
thrombocytopenia,0.1
viral infection,0.1
hypoglycemia,0.05
alcohol-related disorders,0.05
influenza,0.0
phlebitis and thrombophlebitis,0.05
human immunodeficiency virus [hiv] disease,0.0
non-hodgkins lymphoma,0.05
bacterial infection nos,0.2
unstable angina (intermediate coronary syndrome),0.0
edema,0.2
pleurisy; pleural effusion,0.05
poisoning by psychotropic agents,0.0
decreased white blood cell count,0.25
hyperlipidemia,0.05
other and unspecified coagulation defects,0.05
infectious and parasitic complications affecting pregnancy,0.05
adverse drug events and drug allergies,0.1
coronary atherosclerosis,0.0
type 2 diabetes,0.0
herpes simplex,0.0
bone marrow or stem cell transplant,0.05
psychosis,0.0
hyperparathyroidism,0.0
frequency of urination and polyuria,0.1
anticoagulants causing adverse effects,0.05
staphylococcus infections,0.05
contusion,0.05
erectile dysfunction [ed],0.0
calculus of kidney,0.0
congestive heart failure (chf) nos,0.0
empyema and pneumothorax,0.0
effects radiation nos,0.05
cancer of esophagus,0.0
pulmonary congestion and hypostasis,0.05
complication of internal orthopedic device,0.05
chronic airway obstruction,0.0
essential hypertension,0.0
pruritus and related conditions,0.1
sickle cell anemia,0.0
atopic/contact dermatitis due to other or unspecified,0.0
cough,0.0
"malignant neoplasm of liver, primary",0.05
pulmonary insufficiency or respiratory failure following trauma and surgery,0.0
ascites (non malignant),0.2
cerebrovascular disease,0.0
disorders of magnesium metabolism,0.1
pneumonia,0.0
hydrocephalus,0.0
cataract,0.0
complication of amputation stump,0.0
thyroid cancer,0.0
chronic pancreatitis,0.05
alcoholism,0.05
congenital anomalies of skin,0.0
respiratory complications,0.05
epilepsy,0.0
indomethacin,0.1
genetic analysis,0.1
other symptoms,0.1
sulfamethoxazole,0.1
disorders of the autonomic nervous system,0.05
unspecified erythematous condition,0.1
other anemias,0.2
diaper or napkin rash,0.05
hemorrhage nos,0.1
other nutritional deficiency,0.25
prednisolone,0.65
congenital hypertrophic pyloric stenosis,0.05
disorders of copper metabolism,0.05
arteritis nos,0.1
other findings,0.1
pramoxine,0.05
conclusion,0.0
hematocrit,0.05
methemoglobin,0.05
alteplase,0.01
carboxyhemoglobin,0.0
deoxyhemoglobin,0.0
tissue oxygen partial pressure,0.05
protein fractions,0.1
po2 bldcoa,0.0
base excess,0.05
calcium,0.05
platelets,0.05
pco2 bldcoa,0.0
disorders of porphyrin metabolism,0.05
carbon dioxide,0.01
methylene blue,0.1
hydroxyurea,0.05
Urea/Creatinine,0.05
total co2,0.05
erythrocytes,0.05
ascorbic acid 500 mg oral tablet,0.05
rapamune,0.1
acetylcysteine 200 mg/ml inhalation solution,0.0
infuvite,0.1
sandimmune,0.1
activase,0.0
"500 ml heparin sodium, porcine 2 unt/ml injection",0.0
ascorbic acid / cranberry preparation / lactobacillus sporogenes,0.05
leukocytes other,0.1
cd45ro+cd3 normal control percent,0.05
patient facs lt#,0.0
cd45ro/ra+cd3 percent,0.05
ra + cd62l + cd8 normal control percent,0.0
cd16 mm,0.0
lymph sum normal control,0.05
cd56 normal control percent,0.0
cd10 normal control percent,0.0
cd56 mm,0.0
total nk mm,0.0
cd3+ti gb  mm,0.05
cd20 mm,0.0
cd45+cd14+ normalcontrol percent,0.0
cd45+cd14+ percent,0.05
patient absolute lymphs,0.1
cd45 mm,0.0
cd20 percent,0.0
cd2 percent,0.0
patient wbc,0.1
ra+cd62l+cd3 percent,0.05
cd3+cd4:cd3+cd8 ratio,0.05
patient percent lymphs,0.05
ra + cd62l + cd8 percent,0.0
cd45ro+cd3 percent,0.05
ra+cd62l+cd4 normal control percent,0.0
"heparin, porcine",0.05
ascorbic acid/bioflavonoids,0.05
total nk percent,0.0
ra+cd62l+cd4 percent,0.0
cd3+cd8 percent,0.05
cd56 percent,0.0
ra+cd62l+cd4 mm,0.05
cd45ra+cd3 percent,0.05
cd16 percent,0.0
ra + cd62l + cd8mm,0.0
cd3+cd8 mm,0.05
ra+cd62l+cd3 mm,0.0
cd45ra+cd3 mm,0.05
cd3 mm,0.0
cd3+cd4 percent,0.05
cd3 percent,0.0
cd3+cd4 mm,0.05
cd3+ti ab percent,0.05
cd3+ti ab mm,0.05
cd2 mm,0.0
cd45ro/ra+cd3 mm,0.05
cd45ro+cd3 mm,0.05
cd40 normal control percent,0.0
cd3+cd4 normal control percent,0.0
total nk normal control percent,0.0
cd3+ti ab normal control percent,0.0
cd45ro/ra+cd3 normal control percent,0.05
mononuclear cells,0.1
cl elimination,0.0
"culture, stool",0.25
other disorders of carbohydrate transport and metabolism,0.1
synovitis and tenosynovitis,0.05
"adalimumab - humira, 80 mg/0.8 ml inj syr",0.85
"ligation of the internal iliac [hypogastric] arteries for postpartum hemorrhage, by laparotomy",0.0
index 1,0.85
polymyositis,0.05
biopsy of lesion of the perianal region and/or anal canal,0.25
"mobilizing liberation of the tibiotalar joint and/or tibiotalar synovectomy, by arthrotomy",0.0
rheumatoid arthritis and other inflammatory polyarthropathies,0.05
serotonin,0.1
pathology,0.1
"adverse effect: vaccine or biological substance, unspecified",0.05
pemphigus and pemphigoid,0.0
superficial cellulitis and abscess,0.05
carcinoid syndrome,0.1
genet.lyon (1lyge),0.0
lactulose 667 mg/ml oral solution,0.1
breast cancer,0.0
alport (col4a5),0.0
amyloidosis,0.1
aldolase,0.05
"ethinylestradiol+cyproterone 35 mcg+2 mg (diane 35 mcg), tablet",0.0
acute febrile mucocutaneous lymph node syndrome (kawasaki disease),0.05
unspecified monoarthritis,0.05
abnormal results of function study of liver,0.1
"rheumatism, unspecified and fibrositis",0.05
aseptic necrosis of bone,0.05
"secondary construction of a continent ileostomy of koch, by laparotomy",0.25
multiple myeloma,0.0
hyperchylomicronemia,0.05
abdominal aorta and lower extremity arteriography by transcutaneous lumbar intra-aortic injection,0.05
adverse effect: h2 histamine receptor inhibitor,0.1
chronic ulcer of leg or foot,0.05
lubiprostone,0.2
jo-1 extractable nuclear ab,0.05
calcium/oxalate,0.1
polys,0.05
*igm sg,0.05
tiselius index,0.0
context,0.95
magnesium/calcium,0.05
citric acid / magnesium oxide / picosulfurate,0.1
monocytes,0.05
40 ml methotrexate 25 mg/ml injection,0.2
toxic effect of noxious substances eaten as food,0.1
anal and stomal procedures with mcc,0.2
sepsis and sirs,0.1
monocytic leukemia,0.0
calcium carbonate / magnesium carbonate,0.05
estramustine,0.01
preeclampsia and eclampsia,0.0
monos,0.05
distribution index,0.0
iddm patient ql,0.1
lysozyme,0.05
gram negative septicemia,0.1
ketorolac tromethamine,0.1
ca/p,0.0
encounter for surgical aftercare following surgery on the digestive system,0.25
orlistat,0.05
nutritional way,0.1
bevacizumab,0.1
abnormality of secretion of glucagon or gastrin,0.1
colon radiography with contrast medium opacification,0.65
cod liver oil,0.05
noro research,0.0
congenital anomalies of abdominal wall; diaphram,0.05
splenomegaly,0.1
hypopotassemia,0.1
alcoholic liver damage,0.05
basiliximab,0.05
chronic renal failure [ckd],0.05
jaundice (not of newborn),0.1
leucovorin,0.1
histoplasmosis,0.05
kaposi's sarcoma,0.0
functional test title,0.1
minocycline,0.1
tocilizumab,0.1
amcinonide,0.05
cefepime,0.1
lenalidomide,0.05
to,0.0
leukemia,0.0
hypercalcemia,0.05
report status,0.0
doxycycline,0.1
itrinsic factor ab,0.05
metaxalone,0.05
next admin date,0.0
pernicious anemia,0.1
aluminum hydroxide / magnesium hydroxide,0.1
aluminum hydroxide,0.1
leucovorin calcium,0.1
atovaquone,0.05
monocytes nfr mar manual,0.05
aluminum phosphate,0.05
alternagel,0.1
"parenteral nut: aminomix 800 (e) 1,000 kcal/1 l",0.2
linaclotide,0.25
aluminum hydroxide / magnesium carbonate,0.1
osmitrol,0.1
polyethylene glycols / polyvinyl alcohol,0.1
sevelamer carbonate,0.05
citric acid / gluconolactone / magnesium carbonate,0.05
uro-mag,0.0
aluminium hydroxide- and magnesium carbonate-containing product,0.1
mag-ox 400,0.05
constulose,0.0
"immortal 10 g, powder for oral solution, sachet",0.0
msi pcr,0.05
yersinia species polymerase chain reaction,0.1
"yersinia culture, stool report",0.2
rickets or osteomalacia,0.05
paregoric,0.2
pomalidomide,0.05
portal hypertension,0.1
iga.kappa,0.0
iga.kappa/iga.lambda,0.0
sorbitol,0.1
iga.lambda,0.0
adenovirus pcr,0.1
aloe vera preparation,0.05
endomysium iga,0.1
c difficile toxin a & b reflex,0.1
intestinal cutaneous stoma revision by laparotomy,0.2
pembrolizumab,0.05
nivolumab,0.05
encounter for attention to colostomy,0.1
iga exploration m.coel,0.1
infusion duration,0.1
celiac disease panel/interpretation (group:celiac),0.2
anakinra,0.1
palonosetron,0.05
"right colectomy without restoration of continuity, by laparotomy",0.65
hosp. prep: vancomycin 125mg oral capsule,0.2
radiography of the hemiskelet or the complete skeleton in adults,0.05
multiple cesarean delivery supplement,0.0
control or surveillance ultrasound of fetal or maternal pregnancy pathology during a singleton pregnancy,0.0
intraoperative injection supplement of radiological contrast agent into the biliopancreatic ducts for radiographic imaging,0.05
"imaging for interventional radiology or interventional cardiology procedure level 1, performed in an imaging room",0.05
supplement for radiological examination of the gallbladder and bile ducts and/or pancreatic during a diagnostic or therapeutic procedure,0.05
"imaging for interventional radiology or interventional cardiology procedure level 9, performed in an imaging room",0.05
"imaging for interventional radiology or interventional cardiology procedure level 15, performed in an imaging room",0.05
mediastinal lymph node dissection supplement during pneumonectomy or lobectomy,0.0
ovulation induction with gonadotropins followed by artificial insemination or in vitro fertilization,0.0
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 12 grays for beams of 17 to 24.9 mev,0.05
digital archiving supplement for a mammography or a ct or mri scan,0.0
ultrasound guidance,0.1
subfascial subcutaneous injection of autologous adipose tissue in the face,0.0
supplement for specific examination prior and subsequent to the fitting of a mandibular advancement device in the treatment of obstructive sleep apnea-hypopnea syndrome,0.0
"imaging for interventional radiology or interventional cardiology procedure level 19, performed in an imaging room",0.05
obstetric unit monitoring of a child requiring incubator care or short-term treatment,0.0
"imaging for interventional radiology or interventional cardiology procedure level 22, performed in an imaging room",0.05
fluocinolone,0.1
intraoperative intracarotid injection supplement of radiological contrast agent for arteriography,0.0
pre- and postoperative fixation or reduction device for maxillary or mandibular resection or graft,0.0
"complete venous radiological assessment of the lower limbs for complex venous pathology requiring multiple approaches, possible tourniquet applications, and imaging in different positions",0.0
"ultrasound and/or doppler ultrasound for monitoring or surveillance of pathology of one or two intra-abdominal and/or intrapelvic organs, or peripheral vessels",0.2
"sperm retrieval from the testicle, epididymis, or vas deferens, by direct approach",0.0
supplement for electrocardiography performed at the patient's home,0.0
"imaging for interventional radiology or interventional cardiology procedure level 3, performed in an imaging room",0.05
irradiation in cyclotron therapy by accelerator in fractions of 2 grays for beams of 5 to 7.9 mev,0.0
supplement for removal of 4 impacted or germinal molars performed in office under local anesthesia,0.0
irradiation of less than 300 cm² in fixed fields by telecobalt per fraction of 28 centigrays for beams of 0.5 to 4.9 mev,0.05
supplement for performing a radiographic examination with digitized images,0.05
contrast medium injection supplement for hip arthrography,0.0
contact irradiation for malignant disease,0.0
"imaging for interventional radiology or interventional cardiology procedure level 21, performed in an imaging room",0.0
"imaging for interventional radiology or interventional cardiology procedure level 7, performed in an imaging room",0.05
"imaging for interventional radiology or interventional cardiology procedure level 4, performed in an imaging room",0.05
"imaging for interventional radiology or interventional cardiology procedure level 8, performed in an imaging room",0.05
contrast media supplement for intrathecal injection,0.05
cardiology package level 1,0.0
supplement for suprapubic injection of contrast medium for cystography,0.05
mediastinal lymph node dissection supplement during a mediastinal surgery act,0.0
supplement for imaging for interventional radiology procedure performed in the operating room,0.05
contrast media injection supplement for retrograde urethrocystography,0.05
irradiation of less than 300 cm² in fixed fields by accelerator per fraction of 1.4 grays for beams of 8 to 16.9 mev,0.05
"imaging for interventional radiology or interventional cardiology procedure level 2, performed in an imaging room",0.05
resuscitation package level 1,0.0
supplement for histopathological diagnosis of malignant tumor lesions,0.05
magnesium sulfate,0.1
calcium chloride,0.05
sodium bicarbonate,0.05
calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
ocean brand of sodium chloride,0.05
sodium acetate,0.05
150 ml sodium chloride 9 mg/ml injection,0.05
ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate,0.2
100 ml potassium chloride 0.1 meq/ml injection,0.05
glucose / potassium chloride / sodium chloride,0.05
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate,0.1
magnesium chloride,0.1
alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / sodium metabisulfite / taurine / threonine / tryptophan / tyrosine / valine,0.05
calcium carbonate / magnesium chloride,0.05
50 ml magnesium sulfate 40 mg/ml injection,0.05
potassium chloride 20 meq extended release oral tablet,0.05
chromic chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.05
calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride,0.05
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride,0.05
sodium chloride 0.0769 meq/ml,0.0
trophamine 10 %,0.05
potassium chloride,0.05
control or surveillance ultrasound of fetal or maternal pregnancy pathology during a multifetal pregnancy,0.0
alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine,0.05
"imaging for interventional radiology or interventional cardiology procedure level 13, performed in an imaging room",0.0
omeprazole / sodium bicarbonate,0.1
zinc sulfate,0.1
aspirin / citric acid / sodium bicarbonate,0.05
1000 ml sodium chloride 4.5 mg/ml injection,0.05
sodium chloride 9 mg/ml injection,0.05
deep sea,0.0
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 4.5 mg/ml injection,0.1
100 ml magnesium sulfate 40 mg/ml injection,0.05
ct-guided navigation,0.05
"first-line treatment of cases requiring technical procedures (intravenous infusion, oxygen administration, cardio-respiratory resuscitation care, etc.) and prolonged presence of the physician (outside of a healthcare facility) in the following situations: - respiratory distress; - cardiac distress; - allergic distress; - acute state of agitation; - status epilepticus; - traumatic distress.",0.05
potassium acetate / potassium bicarbonate / potassium citrate,0.05
sodium chloride 30 mg/ml inhalation solution,0.0
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium citrate,0.05
"magnesium chloride / potassium chloride / potassium phosphate / sodium acetate / sodium chloride / sodium gluconate / sodium phosphate, dibasic",0.1
potassium phosphate/sodium phosphate,0.1
1000 ml glucose 50 mg/ml / sodium chloride 4.5 mg/ml injection,0.05
glucose / sodium chloride,0.05
supplement for oral and dental procedures for the care of patients with severe disabilities,0.0
1000 ml potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.05
clinimix e 5/15,0.05
calcium chloride / glucose / lactate / potassium chloride / sodium chloride,0.05
klor-con,0.0
20 ml sodium acetate 2 meq/ml injection,0.05
50 ml sodium bicarbonate 84 mg/ml prefilled syringe,0.05
glucose / potassium chloride,0.05
potassium acetate,0.1
500 ml magnesium sulfate 40 mg/ml injection,0.05
500 ml sodium chloride 30 mg/ml injection,0.05
calcium chloride 0.0014 meq/ml / glucose 50 mg/ml / potassium chloride 0.024 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.05
sodium chloride,0.05
calcium chloride / potassium chloride / sodium chloride,0.05
chromous chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.0
magnesium sulfate / potassium sulfate / sodium sulfate,0.1
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.1
250 ml sodium chloride 9 mg/ml injection,0.0
20 ml potassium chloride 2 meq/ml injection,0.05
50 ml sodium chloride 9 mg/ml injection,0.0
glycophos,0.05
