desc,gpt4
"cellulitis and abscess of leg, except foot",0.0
hyaline casts,0.0
fluid squamous epithelial cell,0.0
epithelial cells.squamous,0.0
squamous epithelial cells per high power field,0.0
goserelin,0.1
creatine kinase.mb,0.0
squamous epithelial cells in urine sediment count,0.0
rouleaux,0.0
fatty casts per low power field,0.0
intact parathyroid hormone,0.0
hepatitis c virus comment,0.0
specimen site,0.0
rubella virus igg,0.0
"thyroid stimulating hormone, serum",0.2
nelfinavir,0.0
microscopic observation,0.0
aspergillus flavus ige,0.0
creatine kinase.mb/creatine kinase.total,0.0
john cunningham virus index value,0.0
anti factor,0.0
thyroid stimulating hormone,0.2
call back log at,0.0
creatine kinase.total/creatine kinase.mb,0.0
tenofovir,0.0
nevirapine,0.0
hiv reverse transcriptase gene mutations detected,0.0
carisoprodol,0.0
lopinavir+ritonavir,0.0
abnormal involuntary movements,0.25
amobarbital,0.2
tricyclic antidepressant,0.9
chlordiazepoxide / clidinium,0.2
drugs identified,0.0
baclofen,0.1
magnesium sulfate,0.1
infantile cerebral palsy,0.1
omeprazole,0.0
rufinamide,0.0
hearing loss,0.2
riluzole,0.1
aminoglutethimide,0.0
glucocorticoid deficiency,0.2
eslicarbazepine,0.1
dexpanthenol,0.0
other dyspnea,0.2
ethosuximide,0.0
diabetes insipidus,0.1
specimen quality,0.0
microscopic review,0.0
direct examination,0.0
obesity,0.3
slide scan,0.0
narrative diagnostic report,0.0
service comment 02,0.0
gastric specimen description,0.0
septic shock,0.0
water,0.0
boston,0.0
ezogabine,0.0
bepotastine,0.0
estazolam,0.25
multiple myeloma,0.0
family history,0.5
nodular lymphoma,0.0
sleep apnea,0.3
nadolol,0.0
microscopic examination,0.0
bands neutrophils manual percentage,0.0
endocrine and metabolic disturbances of fetus and newborn,0.1
physician instructions,0.1
diagnostic physical therapy,0.1
refresh pm,0.0
bimatoprost,0.0
"encephalitis, non-infectious",0.1
felbamate,0.0
irrigator,0.0
ichthyosis congenita,0.0
congenital anomalies of skin,0.0
biotene,0.0
acquired absence of breast,0.1
diseases of the larynx and vocal cords,0.1
other specified disorders involving the immune mechanism,0.1
alopecia areata,0.2
chromosomal anomalies,0.1
disorders of diaphragm,0.0
other and unspecified congenital anomalies,0.0
fever of unknown origin,0.1
band,0.0
aspiration site,0.0
eye drops,0.0
date contacted,0.0
events counted,0.0
basophil count,0.0
obstructive sleep apnea,0.3
sleep related leg cramps,0.2
miscellaneous,0.0
other perinatal conditions of fetus or newborn,0.0
sensorineural hearing loss,0.2
methyldopa,0.2
testicular hypofunction,0.2
epilepsy,0.2
other specified congenital anomalies of nervous system,0.1
intracranial hemorrhage,0.1
subdural hemorrhage,0.1
diltiazem,0.0
intracerebral hemorrhage,0.1
effects of other external causes,0.2
loratadine,0.0
levetiracetam,0.1
other demyelinating diseases of central nervous system,0.1
cerebral edema and compression of brain,0.1
laboratory studies,0.1
dimethicone / zinc oxide,0.0
inulin / lactobacillus rhamnosus gg,0.1
sicca syndrome,0.1
disturbances of sulphur-bearing amino-acid metabolism,0.2
toxicology studies,0.1
methylenedioxymethamphetamine,0.0
methylenedioxyamphetamine,0.0
methylenedioxyethylamphetamine,0.0
irregular menstrual cycle,0.3
neisseria gonorrhoeae rrna,0.0
other deficiencies of circulating enzymes,0.1
disorders of sacrum,0.0
gastrointestinal malfunction arising from mental factors,0.5
"injections and aspirations of muscles, tendons, bursa, joints and soft tissue",0.0
levonorgestrel,0.2
polycystic ovaries,0.2
amphetamine+methamphetamine,0.35
amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,0.5
amphetamine concentration,0.2
methaqualone,0.0
amphetamines quantitative test,0.2
amphetamine liquid chromatography-mass spectrometry test,0.2
amphetamine and methamphetamine drug analysis,0.25
sufentanil,0.0
divalproex sodium,0.75
"infertility, female, associated with anovulation",0.2
pain in limb,0.2
cannabinoids concentration test,0.1
cannabinoids confirmation test,0.1
vertiginous syndromes and other disorders of vestibular system,0.1
cramp of limb,0.1
facial nerve disorders [cn7],0.1
nonspecific abnormal results of function study of brain and central nervous system,0.3
hereditary and idiopathic peripheral neuropathy,0.1
opiates and related narcotics causing adverse effects in therapeutic use,0.25
abnormal findings on study of brain and/or nervous system,0.5
anterior horn cell disease,0.0
hydrocephalus,0.1
other degenerative diseases of the basal ganglia,0.2
torticollis,0.1
electroencephalogram (eeg),0.2
"benign neoplasm of brain, cranial nerves, meninges",0.1
other paralytic syndromes,0.1
"temporomandibular joint disorder, unspecified",0.1
other symptoms referable to back,0.1
stiffness of joint,0.1
central/nonobstroctive sleep apnea,0.3
tinnitus,0.2
other inflammatory spondylopathies,0.0
nerve plexus lesions,0.1
"thoracic or lumbosacral neuritis or radiculitis, unspecified",0.1
arthralgia/ankylosis of temporomandibular joint,0.1
other diagnostic nervous system procedures,0.1
nerve root lesions,0.1
current smoker,0.2
glossodynia,0.1
costochondritis,0.0
muscular wasting and disuse atrophy,0.2
phenylalanine/creatinine,0.0
other acquired deformities of limbs,0.0
diseases of the jaws,0.1
other peripheral nerve disorders,0.1
sciatica,0.1
flunitrazepam,0.2
triazolam,0.25
phenylalanine,0.1
lead/creatinine,0.0
mercury/creatinine,0.0
lead,0.0
midazolam,0.0
whether the patient has symptoms related to condition of interest,0.5
tocopherols,0.0
hyperhidrosis,0.2
tachycardia nos,0.1
arrhythmia (cardiac) nos,0.0
other heart block,0.0
other cardiac conduction disorders,0.0
pseudoephedrine,0.0
other symptoms,0.5
protein-calorie malnutrition,0.2
hypothermia/chills,0.1
"complication of nervous system device, implant, and graft",0.1
degenerative disease of the spinal cord,0.1
other disorders of metabolism,0.1
lidocaine,0.0
cerebrovascular disease,0.2
subarachnoid hemorrhage,0.1
dexmedetomidine,0.0
ethyl chloride,0.0
pituitary hyperfunction,0.1
cerebral aneurysm,0.1
testicular dysfunction,0.2
patient location,0.0
"allergies, other",0.0
effects radiation nos,0.1
"encephalopathy, not elsewhere classified",0.1
other disorders of lipoid metabolism,0.1
abnormal function study of cardiovascular system,0.1
circulatory disease nec,0.1
pimozide,0.25
pramipexole,0.75
brivaracetam,0.0
droperidol,0.1
perampanel,0.0
bromocriptine,0.1
thiothixene,0.5
clorazepate,0.5
sepsis,0.1
other anemias,0.1
meningitis,0.0
congenital anomaly of fingers/toes,0.0
nystagmus and other irregular eye movements,0.1
clozapine (clozaril),0.5
butorphanol,0.0
choline,0.1
cabergoline,0.1
corticotropin,0.2
phencyclidine screening test,0.1
"phencyclidine, triage",0.1
dyshidrosis,0.1
phencyclidine liquid chromatography-mass spectrometry,0.1
phencyclidine emergency test,0.1
phencyclidine urine test,0.1
hepatitis nos,0.0
insect bite,0.0
other specified erythematous conditions,0.0
alanine,0.0
threonine,0.0
unspecified erythematous condition,0.0
other disorders of circulatory system,0.1
phosphoserine,0.0
glycine,0.1
phenylketones,0.1
postoperative shock,0.1
methscopolamine,0.0
dexbrompheniramine / pseudoephedrine,0.0
dextropropoxyphene- and paracetamol-containing product,0.1
dexmethylphenidate,0.25
bone marrow or stem cell transplant,0.1
acidosis,0.1
secondary diabetes mellitus,0.2
disopyramide,0.0
amitriptyline- and perphenazine-containing product,0.75
drug screen information,0.2
other laboratory,0.1
mrn,0.0
cardiac conduction disorders,0.1
collection date,0.0
microcytes,0.1
cough,0.05
dme and supplies,0.05
lactate,0.1
crystals,0.0
collection method,0.0
acecarbromal,0.0
cachexia,0.1
inhibin,0.1
cardiac congenital anomalies,0.0
activated clotting time (act),0.0
chlorpheniramine,0.1
blister,0.0
ige,0.0
dacrocytes,0.0
collection duration,0.0
aclidinium,0.05
respiratory complications,0.1
viscosity,0.0
talc,0.0
respiratory abnormalities,0.1
anesthesia,0.0
memantine,0.2
electrocardiogram,0.05
cellulose,0.0
ascvd,0.0
weight,0.2
anserine,0.0
ph,0.0
scopolamine,0.1
edema,0.05
ej ab,0.0
cancer chemotherapy,0.1
ramelteon,0.1
ammonium lactate,0.0
cardiac defibrillator in situ,0.05
pneumonia,0.0
arginine,0.1
mastodynia,0.1
osteoporosis nos,0.1
testing laboratory,0.0
drug screen message,0.1
drawn by,0.0
status information,0.0
unit division,0.0
specimen drawn,0.05
ictotest,0.0
specimen comment,0.0
date reported,0.0
specimen identification,0.0
reference laboratory,0.1
therapy,0.5
ref lab test,0.1
color vision deficiencies,0.1
critic-aid,0.0
interdry ag,0.0
instrument identification,0.0
electrode,0.1
juven,0.0
microcyn,0.0
medical alert,0.0
needle,0.0
nutren,0.0
catheter,0.05
suspensory,0.0
mandiff,0.0
comfort bath,0.0
carrington,0.0
promod,0.0
tube,0.0
barrier,0.0
tape,0.0
catheter insertion,0.0
cleanser,0.0
simplythick,0.0
date 1,0.0
basis,0.0
inhaler,0.05
deficiency anemias,0.1
propoxyphene,0.1
bacterial infection nos,0.0
protein,0.0
ketones,0.1
infections specific to the perinatal period,0.1
blood smear finding,0.05
phenylephrine,0.05
dantrolene,0.1
gastric ulcer,0.1
precordial pain,0.1
charcoal,0.1
other specified cardiac dysrhythmias,0.1
giant platelets,0.0
platelets agranular,0.05
platelets large,0.1
infectious mononucleosis,0.1
streptococcus infection,0.1
encephalitis,0.1
platelets given,0.0
protein/creatinine,0.05
pericarditis,0.05
"hiv infection, symptomatic",0.2
serotonin,0.75
constipation,0.1
vitamin a deficiency,0.1
dopamine,0.5
other deficiency anemia,0.1
loss of height,0.1
decreased white blood cell count,0.1
acid-base balance disorder,0.1
serotonin release interpretation,0.65
decompression peripheral nerve,0.0
septicemia,0.05
sudden death,0.1
finasteride,0.25
rasagiline,0.1
turbidity,0.0
telogen effluvium,0.2
adult failure to thrive,0.2
antidepressants,0.95
"depression, unspecified",1.0
diagnosis,0.0
method,0.0
medication,0.5
drugs,0.5
state,0.0
psychiatric drugs,0.8
dosage,0.0
either,0.5
inductor,0.0
forms,0.0
depression assessment test,1.0
ed,0.0
device name,0.0
intelligence,0.0
dysport,0.1
psychotropic,0.75
immobilizer,0.05
mental status,0.5
equipment,0.0
solution,0.0
antidepressant identifier,0.95
clinical,0.0
detection,0.1
dimension,0.0
device type,0.1
research,0.0
remark,0.0
formula,0.0
centrifugal,0.0
conclusion,0.0
behavior,0.5
discharge orders,0.0
disability form,0.0
object,0.0
the cat,0.0
technique,0.0
aspect,0.0
information,0.0
prescription date,0.0
restraint type,0.05
immobilizer device,0.0
audit,0.0
gds chemistry,0.0
depacon,0.0
analysis,0.0
section,0.0
lab work,0.1
treatment,0.0
communication,0.1
witnesses,0.0
acc research,0.0
context,0.0
cardiac rehabilitation,0.1
biologists,0.0
psychoses,0.2
affected withdrawal,0.5
postpartum depression,1.0
anxiety,0.5
lack of adequate sleep,0.25
bipolar disorders,0.75
restlessness,0.4
saddles,0.0
alcohol withdrawal,0.25
encounter for screening for depression,1.0
low dosage,0.0
negative control,0.0
insufficient info to post chrg,0.0
pain cause,0.2
ineffectiveness,0.2
duration of abstinence,0.1
pain type,0.2
angers,0.0
negative comment,0.0
unable to assess psychological,0.2
leprosy,0.0
depakene,0.2
lack of consent,0.0
emotional neglect,0.5
decantation,0.0
lack of physical exercise,0.2
negative insp. force,0.0
neuroleptic id.,0.2
failure to administer a necessary medication or biological substance,0.1
parkinsonian syndromes,0.25
cocaine withdrawal syndrome,0.3
do not resuscitate,0.05
par-consciousness,0.1
person feigning illness,0.1
currently experiencing pain,0.1
screening for depression,1.0
low income,0.0
major depressive disorders & other/unspecified psychoses,0.75
motor current (ma) low,0.0
"alcohol abuse with withdrawal, unspecified",0.2
unable to assess pain,0.1
inappropriate diet and eating habits,0.2
benzoylecgonine | urine | drug toxicology,0.1
barbiturates | gastric fluid | drug toxicology,0.1
opiates | urine | drug toxicology,0.1
trazodone | serum or plasma | drug toxicology,0.75
amphetamines | urine | drug toxicology,0.1
tetrahydrocannabinol | urine | drug toxicology,0.1
benzodiazepines | urine | drug toxicology,0.1
norfluoxetine | serum or plasma | drug toxicology,0.1
phencyclidine | urine | drug toxicology,0.1
buprenorphine | urine | drug toxicology,0.1
fluoxetine | serum or plasma | drug toxicology,0.75
methadone | urine | drug toxicology,0.1
6-monoacetylmorphine | urine | drug toxicology,0.1
oxycodone | urine | drug toxicology,0.1
cocaine | urine | drug toxicology,0.1
"injection, naltrexone, depot form, 1 mg",0.1
ethanol | urine | drug toxicology,0.1
cannabinoids | urine | drug toxicology,0.1
oxycodone concentration,0.1
tricyclic antidepressants | urine | drug toxicology,0.75
ph of dau,0.0
norbuprenorphine liquid chromatography-mass spectrometry test,0.1
alpha-hydroxy alprazolam lc-ms,0.1
7-amino-clonazepam liquid chromatography-mass spectrometry,0.05
vortioxetine,0.95
urinary barbiturates concentration,0.1
semi-quantitative urine cocaine test,0.1
ritalinic acid lc-ms test,0.1
creatinine verification test,0.0
hydromorphone liquid chromatography-mass spectrometry test,0.05
alprazolam liquid chromatography-mass spectrometry test,0.2
hydrocodone liquid chromatography-mass spectrometry,0.1
phencyclidine concentration,0.1
modafinil50mg(1/2of100mgtab),0.25
personal history of gestational diabetes,0.1
consult / referral to treatment resistant depression (optimum),1.0
ccp service fee,0.0
"supplemental note, pt cont n/c",0.0
=verapamil,0.1
inadequate material resources,0.1
"nicotinepolacrilexlozenge2mg,1ea",0.0
"supplemental note, no contact",0.0
assault by cutting and piercing instrument,0.0
"bereavement, uncomplicated",0.5
lorazepam0.25mg(1/2x0.5mg)tab,0.2
bedroom in apartment as the place of occurrence of the external cause,0.0
quetiapinefumarate12.5(1/2x25mg),0.75
aluminum hydroxide / magnesium trisilicate,0.0
"activity, running",0.05
consult / referral to social work,0.25
melatonin1.5mg(1/2of3mgtab),0.2
"problem related to social environment, unspecified",0.3
family history of arthritis,0.0
apply boot/body cast,0.0
pramoxine,0.0
"unemployment, unspecified",0.1
assault by other specified means,0.0
"poisoning by tranquilizers and other psychotropic agents, undetermined whether accidentally or purposely inflicted",0.2
"dentofacial anomalies, including malocclusion",0.1
acquired absence of left finger(s),0.0
enrollment in community services,0.1
encounters for other specified administrative purpose,0.1
other place in apartment as the place of occurrence of the external cause,0.0
aloe vera preparation,0.05
fomepizole,0.0
disorders of tooth development,0.05
other specified disorders of eye and adnexa,0.0
presence of dental prosthetic device (complete) (partial),0.0
unemployment,0.1
dem_alcohol_detox_starter_pack,0.2
presence of artificial eye,0.05
patient bathroom in hospital as the place of occurrence of the external cause,0.0
amoxicillin-clavulanate,0.01
"assault by unarmed brawl or fight, initial encounter",0.0
anomalies of tooth position/malocclusion,0.05
alcohol_detox_starter_pack,0.2
"assault by strike against or bumped into by another person, initial encounter",0.05
disruption of family by separation and divorce,0.2
surgical or other procedure not carried out because of patient's decision,0.1
"assault by other bodily force, initial encounter",0.1
nursing facility clinically eligible,0.1
tsh (puh order only),0.25
cl prenatal  tab 28-0.8mg,0.0
guar gum,0.0
halobetasol,0.05
issue of repeat prescriptions,0.2
family history of psychiatric condition,0.5
other specified general medical examinations,0.1
thyroid-stimulating hormone (tsh),0.25
toxic effect of lead and its compounds (including fumes),0.1
person living in residential institution,0.1
encounter for fitting and adjustment of other devices related to nervous system and special senses,0.1
encounter for issue of repeat prescription,0.1
high risk heterosexual behavior,0.1
other problems related to lifestyle,0.3
=lorazepam,0.4
"activity, walking an animal",0.05
"car driver injured in collision with pedestrian or animal in nontraffic accident, initial encounter",0.0
personal history of unspecified disease,0.1
methohexitalsodium1%10mlsyringe,0.05
keratoconus,0.0
"other psychoactive substance abuse, in remission",0.2
blood alcohol level of 120-199 mg/100 ml,0.1
consult / referral to bariatric surgery,0.1
"slipping, tripping and stumbling without falling, unspecified, initial encounter",0.0
"other and unspecified overexertion or strenuous movements or postures, initial encounter",0.0
history of physical abuse,0.3
total hemoglobin venous (point-of-care testing),0.05
respiratory supplies,0.0
procedure/diagnosis help,0.5
consult / referral to oral or maxillofacial surgery,0.05
family history of alcohol abuse and dependence,0.1
=methohexital,0.05
glutamine,0.1
breast cancer [female],0.1
zinc gluconate,0.1
postmenopausal bleeding,0.05
histamine,0.1
"other and nonspecific abnormal cytological, histological and immunological findings",0.0
other signs and symptoms in breast,0.05
salicylates causing adverse effects in therapeutic use,0.1
antihypertensive agents causing adverse effects,0.1
11-Deoxycorticosterone,0.1
"toxic effect of other substances, chiefly nonmedicinal as to source",0.1
secretin,0.05
1-hydroxymidazolam,0.0
hemoglobin a1c/hemoglobin.total,0.1
hemoglobin a1c,0.1
protozoan infection,0.05
adapalene topical product,0.0
varicose veins of lower extremity,0.0
cysts of oral soft tissues,0.0
ethinyl estradiol / norgestimate,0.1
cholesterol in hdl,0.1
"effects of heat, cold and air pressure",0.05
Methylenedioxyethylamphetamine,0.0
atrial fibrillation and flutter,0.1
hypertensive heart and/or renal disease,0.1
"iron deficiency anemias, unspecified or not due to blood loss",0.1
chronic renal failure [ckd],0.1
type 2 diabetes,0.1
coronary atherosclerosis,0.0
"potential health hazards related to communicable diseases
potential health hazards related to communicable diseases",0.1
elevated white blood cell count,0.05
screening for other diseases and disorders,0.1
thrombocytopenia,0.05
screening for infectious and parasitic diseases,0.0
acute renal failure,0.0
chronic airway obstruction,0.1
allergy/adverse effect of penicillin,0.0
shortness of breath,0.1
osteoarthritis; localized,0.1
other venous embolism and thrombosis,0.0
acquired absence of organs,0.05
other abnormal blood chemistry,0.1
disorders of magnesium metabolism,0.1
respiratory failure,0.1
pleurisy; pleural effusion,0.0
intestinal disaccharidase deficiencies and disaccharide malabsorption,0.1
inflammatory and toxic neuropathy,0.1
deep vein thrombosis [dvt],0.05
heart failure with preserved ef [diastolic heart failure],0.1
other chronic nonalcoholic liver disease,0.1
screening for malignant neoplasms,0.0
pulmonary collapse; interstitial and compensatory emphysema,0.0
urinary tract infection,0.05
abnormal glucose,0.1
complications of transplants and reattached limbs,0.1
adverse effects of sedatives or other central nervous system depressants and anesthetics,0.1
pulmonary heart disease,0.1
cardiomegaly,0.0
breast cancer,0.1
herpes simplex,0.1
heart failure with reduced ef [systolic or combined heart failure],0.1
chronic bronchitis,0.1
blue top hold,0.0
light green top hold,0.0
green top hold (plasma),0.0
"heparin sodium, porcine 5000 unt/ml injectable solution",0.0
acetaminophen 325 mg oral tablet,0.0
"sennosides, usp 8.6 mg oral tablet",0.05
dok,0.0
omeprazole 20 mg delayed release oral capsule,0.05
benzodiazepine screen,0.2
barbiturate screen,0.1
urea nitrogen,0.05
creatinine,0.05
trazodone hydrochloride 50 mg oral tablet,0.9
length of urine collection,0.0
salicylate,0.1
ketone,0.1
bilirubin,0.1
urobilinogen,0.0
nitrite,0.0
blood,0.0
urine appearance,0.0
specific gravity,0.05
tricyclic antidepressant screen,0.95
2 ml ondansetron 2 mg/ml injection,0.0
home accidents,0.1
citalopram 20 mg oral tablet,0.95
estimated gfr (mdrd equation),0.0
ondansetron 4 mg oral tablet,0.0
gabapentin 300 mg oral capsule,0.2
rbc,0.0
wbc,0.0
ondansetron 4 mg disintegrating oral tablet,0.05
protonix,0.1
"methadone, urine",0.1
"barbiturate screen, urine",0.1
"cocaine, urine",0.1
"opiate screen, urine",0.1
"amphetamine screen, urine",0.1
rdw,0.1
mchc,0.0
red blood cells,0.05
mcv,0.1
mch,0.0
"benzodiazepine screen, urine",0.1
white blood cells,0.1
hemoglobin,0.05
oxycodone hydrochloride 5 mg oral tablet,0.1
urine color,0.05
uhold,0.0
long-term (current) use of other medications,0.2
lipase,0.05
accidents occurring in unspecified place,0.0
platelet count,0.1
hematocrit,0.1
urine mucous,0.0
lorazepam 0.5 mg oral tablet,0.25
lidoderm,0.0
zolpidem tartrate 5 mg oral tablet,0.1
folate,0.4
tab-a-vite with beta carotene tablet,0.0
aluminum hydroxide 40 mg/ml / magnesium hydroxide 40 mg/ml / simethicone 4 mg/ml oral suspension,0.0
permanent pacemaker mode,0.0
ibuprofen 400 mg oral tablet,0.0
chloride,0.1
vitamin b12,0.25
anion gap,0.1
bicarbonate,0.05
potassium,0.1
sodium,0.1
insulin pump user,0.1
troponin t,0.05
magnesium,0.1
events resulting from the loss of self-esteem during childhood,0.8
"self-poisoning by other biological substances, nec - collective institution",0.65
self-inflicted injury by a moving object - street or road,0.2
other syndromes due to maltreatment,0.3
self-poisoning by psychotropics nec - school and public place,0.75
"self-inflicted injury by hanging, strangulation - school and public place",0.65
"self-poisoning by other biological substances, nec - school and public area",0.65
"self-poisoning by psychotropics, unspecified - collective institution",0.65
"poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs",0.0
"poisoning by psychotropic agents, undetermined intent, unspecified place",0.2
"self-poisoning by psychotropic agents, nec - other specified places",0.75
self-inflicted injury by unspecified means - unspecified place,0.5
"self-poisoning by other drugs acting on the autonomic nervous system, unspecified place",0.5
"prothiaden 25 mg, capsule",0.95
"cyamemazine - tercian, 100 mg scored tablet",0.4
"agomelatine 25 mg (valdoxan), tablets",0.95
post-psychotherapy control examination,0.5
non-opioid analgesic-antipyretic self-poisoning - collective establishment,0.25
"self-inflicted injury by hanging, strangulation - collective establishment",0.7
mental and behavioral disorders: hallucinogens - acute intoxication,0.1
"self-poisoning by other biological substances, nec - other specified places",0.65
"self-poisoning by psychotropic agents, unspecified - place unspecified",0.7
mixed disorders of conduct and emotions,0.75
"activated charcoal - toxicarb, oral suspension bottle 250ml",0.1
"self-poisoning by non-opioid analgesics, antipyretics - other specified places",0.75
self-poisoning by alcohol and exposure to alcohol - other specified places,0.4
self-poisoning by alcohol and exposure to alcohol - street or highway,0.5
self-inflicted injury by unspecified means - home,0.65
"nordaz 7.5 mg, tablets",0.2
self-poisoning by non-opioid analgesics-antipyretics - school and public place,0.75
self-poisoning by alcohol and exposure to alcohol - unspecified place,0.5
"self-inflicted injury by hanging, strangulation - other specified places",0.7
"self-poisoning by psychotropic agents, unspecified - home",0.75
"self-poisoning by narcotics, psychodysleptics nec - other specified places",0.3
adverse effect: phenothiazine antipsychotics and neuroleptics,0.2
"self-poisoning by other chemicals, unspecified - home",0.75
"self-poisoning by psychotropic agents, unspecified - street or highway",0.65
"narcotic, psychodysleptic intoxication nos - undetermined intent - unspecified place",0.1
"self-poisoning by other chemicals, unspecified - unspecified place",0.75
eletriptan,0.1
methocarbamol,0.1
self-inflicted injury by blunt object - unspecified place,0.5
"nocertone 60 mg, tablets",0.0
adapalene,0.01
analgesic class,0.1
non-opioid analgesic-antipyretic self-poisoning - site unspecified,0.65
sexual assault by physical force - location unspecified,0.2
capsaicin,0.05
unspecified psychotropic substance poisoning - undetermined intent - home,0.2
"pizotifen - sanmigran, 0.5 mg tablets",0.1
"self-inflicted injury by hanging, strangulation - unspecified place",0.7
self-poisoning by household pesticides,0.75
sequelae of other fractures of the thorax and pelvis,0.1
miglustat,0.05
adverse effect: central action muscle relaxants,0.1
"valdoxan 25mg, tab",0.95
"dogmatil 100 mg/2 ml, inj sol, amp",0.1
"self-poisoning by narcotics, psychodysleptics nec - place nec",0.25
"victan 2 mg, tablets",0.1
paraffin,0.0
fluoxetine / olanzapine,0.75
paroxetine hydrochloride 10 mg oral tablet,0.9
fluoxetine 20 mg oral capsule,0.9
lexapro,0.95
fluoxetine 10 mg oral capsule,0.95
sertraline 50 mg oral tablet,0.95
sertraline 100 mg oral tablet,0.9
sertraline 25 mg oral tablet,0.9
escitalopram 10 mg oral tablet,0.95
citalopram 10 mg oral tablet,0.95
paroxetine hydrochloride 20 mg oral tablet,0.95
"mianserine 30 mg (sandoz lab), scored tablet",0.9
duloxetine 20 mg delayed release oral capsule,0.95
12 hr bupropion hydrochloride 100 mg extended release oral tablet,0.95
venlafaxine 75 mg oral tablet,0.95
effexor,0.95
12 hr bupropion hydrochloride 150 mg extended release oral tablet,0.95
mirtazapine 7.5 mg oral tablet,0.95
24 hr bupropion hydrochloride 150 mg extended release oral tablet,0.9
venlafaxine 37.5 mg oral tablet,0.9
trazodone hydrochloride 100 mg oral tablet,0.9
duloxetine 30 mg delayed release oral capsule,0.95
24 hr venlafaxine 150 mg extended release oral capsule,0.9
bupropion hydrochloride 75 mg oral tablet,0.95
remeron,0.95
mirtazapine 15 mg oral tablet,0.95
wellbutrin,0.95
bupropion hydrochloride 100 mg oral tablet,0.95
cymbalta,0.95
"tianeptine - stablon 12.5 mg, tablets",0.95
st. john's wort extract,0.9
disorders of porphyrin metabolism,0.1
other disorders of liver,0.1
amitriptyline / perphenazine,0.9
spasm of muscle,0.1
amitriptyline hydrochloride 10 mg oral tablet,0.9
amitriptyline hydrochloride 50 mg oral tablet,0.9
nortriptyline 25 mg oral capsule,0.9
amitriptyline hydrochloride 25 mg oral tablet,0.9
doxepin 25 mg oral capsule,0.9
nortriptyline 10 mg oral capsule,0.9
probe,0.0
laboratory tests,0.1
pain location,0.05
"other family member, perpetrator of maltreatment and neglect",0.1
consult / referral to psych,0.85
bank as the place of occurrence of the external cause,0.0
trazodonehcl75mg(1/2x150mg),1.0
family history of diseases of the skin and subcutaneous tissue,0.0
unspecified housing or economic circumstance,0.2
haloperidollact2.5mg/1.25mloralconc,0.75
insufficient social insurance and welfare support,0.2
easy tch ndl 32gx5/32 pen,0.0
urine/blood drug sc 2(beds),0.05
"assault by knife, initial encounter",0.0
"male partner, perpetrator of maltreatment and neglect",0.1
consult / referral to mood and anxiety trial,1.0
other reasons for seeking consultation,0.2
"counseling for marital and partner problems, unspecified",0.45
encounter for screening examination for other mental health and behavioral disorders,0.75
chapstick_lip_balm_(ssh),0.0
drug screen,0.1
albuterol,0.0
unspecified perpetrator of maltreatment and neglect,0.1
"hiv-1/hiv-2 ab, w/rfx hiv-1 wb",0.0
electronic consult / referral to geriatrics,0.2
enrollment in lantern stress management program,0.65
"person injured in other specified noncollision transport accidents involving motor vehicle (traffic), initial encounter",0.05
consult / referral to a practice-based weight management program,0.25
"person boarding or alighting a pick-up truck or van injured in noncollision transport accident, initial encounter",0.0
snf,0.1
consult / referral to medical nutrition therapy,0.1
other specified housing or economic circumstances,0.2
"activity, caregiving, bathing",0.1
"fall from, out of or through balcony, initial encounter",0.05
"poisoning by other sedatives and hypnotics, undetermined whether accidentally or purposely inflicted",0.65
"perpetrator of child and adult abuse, by other specified person",0.1
"unspecified pedal cyclist injured in collision with fixed or stationary object in traffic accident, initial encounter",0.0
contact with and (suspected) exposure to lead,0.05
ropivacaine0.1%/ns550mlnerveblockambpump,0.0
failure in dosage during other surgical and medical care,0.05
"fall into hole, initial encounter",0.05
consult / referral to continence,0.05
consult / referral to chronic pain clinic gimo only,0.1
form1,0.0
mag10 gab6 tet2  plo gel,0.0
"other foreign body or object entering through skin, subsequent encounter",0.0
rhabdomyolysis,0.01
hypopotassemia,0.05
seroquel,0.85
hyperpotassemia,0.05
potassium chloride,0.0
olanzapine 2.5 mg oral tablet,0.3
dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate,0.1
quetiapine 100 mg oral tablet,0.85
olanzapine 5 mg disintegrating oral tablet,0.65
quetiapine 200 mg oral tablet,0.85
quetiapine 50 mg oral tablet,0.85
olanzapine 10 mg injection,0.25
olanzapine 5 mg oral tablet,0.25
quetiapine 25 mg oral tablet,0.85
zyprexa,0.85
clozaril,0.25
sodium acetate,0.0
sodium bicarbonate,0.0
magnesium chloride,0.05
phentermine / topiramate,0.1
potassium acetate,0.0
1000 ml glucose 50 mg/ml / sodium chloride 4.5 mg/ml injection,0.0
1000 ml sodium chloride 4.5 mg/ml injection,0.0
50 ml magnesium sulfate 40 mg/ml injection,0.0
sodium chloride,0.0
klor-con,0.0
aspirin / citric acid / sodium bicarbonate,0.0
gout,0.01
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.0
zinc chloride,0.0
aspirin,0.0
betamethasone,0.01
fluocinonide,0.0
hydrocortisone,0.05
