desc,gpt4
"lactic acid,plasma (quest)",0.25
dexmedetomidine20mcg/5mlorsyringe,0.0
monospot @,0.0
latanoprost / netarsudil,0.05
one tch flex verio kit,0.95
one touch ultra mini kit (pink),0.9
insulin glargine / lixisenatide,0.95
derived oxygen saturation (point-of-care testing),0.1
consult / referral to neuro ophthalmology,0.2
family history of malignant neoplasm of other genital organs,0.0
freestyle    kit sensor,0.85
acetoacetate,0.5
ketamine_10mg/ml_5ml_syringe,0.0
"aftercare following surgery of the skin and subcutaneous tissue, nec",0.1
=mepivacaine2%,0.0
"person boarding or alighting a car injured in noncollision transport accident, initial encounter",0.0
electronic consult / referral to nephrology,0.5
b-d ultrafine pen ndl 32gx6mm 100s,0.75
ascensia breeze 2,0.95
local residential or business street as the place of occurrence of the external cause,0.0
antipyrine / benzocaine,0.0
truetrack    tes,0.9
glucosamine sulfate,0.1
trifluridine,0.0
freestyle lite test strip,0.95
ticlopidine,0.1
lovastatin,0.1
vitamin b complex,0.2
prostate specific ag,0.0
diphenhydramine / zinc acetate topical product,0.0
ivacaftor,0.0
glutamate decarboxylase 65 ab,0.2
propafenone,0.0
iatrogenic pulmonary embolism and infarction,0.1
Insulin human Ab,0.5
primary angle-closure glaucoma,0.1
cancer ag 19-9,0.1
disorders of conjunctiva,0.1
acute pancreatitis,0.25
temazepam,0.05
colistimethate,0.0
other disorders of thyroid,0.1
6-monoacetylmorphine,0.0
nontoxic uninodular goiter,0.0
norhydrocodone,0.0
hydrocodone,0.0
noroxycodone,0.0
oxycodone,0.05
oxymorphone,0.0
hydromorphone,0.0
codeine,0.0
morphine,0.05
infection with drug-resistant microorganisms,0.2
"thyroidectomy, partial or complete",0.05
gemfibrozil,0.25
arterial embolism and thrombosis,0.2
psychogenic and somatoform disorders,0.05
keratoconjunctivitis,0.1
Zinc transporter 8 Ab,0.2
c peptide,0.75
lung transplant,0.05
fluoride topical,0.05
amikacin,0.05
peripheral retinal degenerations,0.4
thyroglobulin,0.1
other nonspecific findings on examination of urine,0.2
acetylcysteine,0.1
ventral hernia,0.1
sciatica,0.1
cholesterol.total/cholesterol.in hdl,0.4
"persons with potential health hazards related to socioeconomic, psychosocial, and other circumstances",0.1
"esophagitis, gerd and related diseases",0.1
electrolyte imbalance,0.4
chronic pain,0.2
constipation,0.1
anxiety disorder,0.1
hypothyroidism nos,0.1
shortness of breath,0.2
family history,0.5
respiratory failure,0.1
tachycardia nos,0.1
asthma,0.0
pain in limb,0.2
"potential health hazards related to communicable diseases
potential health hazards related to communicable diseases",0.0
atrial fibrillation and flutter,0.1
abnormal findings examination of lungs,0.1
pain in joint,0.2
acid-base balance disorder,0.2
acquired absence of organs,0.1
altered mental status,0.2
vitamin d deficiency,0.2
hypotension nos,0.1
dysphagia,0.1
insomnia,0.1
cerebral ischemia,0.4
"injury, nos",0.0
"iron deficiency anemias, unspecified or not due to blood loss",0.1
myocardial infarction,0.25
urinary tract infection,0.2
heart failure with reduced ef [systolic or combined heart failure],0.25
back pain,0.05
effects of other external causes,0.1
thrombocytopenia,0.2
osteoarthritis; localized,0.1
substance addiction and disorders,0.1
screening for infectious and parasitic diseases,0.1
symptoms involving nervous and musculoskeletal systems,0.3
swelling of limb,0.2
other dyspnea,0.1
endometriosis,0.1
screening for malignant neoplasms,0.1
disorders of magnesium metabolism,0.2
pleurisy; pleural effusion,0.1
pulmonary collapse; interstitial and compensatory emphysema,0.0
diarrhea,0.1
deep vein thrombosis [dvt],0.2
other venous embolism and thrombosis,0.1
"noninflammatory disorders of ovary, fallopian tube, and broad ligament",0.1
skull and face fracture and other intercranial injury,0.0
"symptoms concerning nutrition, metabolism, and development",0.6
adverse effects of antibacterials (not penicillins),0.05
screening for other diseases and disorders,0.5
congestive heart failure (chf) nos,0.2
heart failure with preserved ef [diastolic heart failure],0.25
other headache syndromes,0.1
cardiomegaly,0.2
pneumonia,0.1
cardiac arrest and ventricular fibrillation,0.1
osteoarthrosis nos,0.1
other upper respiratory disease,0.05
aphasia/speech disturbance,0.1
hallux valgus (bunion),0.1
postmenopausal bleeding,0.1
staphylococcus infections,0.1
dependence on respirator [ventilator] or supplemental oxygen,0.1
glucagen,0.25
50 ml glucose 500 mg/ml prefilled syringe,0.1
metformin hydrochloride 500 mg oral tablet,0.95
% hemoglobin a1c,0.9
glucose 0.4 mg/mg oral gel,0.5
troponin t,0.1
"albumin, urine",0.75
eag,0.0
"albumin/creatinine, urine",0.75
aspirin 81 mg chewable tablet,0.2
"heparin sodium, porcine 5000 unt/ml injectable solution",0.1
"sennosides, usp 8.6 mg oral tablet",0.1
gerd,0.1
urea nitrogen,0.2
green top hold (plasma),0.1
estimated gfr (mdrd equation),0.5
"creatine kinase, mb isoenzyme",0.1
omeprazole 20 mg delayed release oral capsule,0.1
pantoprazole 40 mg delayed release oral tablet,0.05
hyaline casts,0.2
blue top hold,0.0
uhold,0.0
light green top hold,0.0
lantus,0.95
creatine kinase (ck),0.1
glipizide 5 mg oral tablet,0.95
humalog,0.9
trazodone hydrochloride 50 mg oral tablet,0.1
ciprofloxacin 500 mg oral tablet,0.1
magnesium,0.25
"cholesterol, ldl, measured",0.25
dok,0.0
potassium,0.2
24 hr metformin hydrochloride 500 mg extended release oral tablet,0.95
simvastatin 40 mg oral tablet,0.2
"cholesterol, hdl",0.4
chloride,0.1
cholesterol ratio (total/hdl),0.25
sodium,0.1
acetaminophen 325 mg oral tablet,0.1
"cholesterol, total",0.25
bicarbonate,0.25
anion gap,0.25
amlodipine 5 mg oral tablet,0.1
rdw,0.1
mchc,0.1
mch,0.0
mcv,0.1
red blood cells,0.1
white blood cells,0.1
"calcium, total",0.1
"cholesterol, ldl, calculated",0.4
or received,0.0
lisinopril 5 mg oral tablet,0.4
phosphate,0.2
platelet count,0.1
rbc,0.1
bacteria,0.0
wbc,0.1
epithelial cells,0.05
urobilinogen,0.1
bilirubin,0.1
nitrite,0.1
blood,0.1
ketone,0.5
ph,0.0
leukocytes,0.1
specific gravity,0.1
urine appearance,0.2
inr(pt),0.1
pt,0.0
1000 ml sodium chloride 4.5 mg/ml injection,0.1
ntprobnp,0.1
hematocrit,0.1
length of urine collection,0.1
folate,0.1
personal history of long-term (current) use of other drugs,0.1
personal history of long-term (current) use of anticoagulants,0.0
"nebivolol+hydrochlorothiazide 5 mg+25 mg (temeritduo), tablet aip mwi be",0.1
"esomeprazole 40 mg (alter lab), gastro-resistant tablet",0.05
"diamicron 80 mg, tablets",0.95
"malnutrition-related diabetes mellitus, neurological complications",0.1
"empagliflozin - jardiance, 25 mg tablet",0.95
miglitol,0.95
"esomeprazole 20 mg (alter lab), gastro-resistant tablet",0.1
"polyionic 2ag10 (pg10), bag 500 ml",0.0
"naaxia (spaglumic acid), eye drops",0.0
"bipreterax 10 mg/2.5 mg, aip bba cz tablets",0.2
"nebivolol+hydrochlorothiazide 5 mg+12.5 mg (temeritduo), tablet aip mwi be",0.1
perindopril,0.25
"lansoprazole 15 mg (almus pharma lab), gastro-resistant capsule",0.1
"rosuvastatin+ezetimibe 10 mg+10 mg (liporosa), capsule aip pla pl",0.2
"iron 33 mg (ascofer), capsule",0.1
"insulin glargine 300 u/ml (toujeo), inj sol, pen 3 ml (doublestar)",0.9
"silodosine 8 mg (arrow lab), capsule",0.0
"nebivolol 5 mg (temerit), quarter-scored tablets aip mwi lt",0.1
"rosuvastatin+ezetimibe 10 mg+10 mg (twicor), tab",0.2
diabetic arthropathy,0.75
"permixon 160 mg, capsule aip itt bg",0.0
"rosuvastatin+ezetimibe 20 mg+10 mg (twicor), tab",0.2
"ezetimibe+simvastatin 10 mg+20 mg (inegy), tablets aip mwi it",0.2
"perindopril arginine+amlodipine 10 mg+10 mg (coveram), sugar-coated tablet dpd lt",0.1
myasthenic syndrome in endocrine diseases,0.1
"esomeprazole 40 mg (almus lab), gastro-resistant capsule",0.05
"recurrent myocardial infarction, unspecified site, other care",0.3
"dutasteride 0.5 mg (arrow lab), caps",0.0
"insulin aspart 100 u/ml (fiasp), injection solution, cartridge 3 ml (penfill)",0.75
presence of an artificial limb (complete) (partial),0.1
"nebivolol+hydrochlorothiazide 5 mg+12.5 mg (temeritduo), tablet aip bba be",0.1
"perindopril arginine+indapamide 10 mg+2.5 mg (bipreterax), aip coated tablet",0.2
"release of the distal end of the catheter from an implanted infusion system for intraperitoneal insulin therapy, by laparoscopy",0.75
"dulaglutide 3 mg (trulicity), inj sol, pen 0.5 ml",0.95
levocabastine,0.0
"rilmenidine 1 mg (hyperium), tablets aip mwi cz",0.1
"permixon 160 mg, soft capsule aip bba lt",0.0
"rupatadine 10 mg (arrow lab), tablets",0.0
"nebivolol+hydrochlorothiazide 5 mg+25 mg (temeritduo), tablet aip bba be",0.1
"ramipril+amlodipine 10 mg+10 mg (preminor), capsule",0.2
"ezetimibe+simvastatin 10 mg+20 mg (biogaran lab), tablets",0.1
"insulin aspart 100 u/ml (fiasp), injection solution, vial 10 ml",0.75
"insulin - abasagar, 100 u/ml, pen",0.75
"pantoprazole 20 mg (inipomp), gastro-resistant tablet aip mwi pl",0.1
"glimepiride, 2 mg tablet, scored",0.95
"amlodipine+valsartan 10 mg+160 mg (accord lab), tablet",0.1
"rosuvastatin, 20 mg tablets",0.2
"insulin aspart 100 u/ml (fiasp), injection solution, cartridge 1.6 ml (pumpcart)",0.75
"actrapid insulin, novolet pen",0.8
"ezetimibe+simvastatin 10 mg+20 mg (almus lab), tablets",0.2
"diltiazem, er 300 mg capsule er",0.1
"acebutolol, 400 mg tablet",0.1
"insulin degludec 100 u/ml (tresiba), injection solution, cartridge 3 ml",0.9
"esomeprazole 20 mg (almus lab), gastro-resistant capsule",0.1
"gliclazide mr 60 mg (biogaran lab), modified-release tablet",0.95
"dutasteride 0.5 mg (accord lab), caps",0.0
fluvastatin,0.1
pitavastatin,0.25
hypopotassemia,0.2
hyposmolality and/or hyponatremia,0.2
nisoldipine,0.1
clevidipine,0.1
ezetimibe / simvastatin,0.2
rosuvastatin calcium 20 mg oral tablet,0.2
pravastatin sodium 20 mg oral tablet,0.2
atorvastatin 40 mg oral tablet,0.2
atorvastatin 10 mg oral tablet,0.2
crestor,0.1
rosuvastatin calcium 5 mg oral tablet,0.2
atorvastatin 20 mg oral tablet,0.25
atorvastatin 80 mg oral tablet,0.2
pravastatin sodium 10 mg oral tablet,0.2
simvastatin 10 mg oral tablet,0.2
pravastatin sodium 40 mg oral tablet,0.2
lipitor,0.4
nitroglycerin,0.1
captopril,0.5
amlodipine / atorvastatin,0.1
unstable angina (intermediate coronary syndrome),0.2
"lercanidipine, 20 mg film-coated tablet",0.1
amlodipine / olmesartan,0.1
nicardipine,0.1
candidiasis,0.3
amlodipine / valsartan,0.1
"caldine 4 mg, tablets",0.0
amlodipine 2.5 mg oral tablet,0.1
isradipine,0.1
norvasc,0.1
24 hr nifedipine 60 mg extended release oral tablet,0.1
24 hr nifedipine 30 mg extended release oral tablet,0.1
nifediac,0.1
24 hr felodipine 2.5 mg extended release oral tablet,0.1
"nsfp nidrel 20 mg, tablet",0.0
nifedipine,0.1
nifedipine 10 mg oral capsule,0.1
procardia xl,0.1
"manidipine 20 mg (teva lab), tablets",0.5
cardene,0.1
adalat,0.2
nimodipine 30 mg oral capsule,0.1
felodipine,0.1
lupus (localized and systemic),0.1
moexipril,0.1
amlodipine / benazepril,0.1
quinapril,0.2
septicemia,0.1
captopril 12.5 mg oral tablet,0.4
capoten,0.5
lisinopril 2.5 mg oral tablet,0.25
"tanatril (imidapril) 10 mg, tab",0.2
"zofenil (zofenopril) 15 mg, tablet",0.1
"cilazapril 2.5 mg teva, tablets",0.2
enalapril maleate 10 mg oral tablet,0.4
accupril,0.5
captopril 25 mg oral tablet,0.4
lisinopril 10 mg oral tablet,0.4
lisinopril 20 mg oral tablet,0.4
Interleukin 2,0.05
tb 2 antigen,0.0
creatinine blood test 2,0.2
creatinine clearance t2,0.75
alpha 2 organic liquid,0.0
family history of diabetes mellitus,0.75
semaglutide,1.0
glutamic acid decarboxylase antibody,0.1
freestyle    mis reader,0.1
easy tch ndl 32gx5/32 pen,0.1
hepaptitis b surface antigen,0.0
accu-chek    tes gui,0.85
droplet ndl 32gx4mm pen,0.1
freesty libr mis 2 r,0.85
pub truetrack meter,0.85
outcomes tip/claim $10,0.0
true test blood glucose strip 100's,0.85
outcomes cmr $50,0.0
one touch ultramini meter,0.85
microalbumin 24 hrs,0.85
contact with and (suspected) exposure to other potentially hazardous chemicals,0.05
"activity, vacuuming",0.0
urine glucose,0.85
mirixa refusal $0,0.0
insulin syrg mis 0.5/29g,0.85
=nesiritide,0.0
family history of infectious and parasitic diseases,0.0
family history of other genitourinary diseases,0.05
bd safetgld ins 0.5 ml 8mmx30g,0.1
psyllium,0.2
health insurance,0.0
ids_insulin_aspart_100_units/ml_10ml,0.85
forms,0.0
outcomes tip/claim refusal $2,0.0
comfortouch  mis lancet,0.1
one tch lanc del plus dev,0.85
consult / referral to diabetes self management training,1.0
prior auth form ppi,0.05
accu-chek softclix lancet lancets mis,0.85
snf,0.0
bayer contor next e kit baye,0.85
"nail entering through skin, initial encounter",0.05
occupational exposure to toxic agents in other industries,0.0
Cholesterol.in LDL/Cholesterol.in HDL,0.1
qc unifine pentips 32gx5/32,0.85
myocardial rest,0.1
electrolyte panel,0.2
renal func panel w/egfr,0.3
sure-touch   mis unv lanc,0.1
"fall into unspecified water causing other injury, initial encounter",0.0
hm true metrix bg monitor,0.85
furosemide,0.1
easymax v speaking,0.0
potassium chloride,0.1
magnesium chloride,0.1
1000 ml glucose 50 mg/ml / sodium chloride 4.5 mg/ml injection,0.2
magnesium sulfate,0.05
sodium chloride,0.01
sodium bicarbonate,0.05
calcium chloride / potassium chloride / sodium chloride,0.0
1000 ml sodium chloride 9 mg/ml injection,0.0
isosorbide dinitrate,0.05
sodium acetate,0.05
50 ml magnesium sulfate 40 mg/ml injection,0.0
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.05
dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate,0.1
alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine,0.05
aspirin / citric acid / sodium bicarbonate,0.0
zinc sulfate,0.1
alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / sodium metabisulfite / taurine / threonine / tryptophan / tyrosine / valine,0.0
ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate,0.05
magnesium sulfate / potassium sulfate / sodium sulfate,0.0
glucose / potassium chloride / sodium chloride,0.1
potassium chloride 10 meq extended release oral tablet,0.05
potassium chloride 20 meq extended release oral tablet,0.05
potassium chloride / sodium chloride,0.05
calcium chloride / glucose / lactate / potassium chloride / sodium chloride,0.1
omeprazole / sodium bicarbonate,0.05
zinc chloride,0.0
klor-con,0.1
sodium phosphate,0.05
polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate,0.05
calcium chloride 0.001 meq/ml / glucose 50 mg/ml / potassium chloride 0.004 meq/ml / sodium chloride 0.103 meq/ml / sodium lactate 0.028 meq/ml injectable solution,0.1
calcium carbonate / magnesium oxide / zinc sulfate,0.0
chromic chloride / copper sulfate / manganese sulfate / zinc sulfate,0.05
citric acid / potassium bicarbonate / sodium bicarbonate,0.05
calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium citrate,0.05
trophamine 10 %,0.0
chromic chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.05
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 9 mg/ml injection,0.2
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 4.5 mg/ml injection,0.2
sodium chloride 30 mg/ml inhalation solution,0.0
deep sea,0.0
500 ml sodium chloride 30 mg/ml injection,0.0
kay ciel,0.0
500 ml sodium chloride 9 mg/ml injection,0.0
100 ml sodium chloride 9 mg/ml injection,0.0
chromous chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate,0.05
colyte,0.0
zinc sulfate 220 mg oral capsule,0.05
150 ml sodium chloride 9 mg/ml injection,0.01
ammonium chloride,0.05
50 ml potassium chloride 0.4 meq/ml injection,0.0
clinimix e 4.25/5,0.1
100 ml magnesium sulfate 40 mg/ml injection,0.0
1000 ml glucose 50 mg/ml / potassium chloride 0.02 meq/ml / sodium chloride 4.5 mg/ml injection,0.2
1000 ml glucose 50 mg/ml / potassium chloride 0.04 meq/ml / sodium chloride 9 mg/ml injection,0.25
golytely,0.0
"heparin, porcine",0.05
"disorders of fluid, electrolyte, and acid-base balance",0.2
frequency of urination and polyuria,0.85
ascorbic acid / copper gluconate / docosahexaenoate / eicosapentaenoate / lutein / vitamin e / zeaxanthin / zinc oxide,0.05
ascorbic acid / ferrous fumarate,0.05
ascorbic acid / cuprous oxide / lutein / vitamin e / zinc oxide,0.05
ascorbic acid / niacin,0.1
"250 ml heparin sodium, porcine 100 unt/ml injection",0.0
ascorbic acid / beta carotene / cuprous oxide / vitamin e / zinc oxide,0.05
rapamune,0.05
ascorbic acid / polysaccharide iron complex,0.05
propranolol,0.1
ascorbic acid,0.05
inosine,0.05
ascorbic acid / iron carbonyl,0.05
heparin,0.05
ascorbic acid / folic acid / iron carbonyl / vitamin b12,0.05
alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1,0.1
ascorbic acid 35 mg/ml / cholecalciferol 0.01 mg/ml / vitamin a 0.45 mg/ml oral solution,0.05
"heparin sodium, porcine 10 unt/ml prefilled syringe",0.05
neoral,0.1
ascorbic acid / bacillus coagulans / cranberry preparation,0.05
ascorbic acid / ferrous fumarate / folic acid / vitamin b12,0.05
cyclosporine ophthalmic product,0.05
"500 ml heparin sodium, porcine 2 unt/ml injection",0.0
vitamin a/vitamin d,0.05
activase,0.0
infuvite,0.1
sandimmune,0.0
ascorbic acid / cranberry preparation,0.05
lifitegrast,0.0
acetylcysteine 200 mg/ml inhalation solution,0.0
glucose / heparin,0.1
"heparin sodium, porcine 10000 unt/ml injectable solution",0.05
dexpanthenol,0.05
primary pulmonary hypertension,0.05
interpretation,0.0
"immediate or delayed resuscitation of the newborn in life-threatening distress, involving any ventilation technique, with or without intubation, and associated procedures, with a report being made",0.0
oliguria and anuria,0.1
hyperosmolality and/or hypernatremia,0.25
"manual ventilation of a newborn at birth, with a face mask, with intravenous administration of pharmacological agent and/or solution",0.0
"continuous transcutaneous monitoring of blood partial pressure of oxygen [po2] and/or carbon dioxide [pco2] in the newborn, per 24 hours",0.05
platelets,0.05
"medical stabilization and monitoring of a newborn for medical transfer to a specialized center, with a report preparation",0.0
anemia during pregnancy,0.05
platelet # fld auto,0.05
alteplase,0.0
infectious and parasitic complications affecting pregnancy,0.05
wbc # bld manual,0.05
"manual ventilation of a newborn at birth, with a face mask",0.0
biopsy of the minor salivary glands,0.05
intravenous administration of pharmacological agent and/or solute in the newborn at birth,0.0
transfusion of non-red blood cell labile blood products in the newborn,0.0
glucose bld-scnc,0.85
hematological disorders of newborn,0.0
right heart catheterization and cardiac output measurement by transcutaneous venous approach,0.05
vitamin b12,0.1
fetal distress and abnormal forces of labor,0.05
"cerebral artery occlusion, with cerebral infarction",0.1
"high-frequency oscillatory ventilation, per 24 hours",0.0
erythrocytes,0.05
"transthoracic echocardiography and doppler of the heart and intrathoracic vessels, with intravenous injection of ultrasound contrast agent not crossing the lung",0.05
partial pressure of carbon dioxide in tissues,0.05
occlusion and stenosis of precerebral arteries,0.1
intracranial hemorrhage,0.0
visual field defects,0.2
cardiogenic shock,0.1
"carotid bifurcation thromboendarterectomy with patch angioplasty, by cervicotomy without vascular bypass",0.05
neonatal bradycardia or tachycardia,0.0
"extrarenal purification by peritoneal dialysis for acute renal failure, per 24 hours",0.1
iron deficiency anemias,0.1
non-hodgkins lymphoma,0.0
obstetric unit monitoring of a child requiring incubator care or short-term treatment,0.0
"supplement for the use of cinefluorography, in 35 mm during a conventional radiology examination",0.0
"intraluminal dilation of the trunk of the intracranial internal carotid artery with stenting, by transcutaneous arterial route",0.05
placement of an umbilical arterial catheter,0.0
prothrombin time (pt),0.05
ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12,0.1
subdural hemorrhage,0.0
"intraluminal dilation of the carotid bifurcation with stenting, via transcutaneous arterial route",0.05
cerebrovascular disease,0.25
"extracranial internal carotid artery intraluminal dilatation with stent placement, via transcutaneous arterial route",0.1
acute bronchitis and bronchiolitis,0.0
pseudomonal pneumonia,0.05
cannabidiol,0.1
benzethonium / benzocaine,0.0
attention deficit hyperactivity disorder,0.0
troponin i.cardiac,0.05
prilocaine,0.0
nebulizer (compressor and supplies),0.05
paralytic strabismus,0.05
spontaneous ecchymoses,0.1
6-minute walk distance on flat ground with monitoring of oxygen saturation by transcutaneous measurement,0.1
"transcranial doppler ultrasonography of intracranial vessels, with pharmacodynamic test",0.05
"selective arteriography of 3 or more cervicocephalic axes, by transcutaneous arterial route",0.05
"intraluminal dilation of the brachiocephalic trunk or intrathoracic common carotid artery with stent placement, via transcutaneous arterial route",0.05
intracerebral hemorrhage,0.05
conclusion,0.0
"evacuation of a chronic subdural hematoma, unilateral, by craniotomy",0.0
hba1c comment,1.0
urine microalbumin concentration,0.85
"insulin degludec 200 u/ml (tresiba), injection solution, 3 ml pen",1.0
colesevelam,0.75
albiglutide,1.0
dapagliflozin propanediol,1.0
"insulin aspart 100 u/ml (fiasp), inj sol, pen 3 ml (flextouch)",1.0
commentary,0.0
unspecified erythematous condition,0.1
decubitus ulcer,0.1
adverse effect: h2 histamine receptor inhibitor,0.05
csf pcr for meningitis,0.0
pruritus and related conditions,0.1
polycythemia vera,0.05
consult / referral to case management,0.1
consult / referral to primary care physician for follow-up,0.2
abnormal heart sounds,0.1
shock,0.05
deprecated hdlc serpl-mcnc,0.0
disturbance of skin sensation,0.65
bp goal 150/90,0.1
deprecated ldlc serpl-mcnc,0.1
hydrochlorothiazide 12.5 mg oral capsule,0.25
"amlodipine+valsartan 5 mg+80 mg (biogaran lab), tablet",0.1
aspirin / butalbital / caffeine,0.0
aspirin- and butalbital- and caffeine-containing product,0.05
hla-b*58:01,0.05
sodium tetradecyl sulfate,0.0
levemir,1.0
b d pen needles ultrafine ndl orig pen,0.85
istat  specimen type,0.0
time 1,0.0
time 3,0.0
succinate,0.05
pyruvate kinase,0.1
fumarate,0.1
hemolyzed sample,0.0
rhabdomyolysis,0.05
Disaccharidases,0.1
reducing substances,0.2
D-Lactate,0.1
micromethod,0.1
renin,0.1
polidocanol,0.0
gamma hydroxybutyrate,0.0
coronary artery bypass graft (cabg),0.1
see clinical and biological assessment,0.1
nc biochem lab,0.1
anorexia,0.1
other disorders of liver,0.1
galactose 1 phosphate uridyl transferase,0.05
chlorpropamine quantity,0.85
site/collection time,0.0
index 1,0.85
gamma glutamyl transferase,0.1
adverse effect: therapeutic gases,0.0
admission for suspected myocardial infarction,0.1
a1 microglob urine,0.25
glipizide every day,0.9
appearance,0.0
impaction of intestine,0.05
prot i4bis screen,0.1
bumetanide,0.1
potassium iodide,0.0
toxic effect of noxious substances eaten as food,0.05
peritonitis and retroperitoneal infections,0.05
localized adiposity,0.25
chronic hepatitis,0.05
anal and rectal conditions,0.1
hypocalcemia,0.1
sulfate,0.0
peptic ulcer (excl. esophageal),0.05
nonspecific abnormal findings in stool contents,0.05
xifaxan,0.0
cellcept,0.0
hypoventilation,0.1
pulmonary congestion and hypostasis,0.05
cisapride,0.05
gastrointestinal hemorrhage,0.1
metFORMIN,1.0
aminoacid/dextrose(custom)500ml,0.1
bethanechol,0.0
dextran,0.1
one,0.0
pyelonephritis,0.1
epistaxis or throat hemorrhage,0.0
prednisolone,0.1
triamterene,0.1
chlorpheniramine,0.0
"cellulitis and abscess of leg, except foot",0.1
bronchial lavage color,0.0
nausea and vomiting (ciwa),0.1
magnesium carbonate,0.05
darolutamide,0.0
rickets or osteomalacia,0.05
acetic acid,0.05
magnesium citrate,0.05
pain,0.1
drowsiness,0.2
tretinoin,0.05
lisdexamfetamine,0.01
blood biochemistry,0.2
poisoning/allergy of sulfonamides,0.0
"poisoning by water, mineral, and uric acid metabolism drugs",0.1
hyperaldosteronism,0.1
"esophagitis, gastroenteritis and miscellaneous digestive disorders without mcc",0.05
hormone resistant malignancy status,0.05
pyoderma,0.1
tolvaptan,0.1
candida sp rrna,0.05
anxiety,0.1
cyproheptadine,0.05
yohimbine,0.05
ranitidine,0.01
cod liver oil,0.05
apomorphine,0.05
dextroamphetamine,0.0
glomerular filtration rate,0.3
acid phosphatase.prostatic,0.0
see stability message,0.0
tremor (ciwa),0.1
diet type,0.2
~time in minutes,0.0
orlistat,0.65
slurred speech,0.1
consult / referral to gastroenterology,0.1
diazepam 10 mg oral tablet,0.0
nocturnal respiratory polygraphy,0.1
diaphragmatic hernia,0.0
activity tolerance,0.1
propantheline,0.1
evaluation of peritoneal dialysis dose by single blood and dialysate sampling,0.1
carditis,0.05
transesophageal doppler echocardiography of the heart and intrathoracic vessels,0.05
measurement of peritoneal clearances by 24-hour dialysate collection,0.05
monitoring of labor by a practitioner different from the one performing the delivery,0.0
"right atrioventricular valve replacement with mechanical or bioprosthetic valve with stent, via thoracotomy with cpb",0.05
Urate/Creatinine,0.1
other hereditary hemolytic anemias,0.0
"pediaven newborn 1, 115 kcal/250 ml ap-hp, solution for infusion, bi-compartment biofine bag",0.0
"ezetimibe+atorvastatin 10 mg+20 mg (reselip), tab",0.2
24-hour urine output,0.2
"aortic valve replacement with prosthesis in non-anatomical position, by thoracotomy with cpb",0.0
igg urine,0.1
familial dilated cardiomyopathy,0.05
"mental and behavioral disorders due to acute intoxication: volatile solvents, delirium",0.0
"ascending thoracic aorta replacement without aortic valve replacement, with reimplantation of the coronary arteries, via thoracotomy with cpb",0.05
"electronic monitoring of the contractions of the pregnant uterus and/or fetal heart rate, via the uterine route",0.05
"removal of a palliative anastomosis for congenital heart disease, with enlargement angioplasty of a branch of the pulmonary artery, via thoracotomy with cpb",0.0
"left atrioventricular valve replacement with prosthesis in non-anatomical position, by thoracotomy with cpb",0.0
qualitative platelet defects,0.05
aneurysm and dissection of heart,0.0
acute and subacute necrosis of liver,0.05
paralytic ileus,0.05
consult / referral to diabetic educator,1.0
viral hepatitis,0.05
capillary passage,0.05
hcv genotype (hybrid),0.0
glucose oxidase,0.1
clerical check,0.0
serial number for other lab test,0.1
nutritional cnslng - bs999,0.75
tuberculin purified protein derivative,0.05
product identification,0.0
diclofenac,0.05
alprostadil,0.05
cancer of bronchus; lung,0.0
alpha-2 macroglobulin,0.05
tacrolimus,0.05
clemastine,0.0
paregoric,0.0
the patient has,0.0
prednisone,0.1
physician instructions,0.0
kidney biopsy histopathological examination with special staining for non-carcinological disease diagnosis,0.1
pancreatic graft harvesting from a brain-dead donor,0.0
Glucose-6-Phosphate dehydrogenase phenotype,0.1
"replacement of the ascending thoracic aorta and the horizontal aorta without replacement of the aortic valve, with reimplantation of the coronary arteries, by thoracotomy with cpb",0.05
erythrocyte glucose-6-phosphate dehydrogenase,0.1
pericardial drainage by percutaneous approach,0.0
"personal history of complications of pregnancy, childbirth, and the puerperium",0.05
"ascending thoracic aorta replacement for aneurysm rupture, by thoracotomy with cardiopulmonary bypass",0.05
