desc,gpt4
diseases of lips,0.0
nerve root and plexus disorders,0.2
pulmonary heart disease,0.1
symptoms involving digestive system,0.25
arteritis nos,0.1
protein-calorie malnutrition,0.2
other disorders of intestine,0.1
chronic pulmonary heart disease,0.1
arterial dissection,0.1
carcinoid syndrome,0.1
"other diseases of respiratory system, not elsewhere classified",0.0
respiratory arrest,0.1
hypoventilation,0.1
respiratory abnormalities,0.1
nonrheumatic pulmonary valve disorders,0.0
cardiac shunt/ heart septal defect,0.1
other ill-defined and unknown causes of morbidity and mortality,0.1
cardiac congenital anomalies,0.1
congenital anomalies of great vessels,0.0
cerebral cysts,0.1
respiratory conditions of fetus and newborn,0.0
myoclonus,0.1
apnea,0.1
valvular heart disease/ heart chambers,0.1
other alveolar and parietoalveolar pneumonopathy,0.0
other hereditary hemolytic anemias,0.0
voice disturbance,0.1
personal history of diseases of blood and blood-forming organs,0.0
maternal complication of pregnancy affecting fetus or newborn,0.2
tics and choreas,0.0
cilostazol,0.0
arterial embolism and thrombosis,0.2
"swelling, mass, or lump in head and neck [space-occupying lesion, intracranial nos]",0.1
disturbance of skin sensation,0.2
congenital anomalies of limbs,0.0
morbid obesity,0.2
orlistat,0.25
ichthyosis congenita,0.0
sleep apnea,0.2
congenital deformities of feet,0.0
acquired absence of breast,0.0
other acquired musculoskeletal deformity,0.1
disorders of urea cycle metabolism,0.1
tuberculosis,0.0
diseases of spleen,0.1
alkalosis,0.1
helminthiases,0.0
other diseases of blood and blood-forming organs,0.1
endocarditis,0.1
clonidine,0.1
"polycythemia vera, secondary",0.0
pneumonia,0.2
sepsis,0.2
brimonidine / timolol,0.0
thrombocytopenia,0.1
lyme disease,0.0
acute pericarditis,0.1
visual disturbances,0.3
other disorders of circulatory system,0.2
infection/inflammation of internal prosthetic device; implant; and graft,0.1
visual field defects,0.25
arterial embolism and thrombosis of lower extremity artery,0.25
staphylococcus infections,0.2
postoperative infection,0.2
"viremia, nos",0.0
infective connective tissue disorders,0.0
bronchopneumonia and lung abscess,0.1
pentoxifylline,0.0
atheroembolism,0.2
sideroblastic anemia,0.0
acid-base balance disorder,0.3
paraproteinemia,0.1
toxic effect of lead and its compounds (including fumes),0.0
ertapenem,0.0
silver sulfadiazine,0.0
"respiratory failure, insufficiency, arrest",0.1
systemic sclerosis,0.0
skin graft,0.1
abnormal involuntary movements,0.2
adverse drug events and drug allergies,0.2
hypovolemia,0.1
alcoholism,0.1
heparin,0.0
"heparin, porcine",0.1
pancreatin,0.2
hereditary disturbances in tooth structure,0.0
sicca syndrome,0.1
other specified disorders involving the immune mechanism,0.2
hepatitis nos,0.0
alopecia,0.1
psychogenic disorder,0.1
"diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue",0.1
somatoform disorder,0.0
other dyschromia,0.1
complication of internal orthopedic device,0.1
other derangement of joint,0.1
late effect,0.0
symptoms affecting skin,0.25
diagnostic physical therapy,0.2
kyphoscoliosis and scoliosis,0.0
degenerative and vascular disorders of ear,0.0
other congenital musculoskeletal anomalies,0.0
ofloxacin,0.0
infantile cerebral palsy,0.0
canagliflozin / metformin,0.75
dapagliflozin / metformin,0.75
disorders of carbohydrate transport and metabolism,0.75
aortic aneurysm,0.1
sodium bicarbonate,0.1
"acute glomerulonephritis, nos",0.5
conductive hearing loss,0.1
facial nerve disorders [cn7],0.1
fructose,0.0
disorders of acoustic nerve,0.0
tympanosclerosis and middle ear disease related to otitis media,0.0
cervical radiculitis,0.0
other disorders of tympanic membrane,0.0
otorrhea,0.0
cholesteatoma,0.0
other disorders of middle ear and mastoid,0.0
otitis media,0.1
meniere's disease,0.0
azathioprine,0.1
crushing injury,0.0
hemoglobin s,0.0
other chronic nonalcoholic liver disease,0.1
hyaluronate,0.0
non-healing surgical wound,0.35
embolectomy and endarterectomy of lower limbs,0.2
diazoxide,0.75
gauze pad,0.1
zinc transporter 8 ab,0.9
ancillary services,0.1
adjustment reaction,0.0
insulin isophane-insulin regular,0.75
thyroiditis,0.2
impulse control disorder,0.0
potassium acetate,0.1
cholesterol in hdl,0.25
conduct disorders,0.0
cholesterol in ldl,0.25
abnormal posture,0.1
iga,0.0
insulin lispro protamine- and insulin lispro-containing product,0.9
human papillomavirus vaccine,0.0
cholesterol in vldl,0.3
thyroxine,0.1
"influenza virus vaccine, inactivated",0.1
eosinophilic esophagitis,0.1
thyrotropin,0.1
metformin,0.75
thyroxine free,0.1
serology studies,0.2
psychological and psychiatric evaluation and therapy,0.2
thyroxine/triiodothyronine uptake index,0.1
mood disorders,0.2
noninfectious gastroenteritis,0.1
generalized anxiety disorder,0.1
irregular menstrual cycle/bleeding,0.2
cocaine,0.0
meningococcal conjugate vaccine,0.0
toxicology studies,0.1
potassium phosphate,0.2
symptoms involving nervous and musculoskeletal systems,0.3
ubidecarenone,0.0
meningitis,0.0
other complications of pregnancy nec,0.1
fever of unknown origin,0.1
lmw heparin,0.2
leukocyte esterase,0.1
bacteria identified,0.1
ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine,0.1
hepatitis c virus ab,0.1
hepatitis c virus ab signal/cutoff,0.1
sitagliptin,0.75
fish oils,0.2
creatinine/body weight,0.3
nonspecific abnormal findings in cerebrospinal fluid,0.1
degenerative skin disorders,0.1
olmesartan medoxomil,0.1
insulin glargine / lixisenatide,0.75
"insulin isophane, human 50 unt/ml / insulin, regular, human 50 unt/ml injectable suspension [humulin]",0.9
pancreatic polypeptide,0.2
glycated hemoglobin a1c as a percentage of total hemoglobin,0.75
insulin degludec / liraglutide,0.75
creatinine microalbumin ratio,0.75
creatinine and urine albumin measurements in urine sample,0.75
"insulin, regular, human 100 unt/ml injectable solution [velosulin]",0.9
microalbumin to creatinine ratio,0.75
"3 ml insulin, regular, human 100 unt/ml prefilled syringe [novolin r]",0.75
urine albumin-creatinine ratio,0.75
convulsions,0.2
chromosomal anomalies and genetic disorders,0.2
potassium,0.2
altered mental status,0.25
osteopenia or other disorder of bone and cartilage,0.2
other arthropathies,0.1
systemic lupus erythematosus,0.1
heparin unfractionated,0.1
myocardial infarction,0.25
toxic effect of other metals,0.0
dementias,0.1
"congenital anomalies of muscle, tendon, fascia, and connective tissue",0.0
specific nonpsychotic mental disorders due to brain damage,0.0
other symptoms,0.2
burr cells,0.0
reticulocytes/100 erythrocytes,0.1
target cells,0.2
fungus identified,0.0
prednisolone,0.5
erythrocytes,0.1
sickle cells,0.0
spherocytes,0.0
elliptocytes,0.0
tics and stuttering,0.0
cholesterol non hdl,0.3
hemoglobin a1c test - differential cell count type,0.75
angina pectoris,0.25
glycated hemoglobin,0.75
elevated blood pressure reading without diagnosis of hypertension,0.2
mecobalamin,0.0
atherosclerosis of renal artery,0.5
isopropyl alcohol topical product,0.0
peginterferon alfa-2a,0.0
abdominal pain,0.2
atopic/contact dermatitis due to other or unspecified,0.0
tablet,0.0
alanine aminotransferase,0.2
neomycin / polymyxin b / prednisolone,0.0
arrhythmia (cardiac) nos,0.2
interferon alfa-2b,0.1
phlebitis and thrombophlebitis,0.1
delavirdine,0.0
creatine kinase,0.1
diarrhea,0.1
iga.kappa,0.0
"allergies, other",0.0
other symptoms/disorders or the urinary system,0.2
pruritus and related conditions,0.2
rash and other nonspecific skin eruption,0.1
pain,0.2
cough,0.1
erythematous conditions,0.1
hypotension,0.2
tachycardia nos,0.2
ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate,0.0
insulin-like growth factor ii,0.3
protein.monoclonal,0.2
globulin,0.2
polydipsia,0.75
protein fractions,0.2
chloramphenicol,0.0
epinephrine / lidocaine,0.1
alpha linolenate (c18:3w3),0.1
miscarriage; stillbirth,0.1
chronic vascular insufficiency of intestine,0.2
problems associated with amniotic cavity and membranes,0.0
venous/cerebrovascular complications embolism in pregnancy and the puerperium,0.1
toxic effect of carbon monoxide,0.0
femoral hernia,0.0
coenzyme q10,0.1
contusion,0.0
osteoporosis nos,0.2
other and unspecified coagulation defects,0.1
phosphatidylserine ab,0.1
other venous embolism and thrombosis,0.1
infection of the eye,0.2
breast disorder nos,0.0
cancer of other endocrine glands,0.1
"pulmonary embolism and infarction, acute",0.1
fetal distress and abnormal forces of labor,0.0
histoplasmosis,0.0
hemoglobinuria,0.1
aspergillosis,0.0
cardiolipin ab,0.1
hematological disorders of newborn,0.0
cerebrovascular disease,0.25
"cerebral artery occlusion, with cerebral infarction",0.25
wegener's granulomatosis,0.0
ibuprofen,0.0
disturbances of sulphur-bearing amino-acid metabolism,0.1
certain early complications of trauma or procedure,0.0
hemoptysis,0.1
chronic pericarditis,0.1
benign neoplasm of respiratory and intrathoracic organs,0.0
other pulmonary inflamation or edema,0.1
short gestation; low birth weight; and fetal growth retardation,0.2
blood transfusion,0.1
iron saturation,0.1
folate,0.1
cerebral ischemia,0.25
cirrhosis of liver without mention of alcohol,0.2
pulmonary collapse; interstitial and compensatory emphysema,0.0
isoimmunization of fetus or newborn,0.0
cholecalciferol,0.2
carotene,0.0
asphyxia and hypoxemia,0.0
elevated white blood cell count,0.2
pyelonephritis,0.2
pericarditis,0.1
pneumoconiosis,0.0
"infertility, female, associated with anovulation",0.1
intestinal helminthiases,0.0
other diseases of lung,0.1
jaundice (not of newborn),0.1
hypothermia/chills,0.1
lactate dehydrogenase,0.1
pyruvate/creatinine,0.1
chronic pancreatitis,0.3
hypotony of eye,0.1
glucose capillary (point of care),0.75
alglucosidase alfa,0.0
"symptoms concerning nutrition, metabolism, and development",0.6
body weight,0.3
poisoning by hormones and synthetic substitutes,0.1
gingival and periodontal diseases,0.2
glucose arterial (point of care),0.75
lung disease due to external agents,0.0
hyperhidrosis,0.1
kidney transplant,0.5
muscle weakness,0.2
other degenerative diseases of the basal ganglia,0.0
ethacrynic acid,0.0
tofacitinib,0.0
eribulin,0.0
glipizide / metformin,0.75
tolcapone,0.0
cabozantinib,0.0
muromonab-cd3,0.0
orphenadrine,0.0
fingolimod,0.0
crizotinib,0.0
nitroglycerin,0.0
aldesleukin,0.0
alemtuzumab,0.75
retinopathy of prematurity,0.1
ketamine,0.0
polyneuropathy due to drugs,0.25
acquired foot deformities,0.3
ramipril,0.75
adenosine deaminase,0.1
potassium gluconate,0.1
dacrocytes,0.0
talc,0.0
acarbose,0.25
fat,0.1
glucosamine,0.1
adenovirus dna,0.1
crystals,0.05
reducing substances,0.2
sorbitol,0.1
adipate/creatinine,0.1
collection date,0.1
doxycycline,0.05
tropicamide,0.1
weight,0.2
lactic acid,0.25
ascvd,0.3
acecarbromal,0.0
pathology,0.5
personality disorders,0.05
water,0.0
liquefaction,0.0
specimen source,0.1
alprostadil,0.05
1-methylhistidine,0.1
patient symptoms,0.5
hypromellose,0.1
alpha subunit,0.05
ethylene glycol,0.1
adenovirus ag,0.1
cardiac defibrillator in situ,0.1
juvenile rheumatoid arthritis,0.0
breast cancer [female],0.0
deprecated glucose serpl-mcnc,0.75
"gtt, 2 hour (group:2hrgtt)",0.75
thyroid cancer,0.1
rhesus isoimmunization in pregnancy,0.0
"gtt, 3 hour (group:3hrgtt)",0.5
thyroglobulin (tumor) (group:thygtm),0.1
cyst and pseudocyst of pancreas,0.2
dissociative disorder,0.0
breast cancer,0.0
pernicious anemia,0.1
thyrotoxicosis with or without goiter,0.1
chronic graft-versus-host disease,0.05
interpretation (thyroglobulin) (group:thyr-int),0.1
dermatomyositis,0.1
pth (intraoperative) (group:pthintop),0.05
donor type (group:donr-type),0.0
multiple myeloma,0.0
first degree av block,0.1
glomerulonephritis,0.25
cellulose/talc,0.0
drain,0.05
glytrol,0.5
injector,0.5
dressing,0.1
drip collector,0.0
mode,0.0
lotion,0.05
keri,0.0
uni-derm,0.0
specimen type,0.1
blood amylase,0.1
glycolic acid,0.0
resource,0.0
fasting specimen,0.5
"dressing,wet",0.1
nutren,0.0
moisturizer,0.1
urinary glucose - semi-quantitative,0.5
inspirease,0.0
immunoglobulin a,0.2
alpha immunoglobulin count,0.1
honey preparation,0.1
point of care glucose test,0.75
beta-1 globulin concentration,0.1
fecal immunochemical test 1 of 1,0.0
alpha-1 globulin concentration,0.1
alpha-1 globulin fraction,0.1
occult blood fecal immunochemical test screen 1 of 1,0.05
urine glucose semi-quantitative test (pregnancy),0.25
microalbuminuria,0.75
immunochemical fecal occult blood test 1,0.05
chart diagnosis,0.0
donor percent,0.0
aspartame,0.0
phenotype,0.5
direct examination,0.1
medication prescribed,0.5
called results,0.0
maltodextrin,0.1
medications,0.5
urine ketone one hour,0.75
"1,5-anhydroglucitol",0.75
date reported,0.0
source,0.0
class,0.0
direct antiglobulin test blood bank,0.1
insulin-like growth factor 1,0.25
"prothrombin time, 1 to 1 dilution",0.1
alpha-1-antitrypsin phenotype,0.05
genetic disease analysis overall interpretation,0.4
delivery date,0.1
"amylase, jackson-pratt drainage",0.1
lipoprotein fractions,0.25
autoimmune disease nec,0.7
syncope and collapse,0.1
nonspecific chest pain,0.05
hemoglobin,0.5
blood smear finding,0.1
extrinsic allergic alveolitis,0.0
encephalitis,0.1
whole blood glucose monitoring,0.75
ganglioside gd1a igm,0.1
diabetic urinalysis protein test,0.75
occult blood test type ii,0.05
linagliptin,0.5
nateglinide,0.5
ganglioside gd1a igg,0.1
ganglioside gd1b igg,0.05
herpes simplex virus 1 igm,0.0
glucose (bedside glucometer),0.5
insulin-like growth factor binding protein 1,0.25
neuronal nuclear type 1 ab,0.0
blood type,0.0
herpes simplex virus type 1 immunoglobulin m,0.0
ml insulin isophane 100 unt/ml pen injector,0.75
secondary hypothyroidism,0.1
coxsackievirus b antibody type 1,0.3
flurbiprofen,0.0
insulin dependent diabetes mellitus,1.0
diabetes with cc,0.5
glucose dial 1,0.5
monogenic diabetes,0.5
=dextrose,0.5
type 1,0.95
glucose 1 hour challenge,0.25
glucose fasting t1c,0.5
glucose dialysis,0.5
insulin regular,0.75
insulin syrg mis 1ml,0.75
urine glucose,0.6
glucose elimination,0.5
"glucose, random",0.5
glucose_tablet,0.75
=insulinhumanregiv,0.9
insulin pump,0.9
bio liquid glucose,0.5
insulin - regular,0.9
"glucose, poc",0.5
glucose (research),0.5
glucose fasting,0.5
poct glucose,0.5
"glucose, confirmatory",0.75
hyperglycemia,0.75
alpha 1,0.0
hiv 1,0.0
body fluid glucose,0.5
hypoglycemia_protocol,0.75
dextrose pn,0.5
blood glucose,0.75
blood sugar,0.5
"glucose,syn fluid",0.5
glucagen,0.75
index 1,0.0
"glucose, ascites",0.25
glycolysis enzyme,0.1
lactate dehydrogenase 1,0.1
quantity 1,0.0
glucose level,0.5
glucose dial 2,0.5
1 lux,0.0
creatinine day 1,0.1
poc i stat glucose,0.5
igg 1 subclass,0.1
blood glucose level at time 1,0.5
"diabetes mellitus, unspecified, without complications",0.5
"diabetes mellitus, unspecified, with ketoacidosis",0.75
glucose control - prophy,0.75
glut1 deficiency syndrome,0.0
"diabetes mellitus, unspecified, with other specified complications",0.5
"diabetes mellitus, unspecified, with coma",0.5
gd1a,0.0
blood glucose test,0.75
mody genotype conclusion,0.1
blood glucose level,0.75
"diabetes mellitus, unspecified, with multiple complications",0.5
personal history of gestational diabetes,0.1
diabetes without cc/mcc,0.5
hemoglobin a1c (hgba1c),0.8
ingested glucose dose,0.5
glucose large artwork delayed,0.1
glucose tolerance fasting (do not order alone),0.5
glucose sg t10,0.5
glucose fpg,0.75
gen m.metab (1piti),0.0
"glucose tolerance, 3 hour",0.5
glucose wb neo (bkr),0.5
"glucose, ob/post dose",0.5
"glucose tolerance, 2 hour",0.5
glucose tolerance 120 min(do not order alone),0.5
average blood glucose,0.5
monogenic obesity,0.1
alpha glucosidase - blood,0.1
glucose blood time 0,0.5
glucose sg t15,0.5
glucose tolerance 30 min(do not order alone),0.5
=insulinhumanregsubq,0.9
peutz-jeghers (stk11),0.0
glucose-wb - confirmation,0.5
capillary glucose (mg/dl),0.8
disease 1 - omim number,0.5
glucose fasting t13,0.75
islet cell 512 ab | serum | serology - non-micro,0.75
insulin ab | serum | serology - non-micro,0.75
beta hydroxybutyrate | serum or plasma | chemistry - non-challenge,0.75
acetone | serum or plasma | drug toxicology,0.5
c peptide | serum or plasma | chemistry - non-challenge,0.75
hemoglobin a1c/hemoglobin.total | blood | hematology and cell counts,0.75
somatotropin | serum or plasma | chemistry - non-challenge,0.1
glucose | blood | chemistry - non-challenge,0.75
glutamate decarboxylase 65 ab | serum | serology - non-micro,0.75
pancreatic islet cell ab | serum | serology - non-micro,0.75
cramp of limb,0.1
bandage,0.05
"bandage,stretch",0.05
"other chronic ischemic heart disease, unspecified",0.1
tape,0.0
other diagnostic cardiovascular procedures,0.1
urine protein dipstick test,0.5
acquired toe deformities,0.2
insulin pump self administered,0.75
pancreatic islet cell,0.75
bd ins syr 0.3/31g/6mm hu mis,0.75
insulinhumanregrecomb250units/2.5ml,0.9
thiothixene,0.0
"personal history of noncompliance with medical treatment, presenting hazards to health",0.2
dextrose_50%_lifeshield_syringe_50_ml,0.25
b-d nano ultrfin pen ndl32gx4mm grn,0.75
ec8 gases istat venous poct (lab use only),0.1
embrace 30g lancets,0.8
volatiles and gases,0.1
bayer contor tes next,0.75
cerebral infarction due to thrombosis of bilateral vertebral arteries,0.2
consult / referral to certified diabetes educator (internal),0.75
acquired absence of left leg below knee,0.2
dextrose50%lifeshieldsyringe50ml,0.5
gelatin_sponge_12/7_mm,0.05
acanthocytes,0.05
mycophenolate mofetil,0.1
@bd insulin syr 0.5ml 31gx5/,0.75
multivitamin,0.1
kwashiorkor,0.0
personal history of systemic steroid therapy,0.1
clever choice comfort ez 31gx8mm pen,0.75
other toe(s) amputation status,0.4
novofine     mis 32g,0.75
insulinglargine1unit/0.01ml,0.75
autoshield   mis 30g,0.5
acquired absence of right great toe,0.1
epstein barr virus dna,0.1
"acquired absence of other toe(s), unspecified side",0.3
evolocumab,0.1
insulinreg100units/ns100mlpmx(cabinetuseonl,0.75
"underdosing of insulin and oral hypoglycemic [antidiabetic] drugs, initial encounter",0.75
consult / referral to diabetic educator,0.75
insulin syrg mis 0.5/29g,0.75
lancet delica one touch 30g misc,0.75
b d insulin syringe ultra 0.3/31g syn,0.75
insulin aspart protamine- and insulin aspart-containing product,0.9
Insulin human Ab,0.5
simvastatin,0.1
ivacaftor,0.0
psychogenic and somatoform disorders,0.05
secretin,0.1
noroxycodone,0.0
6-monoacetylmorphine,0.0
norhydrocodone,0.0
hydrocodone,0.05
morphine,0.05
oxymorphone,0.0
Plasminogen actual/Normal,0.1
gastroesophageal laceration-hemorrhage syndrome,0.05
Zinc transporter 8 Ab,0.9
venereal diseases due to chlamydia trachomatis,0.0
reticulin ab,0.1
reticulin iga,0.1
acute gastritis,0.1
viral hepatitis,0.1
plasminogen,0.1
tissue transglutaminase iga,0.25
antisocial/borderline personality disorder,0.0
streptococcus pyogenes ag,0.1
prenatal multivitamin,0.1
21-hydroxylase ab,0.1
acute pulmonary heart disease,0.1
carboxy tetrahydrocannabinol,0.0
gliadin ab,0.2
hemorrhage of gastrointestinal tract,0.1
posttraumatic stress disorder,0.0
pilonidal cyst,0.0
encounter for long-term (current) use of anticoagulants,0.05
chronic bronchitis,0.1
other cardiac conduction disorders,0.1
thyrotropin receptor ab,0.1
ethanol,0.1
bipolar,0.0
adrenal hypofunction,0.1
heart failure with preserved ef [diastolic heart failure],0.2
osteoporosis,0.2
myalgia and myositis unspecified,0.1
flatulence,0.05
"epilepsy, recurrent seizures, convulsions",0.05
constipation,0.1
hyperventilation,0.1
epilepsy,0.05
abnormal findings examination of lungs,0.1
e. coli,0.1
chronic sinusitis,0.05
peritonitis and retroperitoneal infections,0.1
decreased white blood cell count,0.1
persons encountering health services in circumstances related to reproduction,0.1
adverse effects of antibacterials (not penicillins),0.0
adverse effects of sedatives or other central nervous system depressants and anesthetics,0.05
hormones and synthetic substitutes causing adverse effects in therapeutic use,0.25
"potential health hazards related to communicable diseases
potential health hazards related to communicable diseases",0.0
sleep related movement disorders,0.1
osteoarthrosis nos,0.1
acquired absence of limb,0.2
cystitis,0.1
chronic pain,0.1
respiratory insufficiency,0.1
antineoplastic and immunosuppressive drugs causing adverse effects,0.1
nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [ldh],0.1
shortness of breath,0.2
occlusion of cerebral arteries,0.2
lantus,0.75
humalog,0.9
hepatobiliary diagnostic procedures with mcc,0.1
50 ml glucose 500 mg/ml prefilled syringe,0.1
cd19,0.0
"peripheral, cranial & autonomic nerve disorders",0.5
metabolic disturbance ncp - plan revised,0.5
metabolic disturbance ncp - interventions,0.4
metabolic disturbance ncp - expected outcomes,0.4
"calculated bicarbonate, whole blood",0.25
glucose 0.4 mg/mg oral gel,0.5
cranial and peripheral nerve disorders without mcc,0.1
metoclopramide 10 mg oral tablet,0.1
iabp placement confirmed by x-ray,0.05
aspirin 81 mg chewable tablet,0.1
"heparin sodium, porcine 5000 unt/ml injectable solution",0.05
blue top hold,0.0
humulin r,0.9
humulin n,0.75
green top hold (plasma),0.1
ondansetron 4 mg disintegrating oral tablet,0.05
1000 ml sodium chloride 4.5 mg/ml injection,0.1
length of urine collection,0.1
metoclopramide 5 mg oral tablet,0.1
light green top hold,0.0
epithelial cells,0.05
bacteria,0.05
rbc,0.1
wbc,0.1
lipase,0.1
ph,0.0
urine appearance,0.2
specific gravity,0.2
ketone,0.75
bilirubin,0.1
urobilinogen,0.1
nitrite,0.1
blood,0.1
dok,0.0
"sennosides, usp 8.6 mg oral tablet",0.05
haloperidol (haldol),0.0
2 ml ondansetron 2 mg/ml injection,0.05
amlodipine 5 mg oral tablet,0.1
nephrocaps,0.2
ondansetron 4 mg oral tablet,0.1
% hemoglobin a1c,0.75
"creatinine, urine",0.25
troponin t,0.1
labetalol hydrochloride 200 mg oral tablet,0.1
levemir,0.9
2 ml metoclopramide 5 mg/ml injection,0.1
uhold,0.0
"hcg, urine, qualitative",0.0
metronidazole 500 mg oral tablet,0.0
transitional epithelial cells,0.0
acetaminophen 325 mg / oxycodone hydrochloride 5 mg oral tablet,0.0
synthroid,0.1
"creatine kinase, mb isoenzyme",0.05
"release of the distal end of the catheter from an implanted infusion system for intraperitoneal insulin therapy, by laparoscopy",0.75
hba1c comment,0.75
user,0.5
serial number of the device,0.0
"actrapid insulin, novolet pen",0.9
"insulin aspart 100 u/ml (fiasp), inj sol, pen 3 ml (flextouch)",0.9
"diabetes mellitus, unspecified, with ophthalmic complications",0.5
diabetic arthropathy,0.75
"insulin humulin nph, cart",0.75
bolus if hyperglycemia >2.5g/l - insulin pump (novorapid),0.9
"glucose 10% (g10), 500 ml bag macoflex n",0.2
"insulin degludec 100 u/ml (tresiba), injection solution, cartridge 3 ml",0.75
"change of the intraperitoneal catheter of an implanted infusion system for intraperitoneal insulin therapy, by laparotomy",0.9
anti-surge reefs,0.0
"diabetes mellitus, unspecified, with renal complications",0.5
"insulin aspart 100 u/ml (fiasp), injection solution, vial 10 ml",0.9
"diabetes mellitus, unspecified, with neurological complications",0.5
myasthenic syndrome in endocrine diseases,0.1
"insulin degludec 200 u/ml (tresiba), injection solution, 3 ml pen",0.75
"polyionic (pg10), 500 ml bag macoflex n",0.1
"glucose 10% (g10), 1 l bag ecoflac",0.25
"polyionic (pg10), 1 l bag viaflo",0.1
povidone-iodine,0.1
"glucose 10% (g10), 500 ml ecoflac bag",0.25
adverse effect: insulin and oral hypoglycemics [antidiabetics],0.75
"insulin aspart 100 u/ml (fiasp), injection solution, cartridge 3 ml (penfill)",0.9
posterior sclerotomy vitrectomy with retinal endocoagulation by laser or diathermy without tamponade,0.5
"glucose 10% (g10), pe bottle 500 ml kabipac",0.2
"glucose 10% (g10), pe bottle 1 l kabipac",0.1
white mountain,0.0
presence of other specified devices,0.2
anti c21 hydroxy,0.1
"glucose 5% + potassium chloride + sodium chloride 27.5 g + 1 g + 2 g (polyionic g5 labo aguettant), sol for infusion, bag 500 ml (cosinus)",0.2
"insulin aspart 100 u/ml (fiasp), injection solution, cartridge 1.6 ml (pumpcart)",0.75
insulin antibody test,0.75
see clinical and biological assessment,0.5
"glucose 30% (g30), 10 ml ampule",0.2
adrenal insufficiency,0.1
glue (gray grade),0.0
"change of a pancreatic duct endoprosthesis, by esophagogastroduodenoscopy",0.1
"insulin glargine 300 u/ml (toujeo), inj sol, pen 3 ml (doublestar)",0.9
Islet cell 512 IgG,0.75
alb/creat ratio,0.6
znt8 autoantibodies,0.9
"glucose 30% (g30) agt, vial 10 ml",0.1
fluvastatin,0.1
rosuvastatin,0.1
ezetimibe / simvastatin,0.1
pravastatin,0.1
pitavastatin,0.1
rosuvastatin calcium 20 mg oral tablet,0.1
atorvastatin 10 mg oral tablet,0.1
pravastatin sodium 20 mg oral tablet,0.1
atorvastatin 40 mg oral tablet,0.1
rosuvastatin calcium 5 mg oral tablet,0.1
atorvastatin 80 mg oral tablet,0.1
crestor,0.1
lipitor,0.1
atorvastatin 20 mg oral tablet,0.1
pravastatin sodium 10 mg oral tablet,0.1
simvastatin 40 mg oral tablet,0.1
pravastatin sodium 40 mg oral tablet,0.1
simvastatin 10 mg oral tablet,0.1
atorvastatin,0.1
isosorbide mononitrate,0.05
bupropion,0.0
hyposmolality and/or hyponatremia,0.2
desvenlafaxine,0.05
duloxetine,0.1
venlafaxine hydrochloride,0.0
nefazodone,0.0
ferrous sulfate 75 mg/ml oral solution,0.1
railway infrastructure engineer,0.0
1 ml dry tube,0.0
"injection, insulin, per 5 units",1.0
~time in minutes,0.0
albumin excretion rate per minute,0.25
24-hour urinary albumin excretion,0.65
"dressing,polyskin ii",0.0
erythromycin_base_250mg_tab_ec_4pak,0.0
drug screen - serum/plasma,0.05
erythromycin,0.0
insulin 30gx5,0.75
"miscellaneous cardiovascular devices associated with adverse incidents, not elsewhere classified",0.05
accident due to excessive cold of unspecified origin,0.0
"emollients, topical",0.05
bd ins syr 0.5/31g/6mm mis,0.85
ids_humalog_insulin_100_units/ml_3ml_(lispro),1.0
acquired absence of unspecified finger(s),0.05
buffered_lidocaine_1%_11ml,0.0
b d insulin syringe ultra- .5cc/30g syn,0.85
nephro-vite  tab rx,0.05
cerebral infarction due to thrombosis of bilateral carotid arteries,0.05
consult / referral to certified diabetes educator,0.85
freestyle    mis reader,0.2
inappropriate diet and eating habits,0.25
idsinsulinreghuman100units/ml3mlvial,1.0
drug unknown,0.0
placenta previa and abruptio placenta,0.0
"antepartum hemorrhage, abruptio placentae, and placenta previa",0.0
carditis,0.05
hemorrhage during pregnancy; childbirth and postpartum,0.0
umbilical cord complications during labor and delivery,0.05
malposition and malpresentation of fetus or obstruction,0.0
"cilazapril 2.5 mg teva, tablets",0.05
other and unspecified complications of birth; puerperium affecting management of mother,0.05
normal delivery,0.0
monitoring of an older first-time mother,0.05
late pregnancy and failed induction,0.05
maternal care for signs of fetal hypoxia,0.1
"cesarean delivery during labor, by laparotomy",0.05
alteplase,0.0
"mental disorders and diseases of the nervous system complicating pregnancy, childbirth, and the puerperium",0.1
uterine cavity revision after natural delivery,0.0
spinal anesthesia during vaginal delivery,0.05
singleton cephalic vaginal delivery in a primipara,0.05
hematocrit,0.1
single breech delivery by natural means in a multiparous woman,0.0
other high-risk pregnancy,0.1
instrumental delivery in the lower birth canal with head presentation,0.0
"abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium",0.05
"scheduled cesarean delivery, by laparotomy",0.05
"immediate suture of obstetric tear of the vagina, vulva, and/or perineum [simple perineum]",0.0
monitoring of labor by a practitioner different from the one performing the delivery,0.0
pregnancy monitoring: other obstetric history and fertility issues,0.1
anatomopathological examination of a complete placenta with cord and membranes,0.0
coagulation defects complicating pregnancy or postpartum,0.05
complications of labor and delivery nec,0.05
