desc,gpt4
other diseases of blood and blood-forming organs,0.1
obstetrical/birth trauma,0.0
problems associated with amniotic cavity and membranes,0.0
umbilical cord complications during labor and delivery,0.0
atheroembolism,0.25
sepsis,0.2
abnormality in fetal heart rate or rhythm,0.2
oliguria and anuria,0.4
phlebitis and thrombophlebitis of lower extremities,0.2
manganese chloride,0.0
potassium chloride,0.25
bariatric surgery,0.1
"encounter for long-term (current) use of anticoagulants, antithrombotics, aspirin",0.5
chloride,0.1
hemoglobin,0.2
calcium.ionized,0.2
abnormal chest sounds,0.5
protamines,0.1
"albumin human, usp",0.1
erythropoietin,0.2
"heparin, porcine",0.1
drugs identified,0.1
neoplasm of uncertain behavior,0.0
protein,0.1
protein/creatinine,0.2
lmw heparin,0.25
extrinsic allergic alveolitis,0.1
iga.kappa,0.0
albumin,0.2
globulin,0.1
leukocyte esterase,0.0
"nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)",0.75
aortic valve disease,0.6
clonidine,0.25
"overweight, obesity and other hyperalimentation",0.25
ampicillin,0.0
mannose-binding protein,0.1
iodine / potassium iodide,0.0
viral pneumonia,0.25
calprotectin,0.0
potassium,0.25
heparin anti xa,0.1
cholesterol in vldl,0.2
iga.lambda,0.0
cystatin c,0.4
alpha tocopherol / ascorbic acid / beta carotene / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc oxide,0.1
abnormal findings examination of lungs,0.5
remifentanil,0.0
ranitidine,0.0
chlorpheniramine,0.0
lidocaine / tetracaine,0.1
adverse drug events and drug allergies,0.2
fentanyl / ropivacaine,0.0
promethazine,0.0
carteolol,0.5
abnormality of red blood cells,0.2
nisoldipine,0.75
nifedipine,0.75
epinephrine / lidocaine,0.1
diarrhea,0.1
pain,0.2
mental retardation,0.0
other specified congenital anomalies of nervous system,0.0
felodipine,0.75
acebutolol,0.75
alteplase,0.25
secondary diabetes mellitus,0.2
rheumatic fever / chorea,0.2
rhabdomyolysis,0.1
deficiency anemias,0.2
"encephalopathy, not elsewhere classified",0.1
hypercalcemia,0.2
fractional excretion of sodium,0.3
hyposmolality and/or hyponatremia,0.3
sodium/creatinine,0.3
hypocalcemia,0.1
coenzyme q10,0.0
nonspecific abnormal findings in cerebrospinal fluid,0.0
asthma with exacerbation,0.1
liver abscess and sequelae of chronic liver disease,0.1
complications of labor and delivery nec,0.0
bronchitis,0.2
defibrination syndrome,0.1
influenza,0.1
abnormal involuntary movements,0.1
diseases of esophagus,0.0
disorders of mineral metabolism,0.1
other specified disorders of plasma protein metabolism,0.1
complication due to other implant and internal device,0.1
personal history of diseases of digestive system,0.1
gastroparesis,0.1
abnormal arterial blood gases,0.5
acquired hypothyroidism,0.1
wheezing,0.3
obesity,0.25
decreased white blood cell count,0.1
disorders of magnesium metabolism,0.1
peritoneal dialysis,0.2
thrombotic microangiopathy,0.2
eosinophilia,0.1
dopamine/creatinine,0.1
other intestinal obstruction,0.1
disorders of porphyrin metabolism,0.1
myeloproliferative disease,0.1
cortisol,0.1
ropivacaine,0.0
anorexia,0.1
urticaria,0.0
apnea,0.25
chronic vascular insufficiency of intestine,0.2
hyperventilation,0.2
gangrene,0.2
proliferative glomerulonephritis,0.25
toxic effect of carbon monoxide,0.1
wegener's granulomatosis,0.1
anaphylactic shock nos,0.0
central/nonobstroctive sleep apnea,0.3
ambrisentan,0.75
psychogenic disorder,0.0
hypothermia/chills,0.1
nicardipine,0.25
abciximab,0.0
tranylcypromine,0.0
pentoxifylline,0.0
lenvatinib,0.1
sildenafil,0.25
ponatinib,0.1
doxorubicin liposome,0.75
clozapine (teva),0.1
hose,0.0
indapamide,0.75
atherosclerosis of renal artery,0.2
thbr (group:thbr),0.0
minoxidil,0.75
encounter for long-term (current) use of antiplatelets/antithrombotics,0.5
glycopyrronium,0.1
daunorubicin,0.25
lung transplant,0.2
other nutritional deficiency,0.1
effects of other external causes,0.0
"other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium",0.0
chloral hydrate,0.0
catecholamines free,0.1
histamine/creatinine,0.0
hemarthrosis,0.0
hemorrhage of gastrointestinal tract,0.1
lactate dehydrogenase,0.1
charcoal,0.0
liquefaction,0.0
hydrogen/expired gas,0.05
schizophrenia,0.0
carbohydrate to hemoglobin ratio,0.0
aerochamber,0.05
cholesterol in hdl,0.1
hydroxyethyl cellulose,0.0
"creatinine, pericardial fluid",0.1
propranolol,0.25
benign neoplasm of respiratory and intrathoracic organs,0.0
creatinine,0.25
develomental delays and disorders,0.0
meningitis,0.0
erythrocyte morphology finding,0.1
congenital osteodystrophies,0.0
arterial blood gases,0.25
"chronic glomerulonephritis, nos",0.1
hepatitis nos,0.1
osteoporosis nos,0.0
breast disorder nos,0.0
"injury, nos",0.0
"other conditions of brain, nos",0.1
"acute glomerulonephritis, nos",0.1
osteoarthrosis nos,0.0
macular degeneration (senile) of retina nos,0.0
"gastritis and duodenitis, nos",0.0
angiotensin converting enzyme,0.75
jaw disease nos,0.0
erythrocyte mean corpuscular hemoglobin concentration,0.1
deprecated ch50 ser qn,0.0
"pelvic inflammatory disease, nos",0.0
echovirus 9 ab,0.05
lymphocytes.variant/100 leukocytes,0.05
"lymphoid leukemia, chronic",0.1
respiratory syncytial virus ab,0.1
other chronic nonalcoholic liver disease,0.1
atenolol / chlorthalidone,0.5
hydralazine / hydrochlorothiazide,0.75
neutrophils.band form/100 leukocytes,0.05
homocystine,0.1
neutrophils/100 leukocytes,0.05
alpha 1 globulin/protein.total,0.1
coagulation factor x activity,0.05
plasminogen activator inhibitor 1,0.1
chronic graft-versus-host disease,0.1
echovirus 11 ab,0.05
"myeloid leukemia, chronic",0.1
echovirus 30 ab,0.05
antithrombin,0.1
nonhematic cells/100 leukocytes,0.05
chronic sinusitis,0.0
"lactate dehydrogenase, pericardial fluid",0.1
heart failure and shock with cc,0.75
heart failure and shock with mcc,0.75
"cardiovascular disease, unspecified",0.5
renal failure with cc,0.2
hct (heartware),0.85
hypertrophic cardiomyopathy,0.5
familial dilated cardiomyopathy,0.6
cardiovascular (excluding enzymes),0.5
renal failure with mcc,0.2
cardiac output (cco),0.1
fact h of the supplement,0.0
flow (lvad),0.85
other cardiorespiratory problems,0.3
cardiac arrhythmia and conduction disorders with cc,0.25
family history of ischemic heart disease,0.1
hct (vad),0.5
family history of other cardiovascular diseases,0.1
"hematocrit, fluid",0.1
body fluid hematocrit,0.1
family history of sudden cardiac death,0.1
heart rate,0.1
"chronic atrial fibrillation, unspecified",0.1
cardioversion/defibrillation,0.25
cardiac rehabilitation,0.65
other factors influencing health status,0.1
"circulatory disorders except ami, with cardiac catheterization with mcc",0.75
peritoneal dialysis session for chronic renal failure,0.1
flow (vad),0.75
heart rhythm,0.1
family history of stroke,0.1
cardiovascular,0.5
flow (rvad),0.75
"hepatic fibrosis, unspecified",0.1
hct vfr.df bldv,0.0
hcysteine by ch,0.0
cardiac arrhythmia and conduction disorders with mcc,0.25
"cardiocalm, tablets",0.0
gastrointestinal hemorrhage with cc,0.1
stroke ncp - water swallow,0.1
gastrointestinal hemorrhage with mcc,0.1
acute and subacute liver failure,0.0
hm ii- flow,0.0
"cardiac catheterization as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.1
heart block,0.1
"cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.1
co / ci change,0.0
cardiac output (co nicom),0.1
unassisted systole,0.0
chest pain,0.2
cocaine withdrawal syndrome,0.1
flow (l/min) (heartware),0.1
"aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.1
chronic obstructive pulmonary disease with cc,0.1
card cath cooximetry (poc),0.1
"cough, unspecified",0.1
"first-line treatment of cases requiring technical procedures (intravenous infusion, oxygen administration, cardio-respiratory resuscitation care, etc.) and prolonged presence of the physician (outside of a healthcare facility) in the following situations: - respiratory distress; - cardiac distress; - allergic distress; - acute state of agitation; - status epilepticus; - traumatic distress.",0.6
"prolonged or resumed circulatory support by extracorporeal circulation in the operating room at the end of a cardiovascular procedure, for more than half an hour",0.4
augmented diastole,0.1
"acute myocardial infarction, expired with cc",0.1
"other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",0.1
chronic cough,0.2
cocaine abuse & dependence,0.1
estimated max conc.,0.0
h2o cs calculated volume (cf15/vf50),0.0
ckmb canceled ck normal,0.0
"single breath, rebreathing, or breath-hold carbon monoxide transfer measurement in the steady state",0.1
cc hematocrit,0.1
crrt mode,0.5
cmf tri-cellular,0.0
"aspiration of fluid as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.1
"measurement of the lung transfer capacity for carbon monoxide [tlco] or another gas during breath-hold or steady state, during a pulmonary function test",0.1
reperfused myocardium,0.2
carnitine free (c0) | serum or plasma | chemistry - non-challenge,0.1
carnitine esters/carnitine.free (c0) | serum or plasma | chemistry - non-challenge,0.1
consistance fec,0.0
carnitine.free (c0)/carnitine.total | serum or plasma | chemistry - non-challenge,0.05
h2o cs calculated volume (cf5/vf50),0.0
cough/deep breath,0.1
cryoinitiated hemolysis,0.0
cohgb,0.0
cardiac arrhythmia and conduction disorders without cc/mcc,0.1
digoxin | serum or plasma | drug toxicology,0.5
natriuretic peptide.b prohormone n-terminal | serum or plasma | chemistry - non-challenge,0.75
prothrombin time (pt) | platelet poor plasma | coagulation,0.1
troponin t.cardiac | serum or plasma | chemistry - non-challenge,0.25
inr | platelet poor plasma | coagulation,0.1
free hemoglobin | plasma | hematology and cell counts,0.1
mexiletine | serum or plasma | drug toxicology,0.05
colchicine,0.1
oxyhemoglobin/hemoglobin.total | blood | chemistry - non-challenge,0.1
"injection, amiodarone hydrochloride, 30 mg",0.4
natriuretic peptide,0.9
aicd not placed,0.1
family history of other kidney diseases,0.1
chlorpheniramine-hydrocod8-10mg/5mlud,0.0
perflutren,0.0
nitro remove patch,0.4
dobutamine250mg/d5w250mlpremix(cabinetuseonl,0.75
cardiac glycosides,0.75
troponin-repeat ,0.4
"pro bnp, n-terminal",0.75
nitro paste remove,0.4
neutra-phos_1.25_gm_packet,0.05
bosentan_125mg_tablet,0.25
personal history of contact with and (suspected) exposure to asbestos,0.0
unna-flexelasticunnaboot,0.05
nitroglycerin_sublingual_0.4mg/spray_ud,0.25
insulinhumanreg100units/ml1ml(fordripsonly,0.0
calcium ascorbate / calcium threonate / ferrous asparto glycinate / folic acid / polysaccharide iron complex / succinic acid / vitamin b12,0.0
furosemide100mg/10mlvial(dripsonly),0.8
balsamperu/zincoxide57gmointment,0.0
sulfurhexafluoridekit,0.0
contact with and (suspected) exposure to environmental tobacco smoke (acute) (chronic),0.1
exercise pulse oximetry,0.1
sensory problems with limbs,0.1
bismuth subsalicylate,0.0
motor problems with limbs,0.1
haloperidol,0.0
=dobutamine,0.75
centrum_silver_tablet,0.0
dobutamine500mg/d5w250mlpremix(cabinetuseonl,0.75
oxygen therapy,0.65
flumazenil,0.0
consult / referral to cardiac surgery,0.5
small kidney,0.1
antithrombiniiihuman1intlunit,0.1
tolvaptan,0.4
Artifact,0.0
mycophenolate,0.05
thyroiditis,0.05
sirolimus,0.1
capsaicin topical product,0.0
pravastatin,0.1
neomycin-polymyxin b sulfate topical,0.0
Coagulation index,0.05
Clot firmness reduction,0.05
clot strength,0.05
maximum clot firmness,0.05
Clot initiation,0.1
clot formation,0.1
Maximum lysis,0.0
diaphragmatic hernia,0.1
blood in stool,0.05
breast cancer,0.0
flatulence,0.05
urinary calculus,0.0
chemotherapy,0.05
diverticulosis,0.0
adverse effects of sedatives or other central nervous system depressants and anesthetics,0.0
bacteremia,0.1
"poisoning by analgesics, antipyretics, and antirheumatics",0.1
poisoning/allergy of sulfonamides,0.0
hematuria,0.1
spinal stenosis,0.0
delirium due to conditions classified elsewhere,0.1
retention of urine,0.1
"peptic ulcer, site unspecified",0.0
bipolar,0.0
urinary tract infection,0.1
other disorders of intestine,0.1
alcoholism,0.1
fracture of vertebral column without mention of spinal cord injury,0.0
cholelithiasis,0.0
protein-calorie malnutrition,0.1
hypoglycemia,0.0
dysphagia,0.05
dementias,0.1
fracture of ribs,0.0
"symptoms concerning nutrition, metabolism, and development",0.1
"creatine kinase, mb isoenzyme",0.1
simple pneumonia and pleurisy with cc,0.1
troponin t,0.25
ntprobnp,0.95
nitroquick,0.4
toprol,0.75
cv - past medical history,0.1
demadex,0.75
lipitor,0.1
aspirin 325 mg oral tablet,0.1
creatine kinase (ck),0.1
furosemide 80 mg oral tablet,0.75
furosemide 40 mg oral tablet,0.75
aspirin 81 mg chewable tablet,0.1
plavix,0.25
pantoprazole 40 mg delayed release oral tablet,0.0
24 hr isosorbide mononitrate 30 mg extended release oral tablet,0.25
unable to assess cognitive / perceptual,0.0
polyneuropathy in diabetes,0.1
"furosemide, 10 mg/ml injectable solution",0.75
"urea nitrogen, urine",0.1
lisinopril 5 mg oral tablet,0.75
metoprolol tartrate 50 mg oral tablet,0.75
simvastatin 40 mg oral tablet,0.1
albuterol 0.83 mg/ml inhalation solution,0.1
"sennosides, usp 8.6 mg oral tablet",0.0
lidoderm,0.05
acetaminophen 325 mg oral tablet,0.0
furosemide 20 mg oral tablet,0.75
simvastatin 10 mg oral tablet,0.1
allopurinol 100 mg oral tablet,0.1
delta d3,0.0
or received,0.0
interstitial lung disease without cc/mcc,0.1
routine or ritual circumcision,0.0
nitrostat,0.5
24 hr isosorbide mononitrate 60 mg extended release oral tablet,0.25
metoprolol tartrate 25 mg oral tablet,0.75
past medical history,0.0
eosinophils,0.05
"heparin sodium, porcine 5000 unt/ml injectable solution",0.1
do not resuscitate status,0.1
dok,0.0
24 hr metoprolol succinate 25 mg extended release oral tablet,0.75
50 ml glucose 500 mg/ml prefilled syringe,0.0
diovan,0.75
simple pneumonia and pleurisy with mcc,0.1
10 ml atropine sulfate 0.1 mg/ml prefilled syringe,0.0
lanoxin,0.75
glucagen,0.0
abilify,0.0
ferratab,0.0
nexium,0.0
cozaar,0.75
levaquin,0.05
carvedilol 12.5 mg oral tablet,0.75
depression,0.0
pneumothorax without cc/mcc,0.0
service,0.0
aspirin 325 mg delayed release oral tablet,0.1
trazodone hydrochloride 50 mg oral tablet,0.0
inr(pt),0.1
protonix,0.05
adverse effect: cardiotonic glycosides and drugs with similar action,0.1
"potassium canrenoate - soludactone, 100 mg/2 ml injection",0.0
"complete interruption of the nodal tissue of the atrioventricular junction with radiofrequency current, via transcutaneous venous route",0.05
adverse effect: loop diuretics,0.25
percutaneous transvenous mitral commissurotomy with transseptal approach and transesophageal doppler echocardiography guidance,0.25
"subcutaneous implantation of a permanent pacemaker, with placement of a right intra-atrial or intraventricular lead, and a lead in a left cardiac vein via transcutaneous venous route.",0.5
"adverse effect: other antiarrhythmics, nec",0.1
"imaging for interventional radiology or interventional cardiology procedure level 1, performed in an imaging room",0.1
"adverse effect: anticoagulant antagonists, vitamin k, and other coagulants",0.1
sacubitril,0.9
ivabradine,0.75
"levosimendan - zimino, 12.5 mg/5 ml inj",0.75
"subcutaneous implantation of a permanent pacemaker, with placement of a right intra-atrial lead, a right intraventricular lead, and a lead in a left cardiac vein via transcutaneous venous approach.",0.75
"fluindione - previscan, 20 mg scored tablet",0.0
secondary transcutaneous control and adjustment of a pacemaker,0.25
"right heart and pulmonary artery pressure measurement and recording, without contrast injection, via transcutaneous venous approach",0.25
"isosorbide, 10 mg/10 ml inj sol amp",0.0
"bladder decortication by catheter, via the urethral route",0.0
high-energy transcutaneous vascular cardiac electric shock,0.1
"glucose 5% (g5), bag 250 ml",0.0
anticoagulants causing adverse effects,0.1
poisoning by agents primarily affecting blood constituents,0.1
"adverse effect: beta blockers, unspecified",0.1
"subcutaneous implantation of a permanent pacemaker, with placement of a right intra-atrial or intraventricular lead via transcutaneous venous route",0.4
bisoprolol,0.75
"glucose 2.5% (g2.5), 1 l bag macoflex n",0.0
"subcutaneous implantation of a permanent pacemaker, with placement of a lead in a left cardiac vein via transcutaneous venous route",0.4
implantation of a permanent pacemaker in the right ventricle via transcutaneous venous route,0.25
"placement of a right intraventricular lead and a lead in the coronary sinus or right atrium for temporary cardiac pacing, via transcutaneous venous route",0.65
additional tube,0.0
"imaging for interventional radiology or interventional cardiology procedure level 19, performed in an imaging room",0.1
"subcutaneous implantation of an automatic cardiac defibrillator, with placement of a right intraventricular lead and a lead in a left cardiac vein via transcutaneous venous route",0.75
personal history of long-term (current) use of anticoagulants,0.1
adverse effect: mineralocorticoid antagonists [aldosterone antagonists],0.25
"acenocoumarol - sintrom, 4 mg quarter-scored tablet",0.1
"coronary arteriography without left ventriculography, by transcutaneous arterial route",0.1
other senile states without mention of psychosis,0.0
"atrial fibrillation and flutter, unspecified",0.25
transcutaneous temporary cardiac pacing,0.5
atenolol,0.5
drospirenone,0.1
isosorbide,0.75
cnrcoliparis(1rcol),0.0
intraoperative transesophageal echocardiography and doppler of the heart and intrathoracic vessels for monitoring of cardiocirculatory failure following cardiopulmonary bypass.,0.65
chemistry challenge studies:cmplx:-:^patient:set: :,0.0
h2o mx calculated volume (cf15/vf50),0.05
digoxin level,0.25
"underdosing of loop [high-ceiling] diuretics, initial encounter",0.85
electrolyte panel,0.2
occupational exposure to toxic agents in other industries,0.0
furosemide 40 mg/40ml iv,0.85
poise pads,0.1
consult / referral to cardiac rehabilitation,0.65
=fenoldopam,0.1
pulse oximetry with exercise,0.2
amiodarone_360_mg/d5w_200_ml_premix_(cabinet_use_o,0.25
second hand tobacco smoke,0.05
ultracet_37.5-325_mg_tablet,0.0
barium sulfate,0.0
=nesiritide,0.85
"underdosing of calcium-channel blockers, initial encounter",0.2
iophen-dm_nr_oral_liquid_10ml_ud,0.0
"poct istat troponin i, unsolicited",0.1
psyllium,0.0
nebulizer tubing kit,0.1
outcomes tip/claim refusal $2,0.0
electrolyte profile 3,0.1
heparin_1000_units/ml_10_ml_syr,0.05
n-terminal probnp,0.85
"unspecified pedal cyclist injured in noncollision transport accident in traffic accident, initial encounter",0.0
gambling and betting,0.0
cabg,0.25
"overexertion from prolonged static or awkward postures, subsequent encounter",0.05
chronic eosinophilic pneumonia,0.05
oseltamivir_30mg/2ml_oral_susp_2_ml,0.0
vitamin b-12 250 mcg tablet,0.0
"potassium (k), plasma",0.1
Bordetella parapertussis Ag,0.0
occupational exposure to dust,0.0
iopamidol-30061%100mlbottle(nochg),0.0
vitamin c 500mg cap now,0.0
drug unknown,0.1
"cell count and differential, fluid, other",0.1
dextrose5%/water500ml(ids),0.05
hemogram w/platelet,0.05
high-sensitivity troponin i,0.2
1000 ml sodium chloride 9 mg/ml injection,0.1
sodium chloride,0.1
inosine,0.0
magnesium chloride,0.1
dexpanthenol,0.0
"250 ml heparin sodium, porcine 100 unt/ml injection",0.05
ascorbic acid 35 mg/ml / cholecalciferol 0.01 mg/ml / vitamin a 0.45 mg/ml oral solution,0.0
ascorbic acid / polysaccharide iron complex,0.0
ascorbic acid / copper gluconate / docosahexaenoate / eicosapentaenoate / lutein / vitamin e / zeaxanthin / zinc oxide,0.05
ascorbic acid / bacillus coagulans / cranberry preparation,0.0
lifitegrast,0.0
ascorbic acid / ferrous fumarate / folic acid / vitamin b12,0.0
ascorbic acid / cranberry preparation,0.0
cyclosporine ophthalmic product,0.0
vitamin a/vitamin d,0.0
activase,0.1
"heparin sodium, porcine 10 unt/ml prefilled syringe",0.05
infuvite,0.05
acetylcysteine 200 mg/ml inhalation solution,0.05
sandimmune,0.0
"500 ml heparin sodium, porcine 2 unt/ml injection",0.05
"heparin sodium, porcine 10000 unt/ml injectable solution",0.1
rapamune,0.05
ascorbic acid / niacin,0.0
neoral,0.0
epoprostenol,0.2
ascorbic acid / iron carbonyl,0.0
cysteamine,0.0
ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine,0.0
ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin e / zinc oxide,0.0
ascorbic acid / cuprous oxide / lutein / vitamin e / zinc oxide,0.0
"heparin sodium, porcine 1000 unt/ml injectable solution",0.05
ascorbic acid / ferrous sulfate / folic acid,0.0
calcium chloride / potassium chloride / sodium chloride,0.05
ascorbic acid,0.0
ascorbic acid / cranberry preparation / lactobacillus sporogenes,0.0
nt-probnp,0.85
ped elctrlyt sol unflavrd,0.05
"toxic effect of other specified inorganic substances, accidental (unintentional), initial encounter",0.05
potassium phosphate,0.1
cefadroxil,0.0
insulin syrg mis 0.3/31g,0.0
lactate,0.1
interpretation,0.0
biopsy of the minor salivary glands,0.0
platelet # fld auto,0.05
"manual ventilation of a newborn at birth, with a face mask, with intravenous administration of pharmacological agent and/or solution",0.1
stereotactic transcranial biopsy of intracranial lesion,0.0
intracranial hemorrhage,0.05
visual field defects,0.05
wbc # bld manual,0.05
right heart catheterization and cardiac output measurement by transcutaneous venous approach,0.65
thrombin time,0.05
cervicocephalic vessel remnography [cervicocerebral mr angiography],0.05
"supplement for the use of cinefluorography, in 35 mm during a conventional radiology examination",0.05
placement of an umbilical arterial catheter,0.05
"immediate or delayed resuscitation of the newborn in life-threatening distress, involving any ventilation technique, with or without intubation, and associated procedures, with a report being made",0.1
needle aspiration of the vitreous body,0.0
transcutaneous intrathecal injection session of anticancer drug,0.0
glucose bld-scnc,0.0
"ascending thoracic aorta and horizontal aorta replacement with aortic valve replacement, without reimplantation of the coronary arteries, by thoracotomy with cpb",0.25
conclusion,0.0
citric acid-potassium citrate,0.05
"poisoning by other biological substances, unspecified - unspecified place",0.05
total co2,0.1
magnesium_sulf_40gm/swfi_1000ml_pmx_(cabinet_use_o,0.1
aphasia/speech disturbance,0.05
paralytic strabismus,0.0
"magnetic resonance imaging (mri) of the skull and its contents with study of the viability of the cerebral parenchyma by diffusion and perfusion imaging, with magnetic resonance angiography (mra) of the cervicocephalic vessels.",0.05
"magnetic resonance imaging [mri] of the skull and its contents, with study of the viability of the cerebral parenchyma by diffusion and perfusion imaging",0.05
partial pressure of carbon dioxide in tissues,0.1
percutaneous transarterial intracranial thrombus removal,0.05
insulin lispro,0.0
speech and language disorder,0.0
"continuous transcutaneous monitoring of blood partial pressure of oxygen [po2] and/or carbon dioxide [pco2] in the newborn, per 24 hours",0.1
"transthoracic echocardiography and doppler of the heart and intrathoracic vessels, with intravenous injection of ultrasound contrast agent not crossing the lung",0.85
patient under treatment,0.1
2 ml digoxin 0.25 mg/ml injection,0.75
commentary,0.0
eliquis xa activity,0.1
therapeutic zone,0.05
"bisoprolol+perindopril arginine 10 mg+5 mg (cosimprel), tablets",0.85
=bumetanide,0.85
dobutamine1000mg/d5w250mlpremix(cabinetuseon,0.85
phenotype,0.0
toxic effect of noxious substances eaten as food,0.05
electrophysiology procedure,0.2
poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system,0.05
nitroglycerin (nitroglycerin 4 mg/10 ml syringe),0.75
available,0.0
=nitroprussideind5w,0.85
nitroglycerin100mcg/ml20mlsyringe,0.25
subcutaneous electrocardiography with continuous recording device implantation,0.2
exercise stress with perfusion imaging,0.25
=nitroglycerin,0.75
cardiac electrophysiology procedure,0.2
bretylium,0.1
transtelephonic monitoring,0.2
=isoproterenol,0.2
cvinochgdevice,0.1
transthoracic echo (tte) complete,0.75
alprostadil,0.1
dextran,0.05
temporary pacemaker wires venticular,0.25
nadolol,0.2
metipranolol,0.05
myocardial rest,0.25
temporary pacemaker type,0.25
veletri,0.2
doppler ultrasound of the inferior vena cava and its tributaries,0.25
penbutolol,0.1
timolol,0.1
pneumonitis due to inhalation of food or vomitus,0.05
temporary pacemaker mode,0.25
temporary pacemaker wire condition,0.25
ticlopidine,0.0
"carvedilol, 25 mg tab, scored",0.75
apomorphine,0.05
cilostazol,0.05
temporary pacemaker rate,0.25
clopidogrel 75 mg oral tablet,0.1
brilinta,0.05
cilostazol 100 mg oral tablet,0.1
clopidogrel 300 mg oral tablet,0.1
integrilin,0.1
effient,0.0
ra nac 60ct,0.0
covid cmr protection day 0 outpatient,0.0
frovatriptan,0.0
acute bronchospasm,0.1
cancer of bronchus; lung,0.05
yohimbine,0.05
functional cardiac mri without pharmacological stress test,0.25
troponin test,0.2
=digoxin,0.85
consult / referral to electrophysiology,0.2
digoxin (lanoxin),0.85
methotrexate,0.0
Coagulation factor XIII activity actual/Normal,0.0
fact xiii act/nor ppp chro,0.1
cytomegalovirus dna,0.05
soluble liver ab,0.0
abo group,0.0
von willebrand factor (vwf) cleaving protease inhibitor,0.05
serum,0.05
microbiology,0.0
methotrexate h48,0.0
"malignant neoplasm of kidney, except pelvis",0.05
other retinal disorders,0.05
mvhread1,0.0
myelemia,0.05
diagnostic amniocentesis,0.0
adamts 13 2nd tube,0.0
ammonia,0.1
reducing substances,0.05
galactomannan ag,0.05
absolute neutrophils (segs/bands) count,0.05
protein c,0.05
urea / methylmalonic acid,0.0
factor xi,0.05
U1 small nuclear ribonucleoprotein Ab,0.05
tacrolimus,0.05
epstein barr virus dna,0.05
symptom,0.1
Alpha-1-Microglobulin,0.05
pai ag ppp ia-mcnc,0.0
hla ab,0.0
Hemoglobin E/Hemoglobin.total,0.05
Plasminogen activator inhibitor Ag,0.05
alpha 1 globulin,0.05
haptoglobin,0.05
alpha1 glob ur-mcnc,0.05
vascular disorders of skin,0.1
mucopolysacchariduria,0.05
primary biliary cirrhosis,0.05
plasm inhib act/nor ppp chro,0.05
Plasmin inhibitor actual/Normal,0.05
mucoprotein/creatinine,0.05
Dabigatran,0.1
po2,0.1
iddm patient ql,0.1
mucopolysaccharides urine,0.05
"herpesvirus 3, human",0.0
rubella virus igg,0.0
ipratropium,0.05
jo-1 extractable nuclear ab,0.0
viral hepatitis a,0.0
red cell distribution width coefficient of variation 4,0.1
heparin pf4 platelet antibody,0.05
hemoglobin pattern,0.1
other dyschromia,0.0
immature neutrophil absolute count 4,0.05
diseases of sebaceous glands,0.0
igg,0.0
fibrinogen,0.05
creatine kinase-mb - fractional value,0.1
point of care troponin i,0.2
d-dimer,0.1
aortic ectasia,0.2
torsemide 20 mg oral tablet,0.85
methazolamide,0.05
minerin      cre,0.0
other persistent atrial fibrillation,0.65
temporary ventricular sens setting mv,0.25
reptilase time patient,0.05
regadenoson stress with perfusion imaging,0.25
pain level response,0.0
creatine kinase.mb/creatine kinase.total,0.1
hiv rapid test,0.0
temporary ventricular capture,0.2
humulin n,0.0
fondaparinux,0.1
consults,0.1
igg ratio,0.05
creatine kinase,0.1
temporary pacemaker wires discontinued,0.2
fondaparinux level,0.1
22 gauge reason discontinued,0.0
Reticulocytes.mature/Reticulocytes.total,0.05
resistance to an unspecified antimicrobial,0.05
traction/immobile #1,0.0
multivitamins capsule,0.0
research chromatography column,0.0
education method,0.0
"activity, unspecified",0.0
gi #1 tube mark (cm),0.0
"osmolality, urine",0.1
centidodecahedron,0.0
clinical lung biopsy,0.05
"chloride, urine",0.05
diet type,0.05
one touch ultramini meter,0.0
=levofloxacin,0.0
container,0.0
centrifuged within 2 hours,0.0
human relations area files,0.0
selenious acid,0.0
anti-center right,0.0
renament,0.0
renewable energy committee,0.0
chlorhexidine,0.0
drainage bag,0.1
"creatine kinase (ck), total",0.1
histamine assay,0.05
guar gum,0.0
color vision deficiencies,0.0
symptoms involving respiratory system and other chest symptoms,0.65
high density lipoprotein risk factor,0.1
portal hypertension,0.25
risk factor calculation,0.1
abnormal sputum,0.1
dependence on an artificial heart,0.85
nephrocaps,0.05
ascorbic acid / ferrous fumarate,0.0
ascorbic acid 500 mg oral tablet,0.0
ascorbic acid / beta carotene / cuprous oxide / vitamin e / zinc oxide,0.0
riboflavin,0.0
vitamin a,0.0
